Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:22Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Journal of General Internal Medicine	Springer International Publishing		SpringerLink	10.1007/11606.1525-1497	SN:11606	0884-8734	1525-1497		Unique_Item_Requests	3	3	0
Journal of General Internal Medicine	Springer International Publishing		SpringerLink	10.1007/11606.1525-1497	SN:11606	0884-8734	1525-1497		Total_Item_Requests	3	3	0
Journal of Global Optimization	Springer US		SpringerLink		SN:10898	0925-5001	1573-2916		Unique_Item_Requests	1	1	0
Journal of Global Optimization	Springer US		SpringerLink		SN:10898	0925-5001	1573-2916		Total_Item_Requests	1	1	0
Journal of Happiness Studies	Springer Netherlands		SpringerLink		SN:10902	1389-4978	1573-7780		Unique_Item_Requests	4	4	0
Journal of Happiness Studies	Springer Netherlands		SpringerLink		SN:10902	1389-4978	1573-7780		Total_Item_Requests	4	4	0
Journal of Immigrant and Minority Health	Springer US		SpringerLink	10.1007/10903.1557-1920	SN:10903	1557-1912	1557-1920		Unique_Item_Requests	1	1	0
Journal of Immigrant and Minority Health	Springer US		SpringerLink	10.1007/10903.1557-1920	SN:10903	1557-1912	1557-1920		Total_Item_Requests	2	2	0
Journal of Inclusion Phenomena and Macrocyclic Chemistry	Springer Netherlands		SN:ResearchGate	10.1007/10847.1573-1111	SN:10847	1388-3127	1573-1111		Unique_Item_Requests	2	2	0
Journal of Inclusion Phenomena and Macrocyclic Chemistry	Springer Netherlands		SN:ResearchGate	10.1007/10847.1573-1111	SN:10847	1388-3127	1573-1111		Total_Item_Requests	2	2	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		Unique_Item_Requests	10	10	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		Total_Item_Requests	15	15	0
Journal of Insect Conservation	Springer International Publishing		SpringerLink	10.1007/10841.1572-9753	SN:10841	1366-638X	1572-9753		Unique_Item_Requests	3	3	0
Journal of Insect Conservation	Springer International Publishing		SpringerLink	10.1007/10841.1572-9753	SN:10841	1366-638X	1572-9753		Total_Item_Requests	3	3	0
Journal of Intelligent & Robotic Systems	Springer Netherlands		SpringerLink	10.1007/10846.1573-0409	SN:10846	0921-0296	1573-0409		Unique_Item_Requests	2	2	0
Journal of Intelligent & Robotic Systems	Springer Netherlands		SpringerLink	10.1007/10846.1573-0409	SN:10846	0921-0296	1573-0409		Total_Item_Requests	2	2	0
Journal of International Migration and Integration	Springer Netherlands		SpringerLink		SN:12134	1488-3473	1874-6365		Unique_Item_Requests	8	8	0
Journal of International Migration and Integration	Springer Netherlands		SpringerLink		SN:12134	1488-3473	1874-6365		Total_Item_Requests	10	10	0
Journal of Labor Research	Springer US		SpringerLink		SN:12122	0195-3613	1936-4768		Unique_Item_Requests	1	1	0
Journal of Labor Research	Springer US		SpringerLink		SN:12122	0195-3613	1936-4768		Total_Item_Requests	1	1	0
Journal of Mammalian Evolution	Springer US		SpringerLink		SN:10914	1064-7554	1573-7055		Unique_Item_Requests	1	1	0
Journal of Mammalian Evolution	Springer US		SpringerLink		SN:10914	1064-7554	1573-7055		Total_Item_Requests	1	1	0
Journal of Mammary Gland Biology and Neoplasia	Springer US		SpringerLink		SN:10911	1083-3021	1573-7039		Unique_Item_Requests	3	3	0
Journal of Mammary Gland Biology and Neoplasia	Springer US		SpringerLink		SN:10911	1083-3021	1573-7039		Total_Item_Requests	4	4	0
Journal of Management & Governance	Springer US		SpringerLink	10.1007/10997.1572-963X	SN:10997	1385-3457	1572-963X		Unique_Item_Requests	2	2	0
Journal of Management & Governance	Springer US		SpringerLink	10.1007/10997.1572-963X	SN:10997	1385-3457	1572-963X		Total_Item_Requests	3	3	0
Journal of Material Cycles and Waste Management	Springer Japan		SpringerLink	10.1007/10163.1611-8227	SN:10163	1438-4957	1611-8227		Unique_Item_Requests	2	2	0
Journal of Material Cycles and Waste Management	Springer Japan		SpringerLink	10.1007/10163.1611-8227	SN:10163	1438-4957	1611-8227		Total_Item_Requests	3	3	0
Journal of Materials Engineering and Performance	Springer US		SpringerLink	10.1007/11665.1544-1024	SN:11665	1059-9495	1544-1024		Unique_Item_Requests	2	2	0
Journal of Materials Engineering and Performance	Springer US		SpringerLink	10.1007/11665.1544-1024	SN:11665	1059-9495	1544-1024		Total_Item_Requests	2	2	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink	10.1007/12206.1976-3824	SN:12206	1738-494X	1976-3824		Unique_Item_Requests	5	5	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink	10.1007/12206.1976-3824	SN:12206	1738-494X	1976-3824		Total_Item_Requests	6	6	0
Journal of Medical Humanities	Springer US		SpringerLink	10.1007/10912.1573-3645	SN:10912	1041-3545	1573-3645		Unique_Item_Requests	1	1	0
Journal of Medical Humanities	Springer US		SpringerLink	10.1007/10912.1573-3645	SN:10912	1041-3545	1573-3645		Total_Item_Requests	1	1	0
Journal of Molecular Evolution	Springer-Verlag		SpringerLink		SN:239	0022-2844	1432-1432		Unique_Item_Requests	3	3	0
Journal of Molecular Evolution	Springer-Verlag		SpringerLink		SN:239	0022-2844	1432-1432		Total_Item_Requests	3	3	0
Journal of Molecular Medicine	Springer Berlin Heidelberg		SpringerLink	10.1007/109.1432-1440	SN:109	0946-2716	1432-1440		Unique_Item_Requests	1	1	0
Journal of Molecular Medicine	Springer Berlin Heidelberg		SpringerLink	10.1007/109.1432-1440	SN:109	0946-2716	1432-1440		Total_Item_Requests	5	5	0
Journal of Neural Transmission	Springer-Verlag		SpringerLink		SN:702	0300-9564	1435-1463		Unique_Item_Requests	1	1	0
Journal of Neural Transmission	Springer-Verlag		SpringerLink		SN:702	0300-9564	1435-1463		Total_Item_Requests	1	1	0
Journal of Neuro-Oncology	Springer US		SpringerLink		SN:11060	0167-594X	1573-7373		Unique_Item_Requests	1	1	0
Journal of Neuro-Oncology	Springer US		SpringerLink		SN:11060	0167-594X	1573-7373		Total_Item_Requests	2	2	0
Journal of Neuroimmune Pharmacology	Springer US		SpringerLink	10.1007/11481.1557-1904	SN:11481	1557-1890	1557-1904		Unique_Item_Requests	1	1	0
Journal of Neuroimmune Pharmacology	Springer US		SpringerLink	10.1007/11481.1557-1904	SN:11481	1557-1890	1557-1904		Total_Item_Requests	2	2	0
Journal of Neurology	Springer Berlin Heidelberg		SpringerLink	10.1007/415.1432-1459	SN:415	0340-5354	1432-1459		Unique_Item_Requests	3	3	0
Journal of Neurology	Springer Berlin Heidelberg		SpringerLink	10.1007/415.1432-1459	SN:415	0340-5354	1432-1459		Total_Item_Requests	4	4	0
Journal of NeuroVirology	Springer US		SpringerLink	10.1007/13365.1538-2443	SN:13365	1355-0284	1538-2443		Unique_Item_Requests	1	1	0
Journal of NeuroVirology	Springer US		SpringerLink	10.1007/13365.1538-2443	SN:13365	1355-0284	1538-2443		Total_Item_Requests	2	2	0
Journal of Oceanography	Springer Singapore		SpringerLink	10.1007/10872.1573-868X	SN:10872	0916-8370	1573-868X		Unique_Item_Requests	1	1	0
Journal of Oceanography	Springer Singapore		SpringerLink	10.1007/10872.1573-868X	SN:10872	0916-8370	1573-868X		Total_Item_Requests	1	1	0
Journal of Ornithology	Springer Berlin Heidelberg		SpringerLink		SN:10336	2193-7192	2193-7206		Unique_Item_Requests	1	1	0
Journal of Ornithology	Springer Berlin Heidelberg		SpringerLink		SN:10336	2193-7192	2193-7206		Total_Item_Requests	1	1	0
Journal of Parasitic Diseases	Springer India		SpringerLink	10.1007/12639.0975-0703	SN:12639	0971-7196	0975-0703		Unique_Item_Requests	2	2	0
Journal of Parasitic Diseases	Springer India		SpringerLink	10.1007/12639.0975-0703	SN:12639	0971-7196	0975-0703		Total_Item_Requests	4	4	0
Journal of Pest Science	Springer Berlin Heidelberg		SpringerLink		SN:10340	1612-4758	1612-4766		Unique_Item_Requests	1	1	0
Journal of Pest Science	Springer Berlin Heidelberg		SpringerLink		SN:10340	1612-4758	1612-4766		Total_Item_Requests	2	2	0
Journal of Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/13105.1877-8755	SN:13105	1138-7548	1877-8755		Unique_Item_Requests	1	1	0
Journal of Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/13105.1877-8755	SN:13105	1138-7548	1877-8755		Total_Item_Requests	1	1	0
Journal of Plant Growth Regulation	Springer US		SpringerLink	10.1007/344.1435-8107	SN:344	0721-7595	1435-8107		Unique_Item_Requests	1	1	0
Journal of Plant Growth Regulation	Springer US		SpringerLink	10.1007/344.1435-8107	SN:344	0721-7595	1435-8107		Total_Item_Requests	2	2	0
Journal of Plant Pathology	Springer International Publishing		SpringerLink		SN:42161		2239-7264		Unique_Item_Requests	1	1	0
Journal of Plant Pathology	Springer International Publishing		SpringerLink		SN:42161		2239-7264		Total_Item_Requests	2	2	0
Journal of Polymer Research	Springer Netherlands		SpringerLink	10.1007/10965.1572-8935	SN:10965	1022-9760	1572-8935		Unique_Item_Requests	2	2	0
Journal of Polymer Research	Springer Netherlands		SpringerLink	10.1007/10965.1572-8935	SN:10965	1022-9760	1572-8935		Total_Item_Requests	5	5	0
Journal of Polymers and the Environment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10924	1566-2543	1572-8900		Unique_Item_Requests	1	1	0
Journal of Polymers and the Environment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10924	1566-2543	1572-8900		Total_Item_Requests	1	1	0
Journal of Population Ageing	Springer Netherlands		SpringerLink	10.1007/12062.1874-7876	SN:12062	1874-7884	1874-7876		Unique_Item_Requests	1	1	0
Journal of Population Ageing	Springer Netherlands		SpringerLink	10.1007/12062.1874-7876	SN:12062	1874-7884	1874-7876		Total_Item_Requests	2	2	0
Journal of Productivity Analysis	Springer US		SpringerLink	10.1007/11123.1573-0441	SN:11123	0895-562X	1573-0441		Unique_Item_Requests	1	1	0
Journal of Productivity Analysis	Springer US		SpringerLink	10.1007/11123.1573-0441	SN:11123	0895-562X	1573-0441		Total_Item_Requests	2	2	0
Journal of Psychopathology and Behavioral Assessment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10862	0882-2689	1573-3505		Unique_Item_Requests	1	1	0
Journal of Psychopathology and Behavioral Assessment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10862	0882-2689	1573-3505		Total_Item_Requests	1	1	0
Journal of Racial and Ethnic Health Disparities	Springer International Publishing		SpringerLink		SN:40615	2197-3792	2196-8837		Unique_Item_Requests	3	3	0
Journal of Racial and Ethnic Health Disparities	Springer International Publishing		SpringerLink		SN:40615	2197-3792	2196-8837		Total_Item_Requests	4	4	0
Journal of Rational-Emotive & Cognitive-Behavior Therapy	Springer US		SpringerLink	10.1007/10942.1573-6563	SN:10942	0894-9085	1573-6563		Unique_Item_Requests	2	2	0
Journal of Rational-Emotive & Cognitive-Behavior Therapy	Springer US		SpringerLink	10.1007/10942.1573-6563	SN:10942	0894-9085	1573-6563		Total_Item_Requests	4	4	0
Journal of Regulatory Economics	Kluwer Academic Publishers		SpringerLink		SN:11149	0922-680X	1573-0468		Unique_Item_Requests	3	3	0
Journal of Regulatory Economics	Kluwer Academic Publishers		SpringerLink		SN:11149	0922-680X	1573-0468		Total_Item_Requests	4	4	0
Journal of Social and Economic Development	Springer India		SpringerLink		SN:40847	0972-5792	2199-6873		Unique_Item_Requests	4	4	0
Journal of Social and Economic Development	Springer India		SpringerLink		SN:40847	0972-5792	2199-6873		Total_Item_Requests	5	5	0
Journal of Soil Science and Plant Nutrition	Springer International Publishing		SpringerLink		SN:42729	0718-9508	0718-9516		Unique_Item_Requests	1	1	0
Journal of Soil Science and Plant Nutrition	Springer International Publishing		SpringerLink		SN:42729	0718-9508	0718-9516		Total_Item_Requests	1	1	0
Journal of Solid State Electrochemistry	Springer Berlin Heidelberg		SpringerLink	10.1007/10008.1433-0768	SN:10008	1432-8488	1433-0768		Unique_Item_Requests	2	2	0
Journal of Solid State Electrochemistry	Springer Berlin Heidelberg		SpringerLink	10.1007/10008.1433-0768	SN:10008	1432-8488	1433-0768		Total_Item_Requests	3	3	0
Journal of the Brazilian Society of Mechanical Sciences and Engineering	Springer Berlin Heidelberg		SpringerLink	10.1007/40430.1806-3691	SN:40430	1678-5878	1806-3691		Unique_Item_Requests	1	1	0
Journal of the Brazilian Society of Mechanical Sciences and Engineering	Springer Berlin Heidelberg		SpringerLink	10.1007/40430.1806-3691	SN:40430	1678-5878	1806-3691		Total_Item_Requests	1	1	0
Journal of the Geological Society of India	Geological Society of India		SpringerLink	10.1007/12594.0974-6889	SN:12594	0016-7622	0974-6889		Unique_Item_Requests	1	1	0
Journal of the Geological Society of India	Geological Society of India		SpringerLink	10.1007/12594.0974-6889	SN:12594	0016-7622	0974-6889		Total_Item_Requests	3	3	0
Journal of the Iranian Chemical Society	Springer Berlin Heidelberg		SpringerLink	10.1007/13738.1735-2428	SN:13738	1735-207X	1735-2428		Unique_Item_Requests	1	1	0
Journal of the Iranian Chemical Society	Springer Berlin Heidelberg		SpringerLink	10.1007/13738.1735-2428	SN:13738	1735-207X	1735-2428		Total_Item_Requests	2	2	0
Journal of the Operational Research Society	Palgrave Macmillan UK		SpringerLink		SN:41274	0160-5682	1476-9360		Unique_Item_Requests	2	2	0
Journal of the Operational Research Society	Palgrave Macmillan UK		SpringerLink		SN:41274	0160-5682	1476-9360		Total_Item_Requests	2	2	0
Journal of Thermal Analysis and Calorimetry	Springer International Publishing		SpringerLink	10.1007/10973.1572-8943	SN:10973	1388-6150	1588-2926		Unique_Item_Requests	4	4	0
Journal of Thermal Analysis and Calorimetry	Springer International Publishing		SpringerLink	10.1007/10973.1572-8943	SN:10973	1388-6150	1588-2926		Total_Item_Requests	5	5	0
Journal of Thermal Science	Springer Berlin Heidelberg		SpringerLink	10.1007/11630.1993-033X	SN:11630	1003-2169	1993-033X		Unique_Item_Requests	2	2	0
Journal of Thermal Science	Springer Berlin Heidelberg		SpringerLink	10.1007/11630.1993-033X	SN:11630	1003-2169	1993-033X		Total_Item_Requests	4	4	0
Journal of Urban Health	Springer US		SpringerLink	10.1007/11524.1468-2869	SN:11524	1099-3460	1468-2869		Unique_Item_Requests	2	2	0
Journal of Urban Health	Springer US		SpringerLink	10.1007/11524.1468-2869	SN:11524	1099-3460	1468-2869		Total_Item_Requests	4	4	0
Journal of Youth and Adolescence	Springer US		SpringerLink	10.1007/10964.1573-6601	SN:10964	0047-2891	1573-6601		Unique_Item_Requests	9	9	0
Journal of Youth and Adolescence	Springer US		SpringerLink	10.1007/10964.1573-6601	SN:10964	0047-2891	1573-6601		Total_Item_Requests	11	11	0
Journal of Zhejiang University SCIENCE B	SP Zhejiang University Press		SpringerLink		SN:11585	1673-1581	1862-1783		Unique_Item_Requests	1	1	0
Journal of Zhejiang University SCIENCE B	SP Zhejiang University Press		SpringerLink		SN:11585	1673-1581	1862-1783		Total_Item_Requests	1	1	0
Kew Bulletin	Springer-Verlag		SpringerLink		SN:12225	0075-5974	1874-933X		Unique_Item_Requests	1	1	0
Kew Bulletin	Springer-Verlag		SpringerLink		SN:12225	0075-5974	1874-933X		Total_Item_Requests	2	2	0
Laboratory Investigation	Nature Publishing Group US		nature.com		SN:41374	0023-6837	1530-0307		Unique_Item_Requests	1	1	0
Laboratory Investigation	Nature Publishing Group US		nature.com		SN:41374	0023-6837	1530-0307		Total_Item_Requests	1	1	0
Landscape Ecology	Springer Netherlands		SpringerLink	10.1007/10980.1572-9761	SN:10980	0921-2973	1572-9761		Unique_Item_Requests	6	6	0
Landscape Ecology	Springer Netherlands		SpringerLink	10.1007/10980.1572-9761	SN:10980	0921-2973	1572-9761		Total_Item_Requests	10	10	0
Language Policy	Kluwer Academic Publishers		SpringerLink		SN:10993	1568-4555	1573-1863		Unique_Item_Requests	1	1	0
Language Policy	Kluwer Academic Publishers		SpringerLink		SN:10993	1568-4555	1573-1863		Total_Item_Requests	1	1	0
Lasers in Medical Science	Springer London		SpringerLink	10.1007/10103.1435-604X	SN:10103		1435-604X		Unique_Item_Requests	2	2	0
Lasers in Medical Science	Springer London		SpringerLink	10.1007/10103.1435-604X	SN:10103		1435-604X		Total_Item_Requests	2	2	0
Learning & Behavior	Springer US		SpringerLink		SN:13420	1543-4494	1543-4508		Unique_Item_Requests	5	5	0
Learning & Behavior	Springer US		SpringerLink		SN:13420	1543-4494	1543-4508		Total_Item_Requests	6	6	0
Letters in Spatial and Resource Sciences	Springer Berlin Heidelberg		SpringerLink	10.1007/12076.1864-404X	SN:12076	1864-4031	1864-404X		Unique_Item_Requests	1	1	0
Letters in Spatial and Resource Sciences	Springer Berlin Heidelberg		SpringerLink	10.1007/12076.1864-404X	SN:12076	1864-4031	1864-404X		Total_Item_Requests	1	1	0
Machine Learning	Springer US		SpringerLink	10.1007/10994.1573-0565	SN:10994	0885-6125	1573-0565		Unique_Item_Requests	1	1	0
Machine Learning	Springer US		SpringerLink	10.1007/10994.1573-0565	SN:10994	0885-6125	1573-0565		Total_Item_Requests	1	1	0
Macromolecular Research	The Polymer Society of Korea		SpringerLink	10.1007/13233.2092-7673	SN:13233	1598-5032	2092-7673		Unique_Item_Requests	1	1	0
Macromolecular Research	The Polymer Society of Korea		SpringerLink	10.1007/13233.2092-7673	SN:13233	1598-5032	2092-7673		Total_Item_Requests	1	1	0
Mammalian Biology	Springer International Publishing		SpringerLink		SN:42991	1616-5047	1618-1476		Unique_Item_Requests	2	2	0
Mammalian Biology	Springer International Publishing		SpringerLink		SN:42991	1616-5047	1618-1476		Total_Item_Requests	2	2	0
Mammalian Genome	Springer-Verlag		SpringerLink		SN:335	0938-8990	1432-1777		Unique_Item_Requests	1	1	0
Mammalian Genome	Springer-Verlag		SpringerLink		SN:335	0938-8990	1432-1777		Total_Item_Requests	1	1	0
Management Review Quarterly	Springer International Publishing		SpringerLink	10.1007/11301.1614-631X	SN:11301	2198-1620	2198-1639		Unique_Item_Requests	3	3	0
Management Review Quarterly	Springer International Publishing		SpringerLink	10.1007/11301.1614-631X	SN:11301	2198-1620	2198-1639		Total_Item_Requests	7	7	0
Marine Biology	Springer Berlin Heidelberg		SpringerLink	10.1007/227.1432-1793	SN:227	0025-3162	1432-1793		Unique_Item_Requests	13	13	0
Marine Biology	Springer Berlin Heidelberg		SpringerLink	10.1007/227.1432-1793	SN:227	0025-3162	1432-1793		Total_Item_Requests	15	15	0
Marine Biotechnology	Springer US		SpringerLink	10.1007/10126.1436-2236	SN:10126	1436-2228	1436-2236		Unique_Item_Requests	5	5	0
Marine Biotechnology	Springer US		SpringerLink	10.1007/10126.1436-2236	SN:10126	1436-2228	1436-2236		Total_Item_Requests	8	8	0
Maternal and Child Health Journal	Springer US		SpringerLink	10.1007/10995.1573-6628	SN:10995	1092-7875	1573-6628		Unique_Item_Requests	8	8	0
Maternal and Child Health Journal	Springer US		SpringerLink	10.1007/10995.1573-6628	SN:10995	1092-7875	1573-6628		Total_Item_Requests	11	11	0
Mechanics of Solids	Pleiades Publishing		SpringerLink		SN:11964	0025-6544	1934-7936		Unique_Item_Requests	1	1	0
Mechanics of Solids	Pleiades Publishing		SpringerLink		SN:11964	0025-6544	1934-7936		Total_Item_Requests	2	2	0
Medical Science Educator	Springer US		SpringerLink		SN:40670		2156-8650		Unique_Item_Requests	1	1	0
Medical Science Educator	Springer US		SpringerLink		SN:40670		2156-8650		Total_Item_Requests	1	1	0
Memory & Cognition	Springer US		SpringerLink		SN:13421	0090-502X	1532-5946		Unique_Item_Requests	2	2	0
Memory & Cognition	Springer US		SpringerLink		SN:13421	0090-502X	1532-5946		Total_Item_Requests	2	2	0
Meteorology and Atmospheric Physics	Springer Vienna		SpringerLink		SN:703	0177-7971	1436-5065		Unique_Item_Requests	2	2	0
Meteorology and Atmospheric Physics	Springer Vienna		SpringerLink		SN:703	0177-7971	1436-5065		Total_Item_Requests	2	2	0
Metrika	Springer Berlin Heidelberg		SpringerLink	10.1007/184.1435-926X	SN:184	0026-1335	1435-926X		Unique_Item_Requests	1	1	0
Metrika	Springer Berlin Heidelberg		SpringerLink	10.1007/184.1435-926X	SN:184	0026-1335	1435-926X		Total_Item_Requests	1	1	0
Microbial Ecology	Springer US		SpringerLink	10.1007/248.1432-184X	SN:248	0095-3628	1432-184X		Unique_Item_Requests	6	6	0
Microbial Ecology	Springer US		SpringerLink	10.1007/248.1432-184X	SN:248	0095-3628	1432-184X		Total_Item_Requests	9	9	0
Microbiology	SP MAIK Nauka/Interperiodica		SpringerLink		SN:11021	0026-2617	1608-3237		Unique_Item_Requests	3	3	0
Microbiology	SP MAIK Nauka/Interperiodica		SpringerLink		SN:11021	0026-2617	1608-3237		Total_Item_Requests	4	4	0
Mikrochemie vereinigt mit Mikrochimica acta	Springer-Verlag		SpringerLink		SN:604	0026-3672	1436-5073		Unique_Item_Requests	1	1	0
Mikrochemie vereinigt mit Mikrochimica acta	Springer-Verlag		SpringerLink		SN:604	0026-3672	1436-5073		Total_Item_Requests	1	1	0
Mindfulness	Springer US		SpringerLink	10.1007/12671.1868-8535	SN:12671	1868-8527	1868-8535		Unique_Item_Requests	4	4	0
Mindfulness	Springer US		SpringerLink	10.1007/12671.1868-8535	SN:12671	1868-8527	1868-8535		Total_Item_Requests	4	4	0
Mitigation and Adaptation Strategies for Global Change	Springer Netherlands		SN:ResearchGate	10.1007/11027.1573-1596	SN:11027	1381-2386	1573-1596		Unique_Item_Requests	1	1	0
Mitigation and Adaptation Strategies for Global Change	Springer Netherlands		SN:ResearchGate	10.1007/11027.1573-1596	SN:11027	1381-2386	1573-1596		Total_Item_Requests	1	1	0
Mitigation and Adaptation Strategies for Global Change	Springer Netherlands		SpringerLink	10.1007/11027.1573-1596	SN:11027	1381-2386	1573-1596		Unique_Item_Requests	3	3	0
Mitigation and Adaptation Strategies for Global Change	Springer Netherlands		SpringerLink	10.1007/11027.1573-1596	SN:11027	1381-2386	1573-1596		Total_Item_Requests	7	7	0
Modeling Earth Systems and Environment	Springer International Publishing		SN:ResearchGate		SN:40808	2363-6203	2363-6211		Unique_Item_Requests	3	3	0
Modeling Earth Systems and Environment	Springer International Publishing		SN:ResearchGate		SN:40808	2363-6203	2363-6211		Total_Item_Requests	5	5	0
Modeling Earth Systems and Environment	Springer International Publishing		SpringerLink		SN:40808	2363-6203	2363-6211		Unique_Item_Requests	4	4	0
Modeling Earth Systems and Environment	Springer International Publishing		SpringerLink		SN:40808	2363-6203	2363-6211		Total_Item_Requests	7	7	0
Modern Pathology	Nature Publishing Group US		nature.com		SN:41379	0893-3952	1530-0285		Unique_Item_Requests	5	5	0
Modern Pathology	Nature Publishing Group US		nature.com		SN:41379	0893-3952	1530-0285		Total_Item_Requests	6	6	0
Molecular and Cellular Biochemistry	Kluwer Academic Publishers		SpringerLink		SN:11010	0300-8177	1573-4919		Unique_Item_Requests	1	1	0
Molecular and Cellular Biochemistry	Kluwer Academic Publishers		SpringerLink		SN:11010	0300-8177	1573-4919		Total_Item_Requests	1	1	0
Molecular Biology	Pleiades Publishing		SpringerLink	10.1134/11008.1608-3245	SN:11008	0026-8933	1608-3245		Unique_Item_Requests	1	1	0
Molecular Biology	Pleiades Publishing		SpringerLink	10.1134/11008.1608-3245	SN:11008	0026-8933	1608-3245		Total_Item_Requests	2	2	0
Molecular Genetics and Genomics	Springer-Verlag		SpringerLink		SN:438	1617-4615	1617-4623		Unique_Item_Requests	3	3	0
Molecular Genetics and Genomics	Springer-Verlag		SpringerLink		SN:438	1617-4615	1617-4623		Total_Item_Requests	3	3	0
Molecular Neurobiology	Springer US		SpringerLink	10.1007/12035.1559-1182	SN:12035	0893-7648	1559-1182		Unique_Item_Requests	1	1	0
Molecular Neurobiology	Springer US		SpringerLink	10.1007/12035.1559-1182	SN:12035	0893-7648	1559-1182		Total_Item_Requests	1	1	0
Molecular Psychiatry	Nature Publishing Group UK		nature.com	10.1038/41380.1476-5578	SN:41380	1359-4184	1476-5578		Unique_Item_Requests	1	1	0
Molecular Psychiatry	Nature Publishing Group UK		nature.com	10.1038/41380.1476-5578	SN:41380	1359-4184	1476-5578		Total_Item_Requests	2	2	0
Multidimensional Systems and Signal Processing	Springer US		SpringerLink	10.1007/11045.1573-0824	SN:11045	0923-6082	1573-0824		Unique_Item_Requests	1	1	0
Multidimensional Systems and Signal Processing	Springer US		SpringerLink	10.1007/11045.1573-0824	SN:11045	0923-6082	1573-0824		Total_Item_Requests	1	1	0
Multimedia Tools and Applications	Springer US		SpringerLink	10.1007/11042.1573-7721	SN:11042		1573-7721		Unique_Item_Requests	2	2	0
Multimedia Tools and Applications	Springer US		SpringerLink	10.1007/11042.1573-7721	SN:11042		1573-7721		Total_Item_Requests	4	4	0
Multiscale and Multidisciplinary Modeling, Experiments and Design	Springer International Publishing		SpringerLink		SN:41939	2520-8160	2520-8179		Unique_Item_Requests	2	2	0
Multiscale and Multidisciplinary Modeling, Experiments and Design	Springer International Publishing		SpringerLink		SN:41939	2520-8160	2520-8179		Total_Item_Requests	2	2	0
Mycopathologia	Springer Netherlands		SN:ResearchGate	10.1007/11046.1573-0832	SN:11046	0301-486X	1573-0832		Unique_Item_Requests	1	1	0
Mycopathologia	Springer Netherlands		SN:ResearchGate	10.1007/11046.1573-0832	SN:11046	0301-486X	1573-0832		Total_Item_Requests	1	1	0
Mycopathologia	Springer Netherlands		SpringerLink	10.1007/11046.1573-0832	SN:11046	0301-486X	1573-0832		Unique_Item_Requests	2	2	0
Mycopathologia	Springer Netherlands		SpringerLink	10.1007/11046.1573-0832	SN:11046	0301-486X	1573-0832		Total_Item_Requests	4	4	0
Mycotoxin Research	Springer-Verlag		SpringerLink		SN:12550	0178-7888			Unique_Item_Requests	1	1	0
Mycotoxin Research	Springer-Verlag		SpringerLink		SN:12550	0178-7888			Total_Item_Requests	2	2	0
Nanotechnology for Environmental Engineering	Springer International Publishing		SpringerLink		SN:41204	2365-6379	2365-6387		Unique_Item_Requests	1	1	0
Nanotechnology for Environmental Engineering	Springer International Publishing		SpringerLink		SN:41204	2365-6379	2365-6387		Total_Item_Requests	2	2	0
Natural Computing	Kluwer Academic Publishers		SpringerLink		SN:11047	1567-7818	1572-9796		Unique_Item_Requests	1	1	0
Natural Computing	Kluwer Academic Publishers		SpringerLink		SN:11047	1567-7818	1572-9796		Total_Item_Requests	1	1	0
Natural Hazards	Springer Netherlands		SN:ResearchGate	10.1007/11069.1573-0840	SN:11069	0921-030X	1573-0840		Unique_Item_Requests	2	2	0
Natural Hazards	Springer Netherlands		SN:ResearchGate	10.1007/11069.1573-0840	SN:11069	0921-030X	1573-0840		Total_Item_Requests	2	2	0
Natural Hazards	Springer Netherlands		SpringerLink	10.1007/11069.1573-0840	SN:11069	0921-030X	1573-0840		Unique_Item_Requests	12	12	0
Natural Hazards	Springer Netherlands		SpringerLink	10.1007/11069.1573-0840	SN:11069	0921-030X	1573-0840		Total_Item_Requests	17	17	0
Nature	Nature Publishing Group UK		nature.com		SN:41586	0028-0836	1476-4687		Unique_Item_Requests	66	66	0
Nature	Nature Publishing Group UK		nature.com		SN:41586	0028-0836	1476-4687		Total_Item_Requests	84	84	0
