Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	EBSCOhost:uprince
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned (The request could not be fulfilled in its entirety, since some of the requested data is missing. Usage has been returned for months where usage data exists.); 3031: Usage Not Ready for Requested Dates (Service has not yet processed the usage for one or more of the requested months)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:43:15Z
Created_By	EBSCO Information Services

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Revista de Psicología del Deporte	Universitat de les Illes Balears		EBSCOhost		EBSCOhost:KBID:337786	1132-239X	1988-5636		Total_Item_Requests	3	3	0
Revista de Psicología del Deporte	Universitat de les Illes Balears		EBSCOhost		EBSCOhost:KBID:337786	1132-239X	1988-5636		Unique_Item_Requests	1	1	0
Revista Gaúcha de Enfermagem (Online)	Universidade Federal do Rio Grande do Sul		EBSCOhost		EBSCOhost:KBID:785722	0102-6933	1983-1447		Total_Item_Requests	1	1	0
Revista Gaúcha de Enfermagem (Online)	Universidade Federal do Rio Grande do Sul		EBSCOhost		EBSCOhost:KBID:785722	0102-6933	1983-1447		Unique_Item_Requests	1	1	0
Revista tinerilor economişti (The Young Economists Journal)	Revista Tinerilor Economisti		EBSCOhost		EBSCOhost:KBID:576828	1583-9982	2067-0052		Total_Item_Requests	2	2	0
Revista tinerilor economişti (The Young Economists Journal)	Revista Tinerilor Economisti		EBSCOhost		EBSCOhost:KBID:576828	1583-9982	2067-0052		Unique_Item_Requests	2	2	0
Revue VIH/sida, droit et politiques = HIV/AIDS Policy and Law Review	Canadian HIV/AIDS Legal Network		EBSCOhost		EBSCOhost:KBID:279486	1712-624X	1712-6258		Total_Item_Requests	1	1	0
Revue VIH/sida, droit et politiques = HIV/AIDS Policy and Law Review	Canadian HIV/AIDS Legal Network		EBSCOhost		EBSCOhost:KBID:279486	1712-624X	1712-6258		Unique_Item_Requests	1	1	0
Rheumatology Advances in Practice	Oxford University Press		EBSCOhost		EBSCOhost:KBID:14379664		2514-1775		Total_Item_Requests	3	3	0
Rheumatology Advances in Practice	Oxford University Press		EBSCOhost		EBSCOhost:KBID:14379664		2514-1775		Unique_Item_Requests	1	1	0
Rhode Island Medical Journal	Rhode Island Medical Society		EBSCOhost		EBSCOhost:KBID:1825773	0363-7913	2327-2228		Total_Item_Requests	4	4	0
Rhode Island Medical Journal	Rhode Island Medical Society		EBSCOhost		EBSCOhost:KBID:1825773	0363-7913	2327-2228		Unique_Item_Requests	4	4	0
Risk Analysis	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:61530	0272-4332	1539-6924		Total_Item_Requests	1	1	0
Risk Analysis	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:61530	0272-4332	1539-6924		Unique_Item_Requests	1	1	0
Rolling Stone	Penske Media Corporation		EBSCOhost		EBSCOhost:KBID:61677	0035-791X			Total_Item_Requests	3	3	0
Rolling Stone	Penske Media Corporation		EBSCOhost		EBSCOhost:KBID:61677	0035-791X			Unique_Item_Requests	3	3	0
Romanian Economic and Business Review	Scientific Research Department of the Romanian-American University		EBSCOhost		EBSCOhost:KBID:480445	1842-2497	2344-4843		Total_Item_Requests	1	1	0
Romanian Economic and Business Review	Scientific Research Department of the Romanian-American University		EBSCOhost		EBSCOhost:KBID:480445	1842-2497	2344-4843		Unique_Item_Requests	1	1	0
Rural and Remote Health	James Cook University - School of Humanities		EBSCOhost		EBSCOhost:KBID:129379	1445-6354	1445-6354		Total_Item_Requests	2	2	0
Rural and Remote Health	James Cook University - School of Humanities		EBSCOhost		EBSCOhost:KBID:129379	1445-6354	1445-6354		Unique_Item_Requests	2	2	0
Rural Sociology	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:61811	0036-0112	1549-0831		Total_Item_Requests	2	2	0
Rural Sociology	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:61811	0036-0112	1549-0831		Unique_Item_Requests	1	1	0
SAM Advanced Management Journal (07497075)	Society for Advancement of Management		EBSCOhost		EBSCOhost:KBID:1832	0749-7075	0567-977X		Total_Item_Requests	3	3	0
SAM Advanced Management Journal (07497075)	Society for Advancement of Management		EBSCOhost		EBSCOhost:KBID:1832	0749-7075	0567-977X		Unique_Item_Requests	2	2	0
Sarajevo Business and Economics Review	University of Sarajevo, Faculty of Economics		EBSCOhost		EBSCOhost:KBID:1028957	1986-5473	2303-839X		Total_Item_Requests	1	1	0
Sarajevo Business and Economics Review	University of Sarajevo, Faculty of Economics		EBSCOhost		EBSCOhost:KBID:1028957	1986-5473	2303-839X		Unique_Item_Requests	1	1	0
Scandinavian Journal of Caring Sciences	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:62264	0283-9318	1471-6712		Total_Item_Requests	5	5	0
Scandinavian Journal of Caring Sciences	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:62264	0283-9318	1471-6712		Unique_Item_Requests	2	2	0
Scandinavian journal of disability research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:172366	1501-7419	1745-3011		Total_Item_Requests	2	2	0
Scandinavian journal of disability research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:172366	1501-7419	1745-3011		Unique_Item_Requests	2	2	0
Scandinavian journal of educational research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:62274	0031-3831	1470-1170		Total_Item_Requests	1	1	0
Scandinavian journal of educational research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:62274	0031-3831	1470-1170		Unique_Item_Requests	1	1	0
Scandinavian journal of history	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:62277	0346-8755	1502-7716		Total_Item_Requests	2	2	0
Scandinavian journal of history	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:62277	0346-8755	1502-7716		Unique_Item_Requests	1	1	0
Scandinavian Journal of Occupational Therapy	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:62288	1103-8128	1651-2014		Total_Item_Requests	1	1	0
Scandinavian Journal of Occupational Therapy	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:62288	1103-8128	1651-2014		Unique_Item_Requests	1	1	0
Scandinavian journal of psychology	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:62255	0036-5564	1467-9450		Total_Item_Requests	1	1	0
Scandinavian journal of psychology	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:62255	0036-5564	1467-9450		Unique_Item_Requests	1	1	0
School Library Journal	Library Journals, LLC		EBSCOhost		EBSCOhost:KBID:62389	0362-8930	1573-2959		Total_Item_Requests	2	2	0
School Library Journal	Library Journals, LLC		EBSCOhost		EBSCOhost:KBID:62389	0362-8930	1573-2959		Unique_Item_Requests	2	2	0
Science	American Association for the Advancement of Science		EBSCOhost		EBSCOhost:KBID:62477	0036-8075	1095-9203		Total_Item_Requests	19	19	0
Science	American Association for the Advancement of Science		EBSCOhost		EBSCOhost:KBID:62477	0036-8075	1095-9203		Unique_Item_Requests	14	14	0
Science and Children	Routledge		EBSCOhost		EBSCOhost:KBID:62492	0036-8148	1943-4812		Total_Item_Requests	1	1	0
Science and Children	Routledge		EBSCOhost		EBSCOhost:KBID:62492	0036-8148	1943-4812		Unique_Item_Requests	1	1	0
Scientific Annals of the Al. I. Cuza University, Iasi. Sociology & Social Work / Analele Stiintifice ale Universitatii Al. I. Cuza Iasi Sociologie si Asistenta Sociala	Alexandru Ioan Cuza University of Iaşi		EBSCOhost		EBSCOhost:KBID:726252	2065-3131	2066-8961		Total_Item_Requests	1	1	0
Scientific Annals of the Al. I. Cuza University, Iasi. Sociology & Social Work / Analele Stiintifice ale Universitatii Al. I. Cuza Iasi Sociologie si Asistenta Sociala	Alexandru Ioan Cuza University of Iaşi		EBSCOhost		EBSCOhost:KBID:726252	2065-3131	2066-8961		Unique_Item_Requests	1	1	0
Scientific Programming	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:62610	1058-9244	1875-919X		Total_Item_Requests	2	2	0
Scientific Programming	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:62610	1058-9244	1875-919X		Unique_Item_Requests	1	1	0
Scientific Reports	Nature Publishing Group		EBSCOhost		EBSCOhost:KBID:911869		2045-2322		Total_Item_Requests	11	11	0
Scientific Reports	Nature Publishing Group		EBSCOhost		EBSCOhost:KBID:911869		2045-2322		Unique_Item_Requests	10	10	0
Scottish Geographical Journal	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:62650	1470-2541	1751-665X		Total_Item_Requests	1	1	0
Scottish Geographical Journal	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:62650	1470-2541	1751-665X		Unique_Item_Requests	1	1	0
Sensors	MDPI AG		EBSCOhost		EBSCOhost:KBID:62982	0746-9462	1424-8220		Total_Item_Requests	9	9	0
Sensors	MDPI AG		EBSCOhost		EBSCOhost:KBID:62982	0746-9462	1424-8220		Unique_Item_Requests	7	7	0
Serbian Journal of Management	Escuela de Administracion y Mercadotecnia del Quindio		EBSCOhost		EBSCOhost:KBID:767198	1452-4864	2217-7159		Total_Item_Requests	2	2	0
Serbian Journal of Management	Escuela de Administracion y Mercadotecnia del Quindio		EBSCOhost		EBSCOhost:KBID:767198	1452-4864	2217-7159		Unique_Item_Requests	2	2	0
Sewanee Theological Review	Sewanee Theological Review		EBSCOhost		EBSCOhost:KBID:63073	1059-9576			Total_Item_Requests	2	2	0
Sewanee Theological Review	Sewanee Theological Review		EBSCOhost		EBSCOhost:KBID:63073	1059-9576			Unique_Item_Requests	2	2	0
Sex Roles	Springer Nature		EBSCOhost		EBSCOhost:KBID:63083	0360-0025	1573-2762		Total_Item_Requests	7	7	0
Sex Roles	Springer Nature		EBSCOhost		EBSCOhost:KBID:63083	0360-0025	1573-2762		Unique_Item_Requests	7	7	0
Sexual & Relationship Therapy	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:63087	1468-1994	1468-1749		Total_Item_Requests	7	7	0
Sexual & Relationship Therapy	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:63087	1468-1994	1468-1749		Unique_Item_Requests	5	5	0
Sexual Addiction & Compulsivity	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:63089	1072-0162	1532-5318		Total_Item_Requests	2	2	0
Sexual Addiction & Compulsivity	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:63089	1072-0162	1532-5318		Unique_Item_Requests	1	1	0
Sexuality & Culture	Springer Nature		EBSCOhost		EBSCOhost:KBID:63112	1095-5143	1936-4822		Total_Item_Requests	3	3	0
Sexuality & Culture	Springer Nature		EBSCOhost		EBSCOhost:KBID:63112	1095-5143	1936-4822		Unique_Item_Requests	3	3	0
Signs: Journal of Women in Culture and Society	University of Chicago Press		EBSCOhost		EBSCOhost:KBID:63288	0097-9740	1545-6943		Total_Item_Requests	2	2	0
Signs: Journal of Women in Culture and Society	University of Chicago Press		EBSCOhost		EBSCOhost:KBID:63288	0097-9740	1545-6943		Unique_Item_Requests	1	1	0
Sikh Formations: Religion, Culture, Theory	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:172367	1744-8727	1744-8735		Total_Item_Requests	1	1	0
Sikh Formations: Religion, Culture, Theory	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:172367	1744-8727	1744-8735		Unique_Item_Requests	1	1	0
Singapore Economic Review : Journal of the Economic Society of Singapore and the Department of Economics and Statistics, National University of Singapore	World Scientific		EBSCOhost		EBSCOhost:KBID:63332	0217-5908	1793-6837		Total_Item_Requests	1	1	0
Singapore Economic Review : Journal of the Economic Society of Singapore and the Department of Economics and Statistics, National University of Singapore	World Scientific		EBSCOhost		EBSCOhost:KBID:63332	0217-5908	1793-6837		Unique_Item_Requests	1	1	0
Singapore journal of tropical geography	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:63338	0129-7619	1467-9493		Total_Item_Requests	1	1	0
Singapore journal of tropical geography	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:63338	0129-7619	1467-9493		Unique_Item_Requests	1	1	0
Singapore Nursing Journal	Singapore Nurses Association		EBSCOhost		EBSCOhost:KBID:101331	0218-2475			Total_Item_Requests	1	1	0
Singapore Nursing Journal	Singapore Nurses Association		EBSCOhost		EBSCOhost:KBID:101331	0218-2475			Unique_Item_Requests	1	1	0
Skeptic	Skeptics Society		EBSCOhost		EBSCOhost:KBID:63410	1063-9330	2168-3360		Total_Item_Requests	1	1	0
Skeptic	Skeptics Society		EBSCOhost		EBSCOhost:KBID:63410	1063-9330	2168-3360		Unique_Item_Requests	1	1	0
Slavonica	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:78289	1361-7427	1745-8145		Total_Item_Requests	1	1	0
Slavonica	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:78289	1361-7427	1745-8145		Unique_Item_Requests	1	1	0
Slovenian veterinary research	Veteinarska fakulteta Univerze v Ljubljani		EBSCOhost		EBSCOhost:KBID:199275	1580-4003			Total_Item_Requests	1	1	0
Slovenian veterinary research	Veteinarska fakulteta Univerze v Ljubljani		EBSCOhost		EBSCOhost:KBID:199275	1580-4003			Unique_Item_Requests	1	1	0
Social anthropology = Anthropologie sociale : the journal of the European Association of Social Anthropologists	Berghahn Books		EBSCOhost		EBSCOhost:KBID:423489	0964-0282	1469-8676		Total_Item_Requests	12	12	0
Social anthropology = Anthropologie sociale : the journal of the European Association of Social Anthropologists	Berghahn Books		EBSCOhost		EBSCOhost:KBID:423489	0964-0282	1469-8676		Unique_Item_Requests	6	6	0
Social Behavior and Personality: An International Journal	Society for Personality Research Incorporated		EBSCOhost		EBSCOhost:KBID:63599	0301-2212	1179-6391		Total_Item_Requests	2	2	0
Social Behavior and Personality: An International Journal	Society for Personality Research Incorporated		EBSCOhost		EBSCOhost:KBID:63599	0301-2212	1179-6391		Unique_Item_Requests	2	2	0
Social Indicators Research	Springer Nature		EBSCOhost		EBSCOhost:KBID:63618	0303-8300	1573-0921		Total_Item_Requests	2	2	0
Social Indicators Research	Springer Nature		EBSCOhost		EBSCOhost:KBID:63618	0303-8300	1573-0921		Unique_Item_Requests	1	1	0
Social psychiatry and psychiatric epidemiology	Springer Nature		EBSCOhost		EBSCOhost:KBID:63637	0933-7954	1433-9285		Total_Item_Requests	2	2	0
Social psychiatry and psychiatric epidemiology	Springer Nature		EBSCOhost		EBSCOhost:KBID:63637	0933-7954	1433-9285		Unique_Item_Requests	2	2	0
Social Science International	MD Publications Incorporated		EBSCOhost		EBSCOhost:KBID:930238	0970-1087	0976-3910		Total_Item_Requests	1	1	0
Social Science International	MD Publications Incorporated		EBSCOhost		EBSCOhost:KBID:930238	0970-1087	0976-3910		Unique_Item_Requests	1	1	0
Social Science Quarterly	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:63656	0038-4941	1540-6237		Total_Item_Requests	1	1	0
Social Science Quarterly	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:63656	0038-4941	1540-6237		Unique_Item_Requests	1	1	0
Social science quarterly (University of Texas Press)	University of Texas Press		EBSCOhost		EBSCOhost:KBID:106514	0038-4941			Total_Item_Requests	1	1	0
Social science quarterly (University of Texas Press)	University of Texas Press		EBSCOhost		EBSCOhost:KBID:106514	0038-4941			Unique_Item_Requests	1	1	0
Social Semiotics	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:63668	1035-0330	1470-1219		Total_Item_Requests	1	1	0
Social Semiotics	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:63668	1035-0330	1470-1219		Unique_Item_Requests	1	1	0
Social Service Review	University of Chicago Press		EBSCOhost		EBSCOhost:KBID:63670	0037-7961	1537-5404		Total_Item_Requests	1	1	0
Social Service Review	University of Chicago Press		EBSCOhost		EBSCOhost:KBID:63670	0037-7961	1537-5404		Unique_Item_Requests	1	1	0
Social work: journal of the National Association of Social Workers	Oxford University Press		EBSCOhost		EBSCOhost:KBID:63688	0037-8046	1545-6846		Total_Item_Requests	3	3	0
Social work: journal of the National Association of Social Workers	Oxford University Press		EBSCOhost		EBSCOhost:KBID:63688	0037-8046	1545-6846		Unique_Item_Requests	1	1	0
Sociological Analysis	Association for the Sociology of Religion		EBSCOhost		EBSCOhost:KBID:63751	0038-0210	2325-7873		Total_Item_Requests	1	1	0
Sociological Analysis	Association for the Sociology of Religion		EBSCOhost		EBSCOhost:KBID:63751	0038-0210	2325-7873		Unique_Item_Requests	1	1	0
Sociological Forum	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:338562	0884-8971	1573-7861		Total_Item_Requests	1	1	0
Sociological Forum	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:338562	0884-8971	1573-7861		Unique_Item_Requests	1	1	0
Sociological Review	SAGE Publications		EBSCOhost		EBSCOhost:KBID:63769	0038-0261	1467-954X		Total_Item_Requests	3	3	0
Sociological Review	SAGE Publications		EBSCOhost		EBSCOhost:KBID:63769	0038-0261	1467-954X		Unique_Item_Requests	2	2	0
Sociology of sport journal	Human Kinetics Publishers, Inc.		EBSCOhost		EBSCOhost:KBID:63791	0741-1235	1543-2785		Total_Item_Requests	1	1	0
Sociology of sport journal	Human Kinetics Publishers, Inc.		EBSCOhost		EBSCOhost:KBID:63791	0741-1235	1543-2785		Unique_Item_Requests	1	1	0
Soil Science Society of America Journal	Wiley		EBSCOhost		EBSCOhost:KBID:63843	0361-5995	1435-0661		Total_Item_Requests	1	1	0
Soil Science Society of America Journal	Wiley		EBSCOhost		EBSCOhost:KBID:63843	0361-5995	1435-0661		Unique_Item_Requests	1	1	0
Sojourn: Journal of Social Issues in Southeast Asia	ISEAS- Yusof Ishak Institute		EBSCOhost		EBSCOhost:KBID:63848	0217-9520	1793-2858		Total_Item_Requests	2	2	0
Sojourn: Journal of Social Issues in Southeast Asia	ISEAS- Yusof Ishak Institute		EBSCOhost		EBSCOhost:KBID:63848	0217-9520	1793-2858		Unique_Item_Requests	2	2	0
South African Journal of Business Management	AOSIS Pty LTD		EBSCOhost		EBSCOhost:KBID:64008	2078-5585	2078-5976		Total_Item_Requests	2	2	0
South African Journal of Business Management	AOSIS Pty LTD		EBSCOhost		EBSCOhost:KBID:64008	2078-5585	2078-5976		Unique_Item_Requests	2	2	0
South African journal of industrial engineering	SA Institute of Industrial Engineering		EBSCOhost		EBSCOhost:KBID:91485	1012-277X	2224-7890		Total_Item_Requests	1	1	0
South African journal of industrial engineering	SA Institute of Industrial Engineering		EBSCOhost		EBSCOhost:KBID:91485	1012-277X	2224-7890		Unique_Item_Requests	1	1	0
Southeastern Naturalist	Eagle Hill Institute		EBSCOhost		EBSCOhost:KBID:80353	1528-7092	1938-5412		Total_Item_Requests	1	1	0
Southeastern Naturalist	Eagle Hill Institute		EBSCOhost		EBSCOhost:KBID:80353	1528-7092	1938-5412		Unique_Item_Requests	1	1	0
Southern Economic Journal	Southern Economic Association		EBSCOhost		EBSCOhost:KBID:64155	0038-4038	2325-8012		Total_Item_Requests	5	5	0
Southern Economic Journal	Southern Economic Association		EBSCOhost		EBSCOhost:KBID:64155	0038-4038	2325-8012		Unique_Item_Requests	5	5	0
Sport Journal	United States Sports Academy		EBSCOhost		EBSCOhost:KBID:126127		1543-9518		Total_Item_Requests	1	1	0
Sport Journal	United States Sports Academy		EBSCOhost		EBSCOhost:KBID:126127		1543-9518		Unique_Item_Requests	1	1	0
Sport Mont	Montenegrin Sport Academy		EBSCOhost		EBSCOhost:KBID:2779436	1451-7485	2337-0351		Total_Item_Requests	1	1	0
Sport Mont	Montenegrin Sport Academy		EBSCOhost		EBSCOhost:KBID:2779436	1451-7485	2337-0351		Unique_Item_Requests	1	1	0
Sport, Education and Society	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:64416	1357-3322	1470-1243		Total_Item_Requests	1	1	0
Sport, Education and Society	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:64416	1357-3322	1470-1243		Unique_Item_Requests	1	1	0
Sports Biomechanics	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:78268	1476-3141	1752-6116		Total_Item_Requests	5	5	0
Sports Biomechanics	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:78268	1476-3141	1752-6116		Unique_Item_Requests	1	1	0
Sports Psychiatry: Journal of Sports and Exercise Psychiatry	Hogrefe AG		EBSCOhost		EBSCOhost:KBID:30575026	0731-1214	2674-0052		Total_Item_Requests	2	2	0
Sports Psychiatry: Journal of Sports and Exercise Psychiatry	Hogrefe AG		EBSCOhost		EBSCOhost:KBID:30575026	0731-1214	2674-0052		Unique_Item_Requests	2	2	0
Stanford technology law review	Stanford University		EBSCOhost		EBSCOhost:KBID:64624		1098-4267		Total_Item_Requests	1	1	0
Stanford technology law review	Stanford University		EBSCOhost		EBSCOhost:KBID:64624		1098-4267		Unique_Item_Requests	1	1	0
Stigma and Health	American Psychological Association		EBSCOhost		EBSCOhost:KBID:4732875	2376-6972	2376-6964		Total_Item_Requests	2	2	0
Stigma and Health	American Psychological Association		EBSCOhost		EBSCOhost:KBID:4732875	2376-6972	2376-6964		Unique_Item_Requests	2	2	0
Studia Theologica - Nordic Journal of Theology	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:65071	0039-338X	1502-7791		Total_Item_Requests	1	1	0
Studia Theologica - Nordic Journal of Theology	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:65071	0039-338X	1502-7791		Unique_Item_Requests	1	1	0
Studies in Conflict & Terrorism	Routledge		EBSCOhost		EBSCOhost:KBID:65139	1057-610X	1521-0731		Total_Item_Requests	2	2	0
Studies in Conflict & Terrorism	Routledge		EBSCOhost		EBSCOhost:KBID:65139	1057-610X	1521-0731		Unique_Item_Requests	2	2	0
Studies in East European Thought	Springer Nature		EBSCOhost		EBSCOhost:KBID:65147	0925-9392	1573-0948		Total_Item_Requests	3	3	0
Studies in East European Thought	Springer Nature		EBSCOhost		EBSCOhost:KBID:65147	0925-9392	1573-0948		Unique_Item_Requests	2	2	0
Studies in social justice	Centre for Studies in Social Justice, University of Windsor		EBSCOhost		EBSCOhost:KBID:350086		1911-4788		Total_Item_Requests	1	1	0
Studies in social justice	Centre for Studies in Social Justice, University of Windsor		EBSCOhost		EBSCOhost:KBID:350086		1911-4788		Unique_Item_Requests	1	1	0
Studies in the Literary Imagination	Studies in the Literary Imagination		EBSCOhost		EBSCOhost:KBID:65265	0039-3819	2165-2678		Total_Item_Requests	1	1	0
Studies in the Literary Imagination	Studies in the Literary Imagination		EBSCOhost		EBSCOhost:KBID:65265	0039-3819	2165-2678		Unique_Item_Requests	1	1	0
Substance Abuse	SAGE Publications		EBSCOhost		EBSCOhost:KBID:150085	0889-7077	1547-0164		Total_Item_Requests	2	2	0
Substance Abuse	SAGE Publications		EBSCOhost		EBSCOhost:KBID:150085	0889-7077	1547-0164		Unique_Item_Requests	1	1	0
Substance Abuse Treatment, Prevention, and Policy	BioMed Central		EBSCOhost		EBSCOhost:KBID:198989		1747-597X		Total_Item_Requests	1	1	0
Substance Abuse Treatment, Prevention, and Policy	BioMed Central		EBSCOhost		EBSCOhost:KBID:198989		1747-597X		Unique_Item_Requests	1	1	0
Substance Abuse: Research and Treatment	SAGE Publications		EBSCOhost		EBSCOhost:KBID:405661		1178-2218		Total_Item_Requests	1	1	0
Substance Abuse: Research and Treatment	SAGE Publications		EBSCOhost		EBSCOhost:KBID:405661		1178-2218		Unique_Item_Requests	1	1	0
Substance use & misuse	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:65340	1082-6084	1532-2491		Total_Item_Requests	1	1	0
Substance use & misuse	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:65340	1082-6084	1532-2491		Unique_Item_Requests	1	1	0
Successful Meetings	Northstar Travel Media LLC		EBSCOhost		EBSCOhost:KBID:65358	0148-4052			Total_Item_Requests	1	1	0
Successful Meetings	Northstar Travel Media LLC		EBSCOhost		EBSCOhost:KBID:65358	0148-4052			Unique_Item_Requests	1	1	0
Suomen Antropologi: Journal of the Finnish Anthropological Society	Bookstore Tiedekirja		EBSCOhost		EBSCOhost:KBID:380838	0355-3930	1799-8972		Total_Item_Requests	2	2	0
Suomen Antropologi: Journal of the Finnish Anthropological Society	Bookstore Tiedekirja		EBSCOhost		EBSCOhost:KBID:380838	0355-3930	1799-8972		Unique_Item_Requests	2	2	0
Supportive Care in Cancer	Springer Nature		EBSCOhost		EBSCOhost:KBID:65521	0941-4355	1433-7339		Total_Item_Requests	8	8	0
Supportive Care in Cancer	Springer Nature		EBSCOhost		EBSCOhost:KBID:65521	0941-4355	1433-7339		Unique_Item_Requests	3	3	0
Sustainability	MDPI AG		EBSCOhost		EBSCOhost:KBID:456892		2071-1050		Total_Item_Requests	19	19	0
Sustainability	MDPI AG		EBSCOhost		EBSCOhost:KBID:456892		2071-1050		Unique_Item_Requests	13	13	0
Symmetry	MDPI AG		EBSCOhost		EBSCOhost:KBID:570110		2073-8994		Total_Item_Requests	1	1	0
Symmetry	MDPI AG		EBSCOhost		EBSCOhost:KBID:570110		2073-8994		Unique_Item_Requests	1	1	0
System Dynamics Review	Wiley Periodicals Inc		EBSCOhost		EBSCOhost:KBID:65752	0883-7066	1099-1727		Total_Item_Requests	5	5	0
System Dynamics Review	Wiley Periodicals Inc		EBSCOhost		EBSCOhost:KBID:65752	0883-7066	1099-1727		Unique_Item_Requests	3	3	0
Systemic Practice and Action Research	Springer Nature		EBSCOhost		EBSCOhost:KBID:65762	1094-429X	1573-9295		Total_Item_Requests	5	5	0
Systemic Practice and Action Research	Springer Nature		EBSCOhost		EBSCOhost:KBID:65762	1094-429X	1573-9295		Unique_Item_Requests	4	4	0
Systems Research and Behavioral Science	Wiley Periodicals Inc		EBSCOhost		EBSCOhost:KBID:65781	1092-7026	1099-1743		Total_Item_Requests	2	2	0
Systems Research and Behavioral Science	Wiley Periodicals Inc		EBSCOhost		EBSCOhost:KBID:65781	1092-7026	1099-1743		Unique_Item_Requests	1	1	0
Talent Development	Association for Talent Development		EBSCOhost		EBSCOhost:KBID:4047190	2374-0663	2374-0671		Total_Item_Requests	3	3	0
Talent Development	Association for Talent Development		EBSCOhost		EBSCOhost:KBID:4047190	2374-0663	2374-0671		Unique_Item_Requests	1	1	0
Tax Lawyer	American Bar Association		EBSCOhost		EBSCOhost:KBID:139336	0040-005X	2329-6089		Total_Item_Requests	1	1	0
Tax Lawyer	American Bar Association		EBSCOhost		EBSCOhost:KBID:139336	0040-005X	2329-6089		Unique_Item_Requests	1	1	0
Teaching American Literature : A Journal of Theory and Practice	Central Piedmont Community College		EBSCOhost		EBSCOhost:KBID:773413		2150-3974		Total_Item_Requests	1	1	0
Teaching American Literature : A Journal of Theory and Practice	Central Piedmont Community College		EBSCOhost		EBSCOhost:KBID:773413		2150-3974		Unique_Item_Requests	1	1	0
Teaching and Learning in Medicine: An International Journal	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:65968	1040-1334	1532-8015		Total_Item_Requests	1	1	0
Teaching and Learning in Medicine: An International Journal	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:65968	1040-1334	1532-8015		Unique_Item_Requests	1	1	0
Teaching Theology & Religion	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:65996	1368-4868	1467-9647		Total_Item_Requests	2	2	0
Teaching Theology & Religion	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:65996	1368-4868	1467-9647		Unique_Item_Requests	1	1	0
