Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:03:49Z
Created_By	Taylor & Francis

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Death of the One Who Knows	Routledge		Taylor & Francis Online	10.1080/14442213.2022.2121428						Unique_Item_Investigations	2	2	0
Death of the One Who Knows	Routledge		Taylor & Francis Online	10.1080/14442213.2022.2121428						Unique_Item_Requests	2	2	0
Death of the One Who Knows	Routledge		Taylor & Francis Online	10.1080/14442213.2022.2121428						Total_Item_Investigations	2	2	0
Death of the One Who Knows	Routledge		Taylor & Francis Online	10.1080/14442213.2022.2121428						Total_Item_Requests	2	2	0
Decision-makers’ interactions that co-determine Positive youth development through sport: a critical realist examination	Routledge		Taylor & Francis Online	10.1080/2159676X.2023.2257692						Unique_Item_Investigations	1	1	0
Decision-makers’ interactions that co-determine Positive youth development through sport: a critical realist examination	Routledge		Taylor & Francis Online	10.1080/2159676X.2023.2257692						Unique_Item_Requests	1	1	0
Decision-makers’ interactions that co-determine Positive youth development through sport: a critical realist examination	Routledge		Taylor & Francis Online	10.1080/2159676X.2023.2257692						Total_Item_Investigations	3	3	0
Decision-makers’ interactions that co-determine Positive youth development through sport: a critical realist examination	Routledge		Taylor & Francis Online	10.1080/2159676X.2023.2257692						Total_Item_Requests	3	3	0
Declining autobiographical memory and the loss of identity: Effects on well-being	Routledge		Taylor & Francis Online	10.1080/13803390903140603						Unique_Item_Investigations	1	1	0
Declining autobiographical memory and the loss of identity: Effects on well-being	Routledge		Taylor & Francis Online	10.1080/13803390903140603						Unique_Item_Requests	1	1	0
Declining autobiographical memory and the loss of identity: Effects on well-being	Routledge		Taylor & Francis Online	10.1080/13803390903140603						Total_Item_Investigations	1	1	0
Declining autobiographical memory and the loss of identity: Effects on well-being	Routledge		Taylor & Francis Online	10.1080/13803390903140603						Total_Item_Requests	1	1	0
Decomposing the relationship between cognitive functioning and self-referent memory beliefs in older adulthood: what’s memory got to do with it?	Routledge		Taylor & Francis Online	10.1080/13825585.2016.1218425						Unique_Item_Investigations	1	1	0
Decomposing the relationship between cognitive functioning and self-referent memory beliefs in older adulthood: what’s memory got to do with it?	Routledge		Taylor & Francis Online	10.1080/13825585.2016.1218425						Unique_Item_Requests	1	1	0
Decomposing the relationship between cognitive functioning and self-referent memory beliefs in older adulthood: what’s memory got to do with it?	Routledge		Taylor & Francis Online	10.1080/13825585.2016.1218425						Total_Item_Investigations	1	1	0
Decomposing the relationship between cognitive functioning and self-referent memory beliefs in older adulthood: what’s memory got to do with it?	Routledge		Taylor & Francis Online	10.1080/13825585.2016.1218425						Total_Item_Requests	1	1	0
Deep learning versus gradient boosting machine for pan evaporation prediction	Taylor & Francis		Taylor & Francis Online	10.1080/19942060.2022.2027273						Unique_Item_Investigations	1	1	0
Deep learning versus gradient boosting machine for pan evaporation prediction	Taylor & Francis		Taylor & Francis Online	10.1080/19942060.2022.2027273						Unique_Item_Requests	1	1	0
Deep learning versus gradient boosting machine for pan evaporation prediction	Taylor & Francis		Taylor & Francis Online	10.1080/19942060.2022.2027273						Total_Item_Investigations	2	2	0
Deep learning versus gradient boosting machine for pan evaporation prediction	Taylor & Francis		Taylor & Francis Online	10.1080/19942060.2022.2027273						Total_Item_Requests	2	2	0
Delivery of curcumin by a pH-responsive chitosan mesoporous silica nanoparticles for cancer treatment	Taylor & Francis		Taylor & Francis Online	10.1080/21691401.2017.1290648						Unique_Item_Investigations	1	1	0
Delivery of curcumin by a pH-responsive chitosan mesoporous silica nanoparticles for cancer treatment	Taylor & Francis		Taylor & Francis Online	10.1080/21691401.2017.1290648						Unique_Item_Requests	1	1	0
Delivery of curcumin by a pH-responsive chitosan mesoporous silica nanoparticles for cancer treatment	Taylor & Francis		Taylor & Francis Online	10.1080/21691401.2017.1290648						Total_Item_Investigations	2	2	0
Delivery of curcumin by a pH-responsive chitosan mesoporous silica nanoparticles for cancer treatment	Taylor & Francis		Taylor & Francis Online	10.1080/21691401.2017.1290648						Total_Item_Requests	2	2	0
Demand for flexibility or generation of insecurity? The individualization of risk, irregular work shifts and Canadian youth	Routledge		Taylor & Francis Online	10.1080/1367626042000238677						Unique_Item_Investigations	1	1	0
Demand for flexibility or generation of insecurity? The individualization of risk, irregular work shifts and Canadian youth	Routledge		Taylor & Francis Online	10.1080/1367626042000238677						Unique_Item_Requests	1	1	0
Demand for flexibility or generation of insecurity? The individualization of risk, irregular work shifts and Canadian youth	Routledge		Taylor & Francis Online	10.1080/1367626042000238677						Total_Item_Investigations	1	1	0
Demand for flexibility or generation of insecurity? The individualization of risk, irregular work shifts and Canadian youth	Routledge		Taylor & Francis Online	10.1080/1367626042000238677						Total_Item_Requests	1	1	0
Demand-driven supply chain operations management strategies – a literature review and conceptual model	Taylor & Francis		Taylor & Francis Online	10.1080/21693277.2020.1856012						Unique_Item_Investigations	1	1	0
Demand-driven supply chain operations management strategies – a literature review and conceptual model	Taylor & Francis		Taylor & Francis Online	10.1080/21693277.2020.1856012						Unique_Item_Requests	1	1	0
Demand-driven supply chain operations management strategies – a literature review and conceptual model	Taylor & Francis		Taylor & Francis Online	10.1080/21693277.2020.1856012						Total_Item_Investigations	2	2	0
Demand-driven supply chain operations management strategies – a literature review and conceptual model	Taylor & Francis		Taylor & Francis Online	10.1080/21693277.2020.1856012						Total_Item_Requests	2	2	0
Demographic and contextual factors as moderators of the relationship between pet ownership and health	Routledge		Taylor & Francis Online	10.1080/21642850.2021.1963254						Unique_Item_Investigations	1	1	0
Demographic and contextual factors as moderators of the relationship between pet ownership and health	Routledge		Taylor & Francis Online	10.1080/21642850.2021.1963254						Unique_Item_Requests	1	1	0
Demographic and contextual factors as moderators of the relationship between pet ownership and health	Routledge		Taylor & Francis Online	10.1080/21642850.2021.1963254						Total_Item_Investigations	1	1	0
Demographic and contextual factors as moderators of the relationship between pet ownership and health	Routledge		Taylor & Francis Online	10.1080/21642850.2021.1963254						Total_Item_Requests	1	1	0
Demystifying the process of psychosocial assessment prior to receiving gender-affirming medical care	Routledge		Taylor & Francis Online	10.1080/10538720.2023.2281960						Unique_Item_Investigations	1	1	0
Demystifying the process of psychosocial assessment prior to receiving gender-affirming medical care	Routledge		Taylor & Francis Online	10.1080/10538720.2023.2281960						Unique_Item_Requests	1	1	0
Demystifying the process of psychosocial assessment prior to receiving gender-affirming medical care	Routledge		Taylor & Francis Online	10.1080/10538720.2023.2281960						Total_Item_Investigations	1	1	0
Demystifying the process of psychosocial assessment prior to receiving gender-affirming medical care	Routledge		Taylor & Francis Online	10.1080/10538720.2023.2281960						Total_Item_Requests	1	1	0
Dental disease of sheep	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.2002.36282						Unique_Item_Investigations	1	1	0
Dental disease of sheep	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.2002.36282						Unique_Item_Requests	1	1	0
Dental disease of sheep	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.2002.36282						Total_Item_Investigations	2	2	0
Dental disease of sheep	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.2002.36282						Total_Item_Requests	1	1	0
Depression and paternal adjustment and attitudes during the transition to parenthood	Routledge		Taylor & Francis Online	10.1080/02646838.2019.1652256						Unique_Item_Investigations	3	3	0
Depression and paternal adjustment and attitudes during the transition to parenthood	Routledge		Taylor & Francis Online	10.1080/02646838.2019.1652256						Unique_Item_Requests	3	3	0
Depression and paternal adjustment and attitudes during the transition to parenthood	Routledge		Taylor & Francis Online	10.1080/02646838.2019.1652256						Total_Item_Investigations	6	6	0
Depression and paternal adjustment and attitudes during the transition to parenthood	Routledge		Taylor & Francis Online	10.1080/02646838.2019.1652256						Total_Item_Requests	6	6	0
Depressive symptoms and parental support-seeking in Latinx adolescents: Analyzing variation based on LGBT identity	Routledge		Taylor & Francis Online	10.1080/19361653.2020.1808875						Unique_Item_Investigations	1	1	0
Depressive symptoms and parental support-seeking in Latinx adolescents: Analyzing variation based on LGBT identity	Routledge		Taylor & Francis Online	10.1080/19361653.2020.1808875						Unique_Item_Requests	1	1	0
Depressive symptoms and parental support-seeking in Latinx adolescents: Analyzing variation based on LGBT identity	Routledge		Taylor & Francis Online	10.1080/19361653.2020.1808875						Total_Item_Investigations	1	1	0
Depressive symptoms and parental support-seeking in Latinx adolescents: Analyzing variation based on LGBT identity	Routledge		Taylor & Francis Online	10.1080/19361653.2020.1808875						Total_Item_Requests	1	1	0
Depth psychotherapy with transgender people	Routledge		Taylor & Francis Online	10.1080/14681990903003878						Unique_Item_Investigations	1	1	0
Depth psychotherapy with transgender people	Routledge		Taylor & Francis Online	10.1080/14681990903003878						Unique_Item_Requests	1	1	0
Depth psychotherapy with transgender people	Routledge		Taylor & Francis Online	10.1080/14681990903003878						Total_Item_Investigations	1	1	0
Depth psychotherapy with transgender people	Routledge		Taylor & Francis Online	10.1080/14681990903003878						Total_Item_Requests	1	1	0
Describing Dog Behavior Psychologically: Pet Owners Versus Non-Owners	Routledge		Taylor & Francis Online	10.2752/089279396787001356						Unique_Item_Investigations	2	2	0
Describing Dog Behavior Psychologically: Pet Owners Versus Non-Owners	Routledge		Taylor & Francis Online	10.2752/089279396787001356						Unique_Item_Requests	2	2	0
Describing Dog Behavior Psychologically: Pet Owners Versus Non-Owners	Routledge		Taylor & Francis Online	10.2752/089279396787001356						Total_Item_Investigations	2	2	0
Describing Dog Behavior Psychologically: Pet Owners Versus Non-Owners	Routledge		Taylor & Francis Online	10.2752/089279396787001356						Total_Item_Requests	2	2	0
Designing and Reflecting on Process Quality: A Case Study of Encounters and Clashes among First-year Students in Teacher Education	Routledge		Taylor & Francis Online	10.1080/00313831.2021.1958253						Unique_Item_Investigations	1	1	0
Designing and Reflecting on Process Quality: A Case Study of Encounters and Clashes among First-year Students in Teacher Education	Routledge		Taylor & Francis Online	10.1080/00313831.2021.1958253						Unique_Item_Requests	1	1	0
Designing and Reflecting on Process Quality: A Case Study of Encounters and Clashes among First-year Students in Teacher Education	Routledge		Taylor & Francis Online	10.1080/00313831.2021.1958253						Total_Item_Investigations	1	1	0
Designing and Reflecting on Process Quality: A Case Study of Encounters and Clashes among First-year Students in Teacher Education	Routledge		Taylor & Francis Online	10.1080/00313831.2021.1958253						Total_Item_Requests	1	1	0
Designing contributing student pedagogies to promote students' intrinsic motivation to learn	Routledge		Taylor & Francis Online	10.1080/08993408.2012.727711						Unique_Item_Investigations	1	1	0
Designing contributing student pedagogies to promote students' intrinsic motivation to learn	Routledge		Taylor & Francis Online	10.1080/08993408.2012.727711						Unique_Item_Requests	1	1	0
Designing contributing student pedagogies to promote students' intrinsic motivation to learn	Routledge		Taylor & Francis Online	10.1080/08993408.2012.727711						Total_Item_Investigations	1	1	0
Designing contributing student pedagogies to promote students' intrinsic motivation to learn	Routledge		Taylor & Francis Online	10.1080/08993408.2012.727711						Total_Item_Requests	1	1	0
Destination Competitiveness: Determinants and Indicators	Routledge		Taylor & Francis Online	10.1080/13683500308667962						Unique_Item_Investigations	1	1	0
Destination Competitiveness: Determinants and Indicators	Routledge		Taylor & Francis Online	10.1080/13683500308667962						Unique_Item_Requests	1	1	0
