Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	"""UNIV OF PRINCE EDWARD ISLAND, ROBERTSON LIBRARY"""
Institution_ID	pnas:PR447048
Metric_Types	
Report_Filters	
Report_Attributes	Include_Parent_Details=True; Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2021-10-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:52:56Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Hepatocyte growth factor prevents acute renal failure and accelerates renal regeneration in mice.	Proceedings of the National Academy of Sciences		pnas	T Nakamura, K Kawaida, H Shimazu, K Matsumoto; 	1994-05-10	VoR	10.1073/pnas.91.10.4357						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	1994	Controlled	Regular	Total_Item_Investigations	2	2	0
Hepatocyte growth factor prevents acute renal failure and accelerates renal regeneration in mice.	Proceedings of the National Academy of Sciences		pnas	T Nakamura, K Kawaida, H Shimazu, K Matsumoto; 	1994-05-10	VoR	10.1073/pnas.91.10.4357						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	1994	Controlled	Regular	Unique_Item_Requests	1	1	0
High-level expression of sperm whale myoglobin in Escherichia coli.	Proceedings of the National Academy of Sciences		pnas	B A Springer, S G Sligar; 	1987-12-01	VoR	10.1073/pnas.84.24.8961						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	1987	Controlled	Regular	Unique_Item_Investigations	1	1	0
High-level expression of sperm whale myoglobin in Escherichia coli.	Proceedings of the National Academy of Sciences		pnas	B A Springer, S G Sligar; 	1987-12-01	VoR	10.1073/pnas.84.24.8961						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	1987	Controlled	Regular	Total_Item_Requests	1	1	0
High-level expression of sperm whale myoglobin in Escherichia coli.	Proceedings of the National Academy of Sciences		pnas	B A Springer, S G Sligar; 	1987-12-01	VoR	10.1073/pnas.84.24.8961						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	1987	Controlled	Regular	Total_Item_Investigations	2	2	0
High-level expression of sperm whale myoglobin in Escherichia coli.	Proceedings of the National Academy of Sciences		pnas	B A Springer, S G Sligar; 	1987-12-01	VoR	10.1073/pnas.84.24.8961						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	1987	Controlled	Regular	Unique_Item_Requests	1	1	0
High-throughput functional annotation of natural products by integrated activity profiling	Proceedings of the National Academy of Sciences		pnas	Akshar Lohith, Anam F. Shaikh, Aswad Khadilkar, Elizabeth A. McMillan, F. P. Jake Haeckl, Fausto Carnevale-Neto, Jeon Lee, John B. MacMillan, Kenji L. Kurita, Michael A. White, R. Scott Lokey, Rachel M. Vaden, Roger G. Linington, Scott La, Shuguang Wei, Suzie K. Hight, Trevor N. Clark, Walter Bray; 	2022-11-30	VoR	10.1073/pnas.2208458119						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2022	OA_Gold	Regular	Unique_Item_Investigations	3	3	0
High-throughput functional annotation of natural products by integrated activity profiling	Proceedings of the National Academy of Sciences		pnas	Akshar Lohith, Anam F. Shaikh, Aswad Khadilkar, Elizabeth A. McMillan, F. P. Jake Haeckl, Fausto Carnevale-Neto, Jeon Lee, John B. MacMillan, Kenji L. Kurita, Michael A. White, R. Scott Lokey, Rachel M. Vaden, Roger G. Linington, Scott La, Shuguang Wei, Suzie K. Hight, Trevor N. Clark, Walter Bray; 	2022-11-30	VoR	10.1073/pnas.2208458119						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2022	OA_Gold	Regular	Total_Item_Requests	4	4	0
High-throughput functional annotation of natural products by integrated activity profiling	Proceedings of the National Academy of Sciences		pnas	Akshar Lohith, Anam F. Shaikh, Aswad Khadilkar, Elizabeth A. McMillan, F. P. Jake Haeckl, Fausto Carnevale-Neto, Jeon Lee, John B. MacMillan, Kenji L. Kurita, Michael A. White, R. Scott Lokey, Rachel M. Vaden, Roger G. Linington, Scott La, Shuguang Wei, Suzie K. Hight, Trevor N. Clark, Walter Bray; 	2022-11-30	VoR	10.1073/pnas.2208458119						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2022	OA_Gold	Regular	Total_Item_Investigations	5	5	0
High-throughput functional annotation of natural products by integrated activity profiling	Proceedings of the National Academy of Sciences		pnas	Akshar Lohith, Anam F. Shaikh, Aswad Khadilkar, Elizabeth A. McMillan, F. P. Jake Haeckl, Fausto Carnevale-Neto, Jeon Lee, John B. MacMillan, Kenji L. Kurita, Michael A. White, R. Scott Lokey, Rachel M. Vaden, Roger G. Linington, Scott La, Shuguang Wei, Suzie K. Hight, Trevor N. Clark, Walter Bray; 	2022-11-30	VoR	10.1073/pnas.2208458119						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2022	OA_Gold	Regular	Unique_Item_Requests	3	3	0
Identification by redox proteomics of glutathionylated proteins in oxidatively stressed human T lymphocytes	Proceedings of the National Academy of Sciences		pnas	Emeric Miclet, Manuela Mengozzi, Valentina Bonetto, Francis Duffieux, Elisabetta Gianazza, Pietro Ghezzi, Simona Casagrande, Mario Salmona, Hans Demol, Joel Vandekerckhove, Maddalena Fratelli, Angela Bachi, Ivano Eberini, Magda Puype; 	2002-03-19	VoR	10.1073/pnas.052592699						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2002	Controlled	Regular	Unique_Item_Investigations	2	2	0
Identification by redox proteomics of glutathionylated proteins in oxidatively stressed human T lymphocytes	Proceedings of the National Academy of Sciences		pnas	Emeric Miclet, Manuela Mengozzi, Valentina Bonetto, Francis Duffieux, Elisabetta Gianazza, Pietro Ghezzi, Simona Casagrande, Mario Salmona, Hans Demol, Joel Vandekerckhove, Maddalena Fratelli, Angela Bachi, Ivano Eberini, Magda Puype; 	2002-03-19	VoR	10.1073/pnas.052592699						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2002	Controlled	Regular	Total_Item_Requests	2	2	0
Identification by redox proteomics of glutathionylated proteins in oxidatively stressed human T lymphocytes	Proceedings of the National Academy of Sciences		pnas	Emeric Miclet, Manuela Mengozzi, Valentina Bonetto, Francis Duffieux, Elisabetta Gianazza, Pietro Ghezzi, Simona Casagrande, Mario Salmona, Hans Demol, Joel Vandekerckhove, Maddalena Fratelli, Angela Bachi, Ivano Eberini, Magda Puype; 	2002-03-19	VoR	10.1073/pnas.052592699						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2002	Controlled	Regular	Total_Item_Investigations	2	2	0
Identification by redox proteomics of glutathionylated proteins in oxidatively stressed human T lymphocytes	Proceedings of the National Academy of Sciences		pnas	Emeric Miclet, Manuela Mengozzi, Valentina Bonetto, Francis Duffieux, Elisabetta Gianazza, Pietro Ghezzi, Simona Casagrande, Mario Salmona, Hans Demol, Joel Vandekerckhove, Maddalena Fratelli, Angela Bachi, Ivano Eberini, Magda Puype; 	2002-03-19	VoR	10.1073/pnas.052592699						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2002	Controlled	Regular	Unique_Item_Requests	2	2	0
Ingestion of Lactobacillus strain regulates emotional behavior and central GABA receptor expression in a mouse via the vagus nerve	Proceedings of the National Academy of Sciences		pnas	Hélène M. Savignac, John F. Cryan, Javier A. Bravo, John Bienenstock, Marianne V. Chew, Timothy G. Dinan, Paul Forsythe, Emily Escaravage; 	2011-08-29	VoR	10.1073/pnas.1102999108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Unique_Item_Investigations	1	1	0
Ingestion of Lactobacillus strain regulates emotional behavior and central GABA receptor expression in a mouse via the vagus nerve	Proceedings of the National Academy of Sciences		pnas	Hélène M. Savignac, John F. Cryan, Javier A. Bravo, John Bienenstock, Marianne V. Chew, Timothy G. Dinan, Paul Forsythe, Emily Escaravage; 	2011-08-29	VoR	10.1073/pnas.1102999108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Total_Item_Requests	2	2	0
Ingestion of Lactobacillus strain regulates emotional behavior and central GABA receptor expression in a mouse via the vagus nerve	Proceedings of the National Academy of Sciences		pnas	Hélène M. Savignac, John F. Cryan, Javier A. Bravo, John Bienenstock, Marianne V. Chew, Timothy G. Dinan, Paul Forsythe, Emily Escaravage; 	2011-08-29	VoR	10.1073/pnas.1102999108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Total_Item_Investigations	3	3	0
Ingestion of Lactobacillus strain regulates emotional behavior and central GABA receptor expression in a mouse via the vagus nerve	Proceedings of the National Academy of Sciences		pnas	Hélène M. Savignac, John F. Cryan, Javier A. Bravo, John Bienenstock, Marianne V. Chew, Timothy G. Dinan, Paul Forsythe, Emily Escaravage; 	2011-08-29	VoR	10.1073/pnas.1102999108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Unique_Item_Requests	1	1	0
Intracellular invasion of green algae in a salamander host	Proceedings of the National Academy of Sciences		pnas	Roger P. Hangarter, Eunsoo Kim, Cory D. Bishop, Ryan Kerney, Aaron A. Heiss, Brian K. Hall; 	2011-04-04	VoR	10.1073/pnas.1018259108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Unique_Item_Investigations	1	1	0
Intracellular invasion of green algae in a salamander host	Proceedings of the National Academy of Sciences		pnas	Roger P. Hangarter, Eunsoo Kim, Cory D. Bishop, Ryan Kerney, Aaron A. Heiss, Brian K. Hall; 	2011-04-04	VoR	10.1073/pnas.1018259108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Total_Item_Requests	1	1	0
Intracellular invasion of green algae in a salamander host	Proceedings of the National Academy of Sciences		pnas	Roger P. Hangarter, Eunsoo Kim, Cory D. Bishop, Ryan Kerney, Aaron A. Heiss, Brian K. Hall; 	2011-04-04	VoR	10.1073/pnas.1018259108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Total_Item_Investigations	1	1	0
Intracellular invasion of green algae in a salamander host	Proceedings of the National Academy of Sciences		pnas	Roger P. Hangarter, Eunsoo Kim, Cory D. Bishop, Ryan Kerney, Aaron A. Heiss, Brian K. Hall; 	2011-04-04	VoR	10.1073/pnas.1018259108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Unique_Item_Requests	1	1	0
Latitudinal gradients of species richness in the deep-sea benthos of the North Atlantic	Proceedings of the National Academy of Sciences		pnas	Carol T. Stuart, Gina Coyne, Michael A. Rex; 	2000-04-04	VoR	10.1073/pnas.050589497						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2000	Controlled	Regular	Unique_Item_Investigations	1	1	0
Latitudinal gradients of species richness in the deep-sea benthos of the North Atlantic	Proceedings of the National Academy of Sciences		pnas	Carol T. Stuart, Gina Coyne, Michael A. Rex; 	2000-04-04	VoR	10.1073/pnas.050589497						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2000	Controlled	Regular	Total_Item_Requests	1	1	0
Latitudinal gradients of species richness in the deep-sea benthos of the North Atlantic	Proceedings of the National Academy of Sciences		pnas	Carol T. Stuart, Gina Coyne, Michael A. Rex; 	2000-04-04	VoR	10.1073/pnas.050589497						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2000	Controlled	Regular	Total_Item_Investigations	1	1	0
Latitudinal gradients of species richness in the deep-sea benthos of the North Atlantic	Proceedings of the National Academy of Sciences		pnas	Carol T. Stuart, Gina Coyne, Michael A. Rex; 	2000-04-04	VoR	10.1073/pnas.050589497						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2000	Controlled	Regular	Unique_Item_Requests	1	1	0
Leveraging mobile phones to attain sustainable development	Proceedings of the National Academy of Sciences		pnas	Valentina Rotondi, Ridhi Kashyap, Francesco C. Billari, Simone Spinelli, Luca Maria Pesando; 	2020-06-01	VoR	10.1073/pnas.1909326117						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2020	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Leveraging mobile phones to attain sustainable development	Proceedings of the National Academy of Sciences		pnas	Valentina Rotondi, Ridhi Kashyap, Francesco C. Billari, Simone Spinelli, Luca Maria Pesando; 	2020-06-01	VoR	10.1073/pnas.1909326117						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2020	OA_Gold	Regular	Total_Item_Requests	1	1	0
Leveraging mobile phones to attain sustainable development	Proceedings of the National Academy of Sciences		pnas	Valentina Rotondi, Ridhi Kashyap, Francesco C. Billari, Simone Spinelli, Luca Maria Pesando; 	2020-06-01	VoR	10.1073/pnas.1909326117						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2020	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Leveraging mobile phones to attain sustainable development	Proceedings of the National Academy of Sciences		pnas	Valentina Rotondi, Ridhi Kashyap, Francesco C. Billari, Simone Spinelli, Luca Maria Pesando; 	2020-06-01	VoR	10.1073/pnas.1909326117						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2020	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Managing ecological thresholds in coupled environmental–human systems	Proceedings of the National Academy of Sciences		pnas	David M. Lodge, Eli P. Fenichel, Richard D. Horan, Kevin L. S. Drury; 	2011-04-18	VoR	10.1073/pnas.1005431108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Managing ecological thresholds in coupled environmental–human systems	Proceedings of the National Academy of Sciences		pnas	David M. Lodge, Eli P. Fenichel, Richard D. Horan, Kevin L. S. Drury; 	2011-04-18	VoR	10.1073/pnas.1005431108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	OA_Gold	Regular	Total_Item_Requests	2	2	0
Managing ecological thresholds in coupled environmental–human systems	Proceedings of the National Academy of Sciences		pnas	David M. Lodge, Eli P. Fenichel, Richard D. Horan, Kevin L. S. Drury; 	2011-04-18	VoR	10.1073/pnas.1005431108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Managing ecological thresholds in coupled environmental–human systems	Proceedings of the National Academy of Sciences		pnas	David M. Lodge, Eli P. Fenichel, Richard D. Horan, Kevin L. S. Drury; 	2011-04-18	VoR	10.1073/pnas.1005431108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Microstructure and rheology of a flow-induced structured phase in wormlike micellar solutions	Proceedings of the National Academy of Sciences		pnas	Joshua J. Cardiel, Alice C. Dohnalkova, Amy Q. Shen, Ya Zhao, Neville Dubash, Perry Cheung; 	2013-04-08	VoR	10.1073/pnas.1215353110						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2013	Controlled	Regular	Unique_Item_Investigations	1	1	0
Microstructure and rheology of a flow-induced structured phase in wormlike micellar solutions	Proceedings of the National Academy of Sciences		pnas	Joshua J. Cardiel, Alice C. Dohnalkova, Amy Q. Shen, Ya Zhao, Neville Dubash, Perry Cheung; 	2013-04-08	VoR	10.1073/pnas.1215353110						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2013	Controlled	Regular	Total_Item_Requests	1	1	0
Microstructure and rheology of a flow-induced structured phase in wormlike micellar solutions	Proceedings of the National Academy of Sciences		pnas	Joshua J. Cardiel, Alice C. Dohnalkova, Amy Q. Shen, Ya Zhao, Neville Dubash, Perry Cheung; 	2013-04-08	VoR	10.1073/pnas.1215353110						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2013	Controlled	Regular	Total_Item_Investigations	1	1	0
Microstructure and rheology of a flow-induced structured phase in wormlike micellar solutions	Proceedings of the National Academy of Sciences		pnas	Joshua J. Cardiel, Alice C. Dohnalkova, Amy Q. Shen, Ya Zhao, Neville Dubash, Perry Cheung; 	2013-04-08	VoR	10.1073/pnas.1215353110						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2013	Controlled	Regular	Unique_Item_Requests	1	1	0
Morphogenesis of termite mounds	Proceedings of the National Academy of Sciences		pnas	Samuel A. Ocko, L. Mahadevan, Alexander Heyde; 	2019-02-11	VoR	10.1073/pnas.1818759116						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Morphogenesis of termite mounds	Proceedings of the National Academy of Sciences		pnas	Samuel A. Ocko, L. Mahadevan, Alexander Heyde; 	2019-02-11	VoR	10.1073/pnas.1818759116						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
Morphogenesis of termite mounds	Proceedings of the National Academy of Sciences		pnas	Samuel A. Ocko, L. Mahadevan, Alexander Heyde; 	2019-02-11	VoR	10.1073/pnas.1818759116						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
Morphogenesis of termite mounds	Proceedings of the National Academy of Sciences		pnas	Samuel A. Ocko, L. Mahadevan, Alexander Heyde; 	2019-02-11	VoR	10.1073/pnas.1818759116						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Parasites alter community structure	Proceedings of the National Academy of Sciences		pnas	Chelsea L. Wood, James E. Byers, Kathryn L. Cottingham, April M. H. Blakeslee, Irit Altman, Megan J. Donahue; 	2007-05-29	VoR	10.1073/pnas.0700062104						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2007	Controlled	Regular	Unique_Item_Investigations	2	2	0
Parasites alter community structure	Proceedings of the National Academy of Sciences		pnas	Chelsea L. Wood, James E. Byers, Kathryn L. Cottingham, April M. H. Blakeslee, Irit Altman, Megan J. Donahue; 	2007-05-29	VoR	10.1073/pnas.0700062104						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2007	Controlled	Regular	Total_Item_Investigations	2	2	0
Patterns of widespread decline in North American bumble bees	Proceedings of the National Academy of Sciences		pnas	James P. Strange, Sydney A. Cameron, Terry L. Griswold, Jeffrey D. Lozier, Jonathan B. Koch, Leellen F. Solter, Nils Cordes; 	2011-01-03	VoR	10.1073/pnas.1014743108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Unique_Item_Investigations	1	1	0
Patterns of widespread decline in North American bumble bees	Proceedings of the National Academy of Sciences		pnas	James P. Strange, Sydney A. Cameron, Terry L. Griswold, Jeffrey D. Lozier, Jonathan B. Koch, Leellen F. Solter, Nils Cordes; 	2011-01-03	VoR	10.1073/pnas.1014743108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Total_Item_Requests	1	1	0
Patterns of widespread decline in North American bumble bees	Proceedings of the National Academy of Sciences		pnas	James P. Strange, Sydney A. Cameron, Terry L. Griswold, Jeffrey D. Lozier, Jonathan B. Koch, Leellen F. Solter, Nils Cordes; 	2011-01-03	VoR	10.1073/pnas.1014743108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Total_Item_Investigations	3	3	0
Patterns of widespread decline in North American bumble bees	Proceedings of the National Academy of Sciences		pnas	James P. Strange, Sydney A. Cameron, Terry L. Griswold, Jeffrey D. Lozier, Jonathan B. Koch, Leellen F. Solter, Nils Cordes; 	2011-01-03	VoR	10.1073/pnas.1014743108						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2011	Controlled	Regular	Unique_Item_Requests	1	1	0
Pollen nutrition structures bee and plant community interactions	Proceedings of the National Academy of Sciences		pnas	Anne S. Leonard, Anthony D. Vaudo, Lee A. Dyer; 	2024-01-08	VoR	10.1073/pnas.2317228120						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Pollen nutrition structures bee and plant community interactions	Proceedings of the National Academy of Sciences		pnas	Anne S. Leonard, Anthony D. Vaudo, Lee A. Dyer; 	2024-01-08	VoR	10.1073/pnas.2317228120						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2024	Controlled	Regular	Total_Item_Requests	2	2	0
Pollen nutrition structures bee and plant community interactions	Proceedings of the National Academy of Sciences		pnas	Anne S. Leonard, Anthony D. Vaudo, Lee A. Dyer; 	2024-01-08	VoR	10.1073/pnas.2317228120						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2024	Controlled	Regular	Total_Item_Investigations	2	2	0
Pollen nutrition structures bee and plant community interactions	Proceedings of the National Academy of Sciences		pnas	Anne S. Leonard, Anthony D. Vaudo, Lee A. Dyer; 	2024-01-08	VoR	10.1073/pnas.2317228120						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Positive charge is an important feature of the C-terminal transport signal of the VirB/D4-translocated proteins of Agrobacterium	Proceedings of the National Academy of Sciences		pnas	Paul J. J. Hooykaas, Annette C. Vergunst, Amke den Dulk-Ras, Anette Ouwehand, Miranda C. M. van Lier, Thomas A. Grosse Stüve; 	2005-01-11	VoR	10.1073/pnas.0406241102						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2005	Controlled	Regular	Unique_Item_Investigations	1	1	0
Positive charge is an important feature of the C-terminal transport signal of the VirB/D4-translocated proteins of Agrobacterium	Proceedings of the National Academy of Sciences		pnas	Paul J. J. Hooykaas, Annette C. Vergunst, Amke den Dulk-Ras, Anette Ouwehand, Miranda C. M. van Lier, Thomas A. Grosse Stüve; 	2005-01-11	VoR	10.1073/pnas.0406241102						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2005	Controlled	Regular	Total_Item_Requests	1	1	0
Positive charge is an important feature of the C-terminal transport signal of the VirB/D4-translocated proteins of Agrobacterium	Proceedings of the National Academy of Sciences		pnas	Paul J. J. Hooykaas, Annette C. Vergunst, Amke den Dulk-Ras, Anette Ouwehand, Miranda C. M. van Lier, Thomas A. Grosse Stüve; 	2005-01-11	VoR	10.1073/pnas.0406241102						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2005	Controlled	Regular	Total_Item_Investigations	1	1	0
Positive charge is an important feature of the C-terminal transport signal of the VirB/D4-translocated proteins of Agrobacterium	Proceedings of the National Academy of Sciences		pnas	Paul J. J. Hooykaas, Annette C. Vergunst, Amke den Dulk-Ras, Anette Ouwehand, Miranda C. M. van Lier, Thomas A. Grosse Stüve; 	2005-01-11	VoR	10.1073/pnas.0406241102						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2005	Controlled	Regular	Unique_Item_Requests	1	1	0
Purging of deleterious burden in the endangered Iberian lynx	Proceedings of the National Academy of Sciences		pnas	Alexander P. Saveljev, Aurora García-Dorado, Beatriz Villanueva, Daniel Kleinman-Ruiz, Jesús Fernández, José A. Godoy, Krzysztof Schmidt, Maria Lucena-Perez, Mirosław Ratkiewicz, Nicolas Galtier; 	2022-03-01	VoR	10.1073/pnas.2110614119						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Purging of deleterious burden in the endangered Iberian lynx	Proceedings of the National Academy of Sciences		pnas	Alexander P. Saveljev, Aurora García-Dorado, Beatriz Villanueva, Daniel Kleinman-Ruiz, Jesús Fernández, José A. Godoy, Krzysztof Schmidt, Maria Lucena-Perez, Mirosław Ratkiewicz, Nicolas Galtier; 	2022-03-01	VoR	10.1073/pnas.2110614119						Proceedings of the National Academy of Sciences				Journal	10.1073/eissn.1091-6490	pnas:pnas		0027-8424	1091-6490												Article	2022	Controlled	Regular	Total_Item_Requests	3	3	0
