Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	Include_Parent_Details=True; Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T06:03:49Z
Created_By	Taylor & Francis

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
A High Price to Pay: Weddings and Waithood in Cambodia	Routledge		Taylor & Francis Online	Jennifer Estes; 	2022-10-20	VoR	10.1080/14442213.2022.2132356						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2022	Controlled	Regular	Total_Item_Requests	4	4	0
A high-throughput assay of membrane protein stability	Taylor & Francis		Taylor & Francis Online	Jonathan M. Hadden, Simon E. V. Phillips, Stephen A. Baldwin, Jean C. Ingram, Peter C. J. Roach, Xiaobing Xia, Sarah E. Deacon, Gareth S. A. Wright, Michael J. McPherson, Vincent L. G. Postis, Peter J. F. Henderson; 	2009-07-09	VoR	10.1080/09687680802530469						Molecular Membrane Biology				Journal	10.1080/imbc20	tandf:imbc20		0968-7688	1464-5203												Article	2008	Controlled	Regular	Unique_Item_Investigations	1	1	0
A high-throughput assay of membrane protein stability	Taylor & Francis		Taylor & Francis Online	Jonathan M. Hadden, Simon E. V. Phillips, Stephen A. Baldwin, Jean C. Ingram, Peter C. J. Roach, Xiaobing Xia, Sarah E. Deacon, Gareth S. A. Wright, Michael J. McPherson, Vincent L. G. Postis, Peter J. F. Henderson; 	2009-07-09	VoR	10.1080/09687680802530469						Molecular Membrane Biology				Journal	10.1080/imbc20	tandf:imbc20		0968-7688	1464-5203												Article	2008	Controlled	Regular	Unique_Item_Requests	1	1	0
A high-throughput assay of membrane protein stability	Taylor & Francis		Taylor & Francis Online	Jonathan M. Hadden, Simon E. V. Phillips, Stephen A. Baldwin, Jean C. Ingram, Peter C. J. Roach, Xiaobing Xia, Sarah E. Deacon, Gareth S. A. Wright, Michael J. McPherson, Vincent L. G. Postis, Peter J. F. Henderson; 	2009-07-09	VoR	10.1080/09687680802530469						Molecular Membrane Biology				Journal	10.1080/imbc20	tandf:imbc20		0968-7688	1464-5203												Article	2008	Controlled	Regular	Total_Item_Investigations	1	1	0
A high-throughput assay of membrane protein stability	Taylor & Francis		Taylor & Francis Online	Jonathan M. Hadden, Simon E. V. Phillips, Stephen A. Baldwin, Jean C. Ingram, Peter C. J. Roach, Xiaobing Xia, Sarah E. Deacon, Gareth S. A. Wright, Michael J. McPherson, Vincent L. G. Postis, Peter J. F. Henderson; 	2009-07-09	VoR	10.1080/09687680802530469						Molecular Membrane Biology				Journal	10.1080/imbc20	tandf:imbc20		0968-7688	1464-5203												Article	2008	Controlled	Regular	Total_Item_Requests	1	1	0
A Mass Conspiracy to Feed People: Food Not Bombs and the World-class Waste of Global Cities David Boarder Giles Durham and London, Duke University Press, 2021 A Mass Conspiracy to Feed People: Food Not Bombs and the World-class Waste of Global Cities David Boarder Giles Durham and London , Duke University Press , 2021	Routledge		Taylor & Francis Online	Benjamin Wyatt; 	2022-11-22	VoR	10.1080/14442213.2022.2148045						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2022	Controlled	Regular	Unique_Item_Investigations	2	2	0
A Mass Conspiracy to Feed People: Food Not Bombs and the World-class Waste of Global Cities David Boarder Giles Durham and London, Duke University Press, 2021 A Mass Conspiracy to Feed People: Food Not Bombs and the World-class Waste of Global Cities David Boarder Giles Durham and London , Duke University Press , 2021	Routledge		Taylor & Francis Online	Benjamin Wyatt; 	2022-11-22	VoR	10.1080/14442213.2022.2148045						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2022	Controlled	Regular	Unique_Item_Requests	2	2	0
A Mass Conspiracy to Feed People: Food Not Bombs and the World-class Waste of Global Cities David Boarder Giles Durham and London, Duke University Press, 2021 A Mass Conspiracy to Feed People: Food Not Bombs and the World-class Waste of Global Cities David Boarder Giles Durham and London , Duke University Press , 2021	Routledge		Taylor & Francis Online	Benjamin Wyatt; 	2022-11-22	VoR	10.1080/14442213.2022.2148045						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2022	Controlled	Regular	Total_Item_Investigations	2	2	0
A Mass Conspiracy to Feed People: Food Not Bombs and the World-class Waste of Global Cities David Boarder Giles Durham and London, Duke University Press, 2021 A Mass Conspiracy to Feed People: Food Not Bombs and the World-class Waste of Global Cities David Boarder Giles Durham and London , Duke University Press , 2021	Routledge		Taylor & Francis Online	Benjamin Wyatt; 	2022-11-22	VoR	10.1080/14442213.2022.2148045						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2022	Controlled	Regular	Total_Item_Requests	2	2	0
A Mediterranean-style dietary intervention supplemented with fish oil improves diet quality and mental health in people with depression: A randomized controlled trial (HELFIMED)	Taylor & Francis		Taylor & Francis Online	Natalie Parletta, Dorota Zarnowiecki, Sarah Blunden, Jihyun Cho, Theo Niyonsenga, Anthony Villani, Catherine Itsiopoulos, Kerin O’Dea, Amy Wilson, Svetlana Bogomolova, Barbara Meyer, Bernhard T. Baune, Leonie Segal; 	2017-12-07	VoR	10.1080/1028415X.2017.1411320						Nutritional Neuroscience				Journal	10.1080/ynns20	tandf:ynns20		1028-415X	1476-8305												Article	2017	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
A Mediterranean-style dietary intervention supplemented with fish oil improves diet quality and mental health in people with depression: A randomized controlled trial (HELFIMED)	Taylor & Francis		Taylor & Francis Online	Natalie Parletta, Dorota Zarnowiecki, Sarah Blunden, Jihyun Cho, Theo Niyonsenga, Anthony Villani, Catherine Itsiopoulos, Kerin O’Dea, Amy Wilson, Svetlana Bogomolova, Barbara Meyer, Bernhard T. Baune, Leonie Segal; 	2017-12-07	VoR	10.1080/1028415X.2017.1411320						Nutritional Neuroscience				Journal	10.1080/ynns20	tandf:ynns20		1028-415X	1476-8305												Article	2017	OA_Gold	Regular	Unique_Item_Requests	1	1	0
A Mediterranean-style dietary intervention supplemented with fish oil improves diet quality and mental health in people with depression: A randomized controlled trial (HELFIMED)	Taylor & Francis		Taylor & Francis Online	Natalie Parletta, Dorota Zarnowiecki, Sarah Blunden, Jihyun Cho, Theo Niyonsenga, Anthony Villani, Catherine Itsiopoulos, Kerin O’Dea, Amy Wilson, Svetlana Bogomolova, Barbara Meyer, Bernhard T. Baune, Leonie Segal; 	2017-12-07	VoR	10.1080/1028415X.2017.1411320						Nutritional Neuroscience				Journal	10.1080/ynns20	tandf:ynns20		1028-415X	1476-8305												Article	2017	OA_Gold	Regular	Total_Item_Investigations	1	1	0
A Mediterranean-style dietary intervention supplemented with fish oil improves diet quality and mental health in people with depression: A randomized controlled trial (HELFIMED)	Taylor & Francis		Taylor & Francis Online	Natalie Parletta, Dorota Zarnowiecki, Sarah Blunden, Jihyun Cho, Theo Niyonsenga, Anthony Villani, Catherine Itsiopoulos, Kerin O’Dea, Amy Wilson, Svetlana Bogomolova, Barbara Meyer, Bernhard T. Baune, Leonie Segal; 	2017-12-07	VoR	10.1080/1028415X.2017.1411320						Nutritional Neuroscience				Journal	10.1080/ynns20	tandf:ynns20		1028-415X	1476-8305												Article	2017	OA_Gold	Regular	Total_Item_Requests	1	1	0
A Mining Theme Park—Cultural Competition and the Politics of Identity Claims in an Indonesian Mining Town	Routledge		Taylor & Francis Online	Kathryn Robinson; 	2023-11-20	VoR	10.1080/14442213.2023.2277401						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
A Mining Theme Park—Cultural Competition and the Politics of Identity Claims in an Indonesian Mining Town	Routledge		Taylor & Francis Online	Kathryn Robinson; 	2023-11-20	VoR	10.1080/14442213.2023.2277401						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
A Mining Theme Park—Cultural Competition and the Politics of Identity Claims in an Indonesian Mining Town	Routledge		Taylor & Francis Online	Kathryn Robinson; 	2023-11-20	VoR	10.1080/14442213.2023.2277401						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2023	OA_Gold	Regular	Total_Item_Investigations	1	1	0
A Mining Theme Park—Cultural Competition and the Politics of Identity Claims in an Indonesian Mining Town	Routledge		Taylor & Francis Online	Kathryn Robinson; 	2023-11-20	VoR	10.1080/14442213.2023.2277401						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2023	OA_Gold	Regular	Total_Item_Requests	1	1	0
A multiplex real-time PCR assay for differential identification of avian Chlamydia	Taylor & Francis		Taylor & Francis Online	Sung-Il Kang, Min S. Kang, Min-Su Kang, O.-Mi Lee, Hye-Jin Lee, Ji-Yeon Jeong, Yongkuk Kwon, Yong-Kuk Kwon; 	2022-02-14	VoR	10.1080/03079457.2022.2031882						Avian Pathology				Journal	10.1080/cavp20	tandf:cavp20		0307-9457	1465-3338												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
A multiplex real-time PCR assay for differential identification of avian Chlamydia	Taylor & Francis		Taylor & Francis Online	Sung-Il Kang, Min S. Kang, Min-Su Kang, O.-Mi Lee, Hye-Jin Lee, Ji-Yeon Jeong, Yongkuk Kwon, Yong-Kuk Kwon; 	2022-02-14	VoR	10.1080/03079457.2022.2031882						Avian Pathology				Journal	10.1080/cavp20	tandf:cavp20		0307-9457	1465-3338												Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
A multiplex real-time PCR assay for differential identification of avian Chlamydia	Taylor & Francis		Taylor & Francis Online	Sung-Il Kang, Min S. Kang, Min-Su Kang, O.-Mi Lee, Hye-Jin Lee, Ji-Yeon Jeong, Yongkuk Kwon, Yong-Kuk Kwon; 	2022-02-14	VoR	10.1080/03079457.2022.2031882						Avian Pathology				Journal	10.1080/cavp20	tandf:cavp20		0307-9457	1465-3338												Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
A multiplex real-time PCR assay for differential identification of avian Chlamydia	Taylor & Francis		Taylor & Francis Online	Sung-Il Kang, Min S. Kang, Min-Su Kang, O.-Mi Lee, Hye-Jin Lee, Ji-Yeon Jeong, Yongkuk Kwon, Yong-Kuk Kwon; 	2022-02-14	VoR	10.1080/03079457.2022.2031882						Avian Pathology				Journal	10.1080/cavp20	tandf:cavp20		0307-9457	1465-3338												Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
A new adaptive controller for volume-controlled mechanical ventilation in small animals	Taylor & Francis		Taylor & Francis Online	Andreas Güldner, Thea Koch, Marcelo Gama de Abreu, Peter M. Spieth, Robert Huhle; 	2014-04-08	VoR	10.3109/01902148.2014.900156						Experimental Lung Research				Journal	10.1080/ielu20	tandf:ielu20		0190-2148	1521-0499												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
A new adaptive controller for volume-controlled mechanical ventilation in small animals	Taylor & Francis		Taylor & Francis Online	Andreas Güldner, Thea Koch, Marcelo Gama de Abreu, Peter M. Spieth, Robert Huhle; 	2014-04-08	VoR	10.3109/01902148.2014.900156						Experimental Lung Research				Journal	10.1080/ielu20	tandf:ielu20		0190-2148	1521-0499												Article	2014	Controlled	Regular	Total_Item_Investigations	1	1	0
A new thermal dose model based on Vogel-Tammann-Fulcher behaviour in thermal damage processes	Taylor & Francis		Taylor & Francis Online	J. C. Kumaradas, H. T. I. Assi, W. M. Whelan, Carl Kumaradas, M. G. Arsenault; 	2022-04-25	VoR	10.1080/02656736.2022.2065367						International Journal of Hyperthermia				Journal	10.1080/ihyt20	tandf:ihyt20		0265-6736	1464-5157												Article	2022	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
A new thermal dose model based on Vogel-Tammann-Fulcher behaviour in thermal damage processes	Taylor & Francis		Taylor & Francis Online	J. C. Kumaradas, H. T. I. Assi, W. M. Whelan, Carl Kumaradas, M. G. Arsenault; 	2022-04-25	VoR	10.1080/02656736.2022.2065367						International Journal of Hyperthermia				Journal	10.1080/ihyt20	tandf:ihyt20		0265-6736	1464-5157												Article	2022	OA_Gold	Regular	Unique_Item_Requests	1	1	0
A new thermal dose model based on Vogel-Tammann-Fulcher behaviour in thermal damage processes	Taylor & Francis		Taylor & Francis Online	J. C. Kumaradas, H. T. I. Assi, W. M. Whelan, Carl Kumaradas, M. G. Arsenault; 	2022-04-25	VoR	10.1080/02656736.2022.2065367						International Journal of Hyperthermia				Journal	10.1080/ihyt20	tandf:ihyt20		0265-6736	1464-5157												Article	2022	OA_Gold	Regular	Total_Item_Investigations	1	1	0
A new thermal dose model based on Vogel-Tammann-Fulcher behaviour in thermal damage processes	Taylor & Francis		Taylor & Francis Online	J. C. Kumaradas, H. T. I. Assi, W. M. Whelan, Carl Kumaradas, M. G. Arsenault; 	2022-04-25	VoR	10.1080/02656736.2022.2065367						International Journal of Hyperthermia				Journal	10.1080/ihyt20	tandf:ihyt20		0265-6736	1464-5157												Article	2022	OA_Gold	Regular	Total_Item_Requests	1	1	0
A novel digestion technique for multi?element plant analysis	Taylor & Francis		Taylor & Francis Online	R. van Eck, I. Novozamsky, V.J.G. Houba, W. van Vark; 	2008-11-11	VoR	10.1080/00103628309367359						Communications in Soil Science and Plant Analysis				Journal	10.1080/lcss20	tandf:lcss20		0010-3624	1532-2416												Article	1983	Controlled	Regular	Unique_Item_Investigations	1	1	0
A novel digestion technique for multi?element plant analysis	Taylor & Francis		Taylor & Francis Online	R. van Eck, I. Novozamsky, V.J.G. Houba, W. van Vark; 	2008-11-11	VoR	10.1080/00103628309367359						Communications in Soil Science and Plant Analysis				Journal	10.1080/lcss20	tandf:lcss20		0010-3624	1532-2416												Article	1983	Controlled	Regular	Total_Item_Investigations	1	1	0
A novel electromagnetic tracking system for surgery navigation	Taylor & Francis		Taylor & Francis Online	Anna Maria Lucia Lanzolla, Gioacchino Brunetti, Sabatina Carlone, Pietro Larizza, Filippo Attivissimo; 	2018-11-29	VoR	10.1080/24699322.2018.1529199						Computer Assisted Surgery				Journal	10.1080/icsu21	tandf:icsu21			2469-9322												Article	2018	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
A novel electromagnetic tracking system for surgery navigation	Taylor & Francis		Taylor & Francis Online	Anna Maria Lucia Lanzolla, Gioacchino Brunetti, Sabatina Carlone, Pietro Larizza, Filippo Attivissimo; 	2018-11-29	VoR	10.1080/24699322.2018.1529199						Computer Assisted Surgery				Journal	10.1080/icsu21	tandf:icsu21			2469-9322												Article	2018	OA_Gold	Regular	Unique_Item_Requests	1	1	0
A novel electromagnetic tracking system for surgery navigation	Taylor & Francis		Taylor & Francis Online	Anna Maria Lucia Lanzolla, Gioacchino Brunetti, Sabatina Carlone, Pietro Larizza, Filippo Attivissimo; 	2018-11-29	VoR	10.1080/24699322.2018.1529199						Computer Assisted Surgery				Journal	10.1080/icsu21	tandf:icsu21			2469-9322												Article	2018	OA_Gold	Regular	Total_Item_Investigations	1	1	0
A novel electromagnetic tracking system for surgery navigation	Taylor & Francis		Taylor & Francis Online	Anna Maria Lucia Lanzolla, Gioacchino Brunetti, Sabatina Carlone, Pietro Larizza, Filippo Attivissimo; 	2018-11-29	VoR	10.1080/24699322.2018.1529199						Computer Assisted Surgery				Journal	10.1080/icsu21	tandf:icsu21			2469-9322												Article	2018	OA_Gold	Regular	Total_Item_Requests	1	1	0
A Post-development Hoax? (Re)-examining the Past, Present and Future of Development Studies	Routledge		Taylor & Francis Online	Nathan Andrews, Sylvia Bawa; 	2014-09-10	VoR	10.1080/01436597.2014.907704						Third World Quarterly				Journal	10.1080/ctwq20	tandf:ctwq20		0143-6597	1360-2241												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
A Post-development Hoax? (Re)-examining the Past, Present and Future of Development Studies	Routledge		Taylor & Francis Online	Nathan Andrews, Sylvia Bawa; 	2014-09-10	VoR	10.1080/01436597.2014.907704						Third World Quarterly				Journal	10.1080/ctwq20	tandf:ctwq20		0143-6597	1360-2241												Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
A Post-development Hoax? (Re)-examining the Past, Present and Future of Development Studies	Routledge		Taylor & Francis Online	Nathan Andrews, Sylvia Bawa; 	2014-09-10	VoR	10.1080/01436597.2014.907704						Third World Quarterly				Journal	10.1080/ctwq20	tandf:ctwq20		0143-6597	1360-2241												Article	2014	Controlled	Regular	Total_Item_Investigations	1	1	0
A Post-development Hoax? (Re)-examining the Past, Present and Future of Development Studies	Routledge		Taylor & Francis Online	Nathan Andrews, Sylvia Bawa; 	2014-09-10	VoR	10.1080/01436597.2014.907704						Third World Quarterly				Journal	10.1080/ctwq20	tandf:ctwq20		0143-6597	1360-2241												Article	2014	Controlled	Regular	Total_Item_Requests	1	1	0
A practical guide to reflexivity in qualitative research: AMEE Guide No. 149	Taylor & Francis		Taylor & Francis Online	Francisco M. Olmos-Vega, Renate Kahlke, Lara Varpio, Renée E. Stalmeijer; 	2022-04-07	VoR	10.1080/0142159X.2022.2057287						Medical Teacher				Journal	10.1080/imte20	tandf:imte20		0142-159X	1466-187X												Article	2022	OA_Gold	Regular	Unique_Item_Investigations	2	2	0
A practical guide to reflexivity in qualitative research: AMEE Guide No. 149	Taylor & Francis		Taylor & Francis Online	Francisco M. Olmos-Vega, Renate Kahlke, Lara Varpio, Renée E. Stalmeijer; 	2022-04-07	VoR	10.1080/0142159X.2022.2057287						Medical Teacher				Journal	10.1080/imte20	tandf:imte20		0142-159X	1466-187X												Article	2022	OA_Gold	Regular	Unique_Item_Requests	2	2	0
A practical guide to reflexivity in qualitative research: AMEE Guide No. 149	Taylor & Francis		Taylor & Francis Online	Francisco M. Olmos-Vega, Renate Kahlke, Lara Varpio, Renée E. Stalmeijer; 	2022-04-07	VoR	10.1080/0142159X.2022.2057287						Medical Teacher				Journal	10.1080/imte20	tandf:imte20		0142-159X	1466-187X												Article	2022	OA_Gold	Regular	Total_Item_Investigations	2	2	0
A practical guide to reflexivity in qualitative research: AMEE Guide No. 149	Taylor & Francis		Taylor & Francis Online	Francisco M. Olmos-Vega, Renate Kahlke, Lara Varpio, Renée E. Stalmeijer; 	2022-04-07	VoR	10.1080/0142159X.2022.2057287						Medical Teacher				Journal	10.1080/imte20	tandf:imte20		0142-159X	1466-187X												Article	2022	OA_Gold	Regular	Total_Item_Requests	2	2	0
A Psychological Exploration of the Experience of Acting	Routledge		Taylor & Francis Online	Maria Eugenia Panero; 	2019-09-23	VoR	10.1080/10400419.2019.1667944						Creativity Research Journal				Journal	10.1080/hcrj20	tandf:hcrj20		1040-0419	1532-6934												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
A Psychological Exploration of the Experience of Acting	Routledge		Taylor & Francis Online	Maria Eugenia Panero; 	2019-09-23	VoR	10.1080/10400419.2019.1667944						Creativity Research Journal				Journal	10.1080/hcrj20	tandf:hcrj20		1040-0419	1532-6934												Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
A Psychological Exploration of the Experience of Acting	Routledge		Taylor & Francis Online	Maria Eugenia Panero; 	2019-09-23	VoR	10.1080/10400419.2019.1667944						Creativity Research Journal				Journal	10.1080/hcrj20	tandf:hcrj20		1040-0419	1532-6934												Article	2019	Controlled	Regular	Total_Item_Investigations	2	2	0
A Psychological Exploration of the Experience of Acting	Routledge		Taylor & Francis Online	Maria Eugenia Panero; 	2019-09-23	VoR	10.1080/10400419.2019.1667944						Creativity Research Journal				Journal	10.1080/hcrj20	tandf:hcrj20		1040-0419	1532-6934												Article	2019	Controlled	Regular	Total_Item_Requests	2	2	0
A randomized controlled trial of mindfulness-based stress reduction on academic resilience and performance in college students	Taylor & Francis		Taylor & Francis Online	Jennifer N. Baumgartner, PhD, Tamera R. Schneider, PhD; 	2021-08-16	VoR	10.1080/07448481.2021.1950728						Journal of American College Health				Journal	10.1080/vach20	tandf:vach20		0744-8481	1940-3208												Article	2021	Controlled	Regular	Unique_Item_Investigations	5	5	0
A randomized controlled trial of mindfulness-based stress reduction on academic resilience and performance in college students	Taylor & Francis		Taylor & Francis Online	Jennifer N. Baumgartner, PhD, Tamera R. Schneider, PhD; 	2021-08-16	VoR	10.1080/07448481.2021.1950728						Journal of American College Health				Journal	10.1080/vach20	tandf:vach20		0744-8481	1940-3208												Article	2021	Controlled	Regular	Unique_Item_Requests	5	5	0
A randomized controlled trial of mindfulness-based stress reduction on academic resilience and performance in college students	Taylor & Francis		Taylor & Francis Online	Jennifer N. Baumgartner, PhD, Tamera R. Schneider, PhD; 	2021-08-16	VoR	10.1080/07448481.2021.1950728						Journal of American College Health				Journal	10.1080/vach20	tandf:vach20		0744-8481	1940-3208												Article	2021	Controlled	Regular	Total_Item_Investigations	8	8	0
A randomized controlled trial of mindfulness-based stress reduction on academic resilience and performance in college students	Taylor & Francis		Taylor & Francis Online	Jennifer N. Baumgartner, PhD, Tamera R. Schneider, PhD; 	2021-08-16	VoR	10.1080/07448481.2021.1950728						Journal of American College Health				Journal	10.1080/vach20	tandf:vach20		0744-8481	1940-3208												Article	2021	Controlled	Regular	Total_Item_Requests	8	8	0
A rapid and simple technique for digestion and determination of total phosphorus in animal manures and herbage	Taylor & Francis		Taylor & Francis Online	Phil Hobbs, Philip Haygarth, Julian Greaves; 	2007-02-05	VoR	10.1081/CSS-120004300						Communications in Soil Science and Plant Analysis				Journal	10.1080/lcss20	tandf:lcss20		0010-3624	1532-2416												Article	2002	Controlled	Regular	Unique_Item_Investigations	1	1	0
A rapid and simple technique for digestion and determination of total phosphorus in animal manures and herbage	Taylor & Francis		Taylor & Francis Online	Phil Hobbs, Philip Haygarth, Julian Greaves; 	2007-02-05	VoR	10.1081/CSS-120004300						Communications in Soil Science and Plant Analysis				Journal	10.1080/lcss20	tandf:lcss20		0010-3624	1532-2416												Article	2002	Controlled	Regular	Total_Item_Investigations	4	4	0
A rescue dog program in two maximum-security prisons: A qualitative study	Routledge		Taylor & Francis Online	Hayden P. Smith; 	2019-05-06	VoR	10.1080/10509674.2019.1596189						Journal of Offender Rehabilitation				Journal	10.1080/wjor20	tandf:wjor20		1050-9674	1540-8558												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
A rescue dog program in two maximum-security prisons: A qualitative study	Routledge		Taylor & Francis Online	Hayden P. Smith; 	2019-05-06	VoR	10.1080/10509674.2019.1596189						Journal of Offender Rehabilitation				Journal	10.1080/wjor20	tandf:wjor20		1050-9674	1540-8558												Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
A rescue dog program in two maximum-security prisons: A qualitative study	Routledge		Taylor & Francis Online	Hayden P. Smith; 	2019-05-06	VoR	10.1080/10509674.2019.1596189						Journal of Offender Rehabilitation				Journal	10.1080/wjor20	tandf:wjor20		1050-9674	1540-8558												Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
A rescue dog program in two maximum-security prisons: A qualitative study	Routledge		Taylor & Francis Online	Hayden P. Smith; 	2019-05-06	VoR	10.1080/10509674.2019.1596189						Journal of Offender Rehabilitation				Journal	10.1080/wjor20	tandf:wjor20		1050-9674	1540-8558												Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
A review of machining feature recognition methodologies	Taylor & Francis		Taylor & Francis Online	Sunil Rajotia, Arvind Verma, Arvind Kumar Verma; 	2010-03-24	VoR	10.1080/09511921003642121						International Journal of Computer Integrated Manufacturing				Journal	10.1080/tcim20	tandf:tcim20		0951-192X	1362-3052												Article	2010	Controlled	Regular	Unique_Item_Investigations	1	1	0
A review of machining feature recognition methodologies	Taylor & Francis		Taylor & Francis Online	Sunil Rajotia, Arvind Verma, Arvind Kumar Verma; 	2010-03-24	VoR	10.1080/09511921003642121						International Journal of Computer Integrated Manufacturing				Journal	10.1080/tcim20	tandf:tcim20		0951-192X	1362-3052												Article	2010	Controlled	Regular	Total_Item_Investigations	1	1	0
A review of machining feature recognition methodologies	Taylor & Francis		Taylor & Francis Online	Sunil Rajotia, Arvind Verma, Arvind Kumar Verma; 	2010-03-24	VoR	10.1080/09511921003642121						International Journal of Computer Integrated Manufacturing				Journal	10.1080/tcim20	tandf:tcim20		0951-192X	1362-3052												Article	2010	Controlled	Regular	No_License	1	1	0
A Review of: “Regina S. Axelrod, David Leonard Downie, and Norman J. Vig (Eds.), The Global Environment: Institutions, Law, and Policy” 2nd ed. 2005. CQ Press, Washington, D.C. 300 pp. ISBN: 1-56802-827-X.	Routledge		Taylor & Francis Online	Joel T. Heinen; 	2006-12-08	VoR	10.1080/13880290600817683						Journal of International Wildlife Law & Policy				Journal	10.1080/uwlp20	tandf:uwlp20		1388-0292	1548-1476												Article	2006	Controlled	Regular	Unique_Item_Investigations	3	3	0
A Review of: “Regina S. Axelrod, David Leonard Downie, and Norman J. Vig (Eds.), The Global Environment: Institutions, Law, and Policy” 2nd ed. 2005. CQ Press, Washington, D.C. 300 pp. ISBN: 1-56802-827-X.	Routledge		Taylor & Francis Online	Joel T. Heinen; 	2006-12-08	VoR	10.1080/13880290600817683						Journal of International Wildlife Law & Policy				Journal	10.1080/uwlp20	tandf:uwlp20		1388-0292	1548-1476												Article	2006	Controlled	Regular	Unique_Item_Requests	3	3	0
