Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Access_Type=Controlled; Access_Method=Regular; Data_Type=Journal
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T06:04:37Z
Created_By	Taylor & Francis

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Journal of Small Business Management	Routledge		Taylor & Francis Online	10.1080/ujbm20	tandf:ujbm20	0047-2778	1540-627X		Unique_Item_Requests	1	1	0
Journal of Small Business Management	Routledge		Taylor & Francis Online	10.1080/ujbm20	tandf:ujbm20	0047-2778	1540-627X		Total_Item_Requests	2	2	0
Journal of Social Work Education	Routledge		Taylor & Francis Online	10.1080/uswe20	tandf:uswe20	1043-7797	2163-5811		Unique_Item_Requests	2	2	0
Journal of Social Work Education	Routledge		Taylor & Francis Online	10.1080/uswe20	tandf:uswe20	1043-7797	2163-5811		Total_Item_Requests	4	4	0
Journal of Sports Sciences	Routledge		Taylor & Francis Online	10.1080/rjsp20	tandf:rjsp20	0264-0414	1466-447X		Unique_Item_Requests	3	3	0
Journal of Sports Sciences	Routledge		Taylor & Francis Online	10.1080/rjsp20	tandf:rjsp20	0264-0414	1466-447X		Total_Item_Requests	3	3	0
Journal of Strategic Marketing	Routledge		Taylor & Francis Online	10.1080/rjsm20	tandf:rjsm20	0965-254X	1466-4488		Unique_Item_Requests	1	1	0
Journal of Strategic Marketing	Routledge		Taylor & Francis Online	10.1080/rjsm20	tandf:rjsm20	0965-254X	1466-4488		Total_Item_Requests	1	1	0
Journal of Substance Use	Taylor & Francis		Taylor & Francis Online	10.1080/ijsu20	tandf:ijsu20	1465-9891	1475-9942		Unique_Item_Requests	1	1	0
Journal of Substance Use	Taylor & Francis		Taylor & Francis Online	10.1080/ijsu20	tandf:ijsu20	1465-9891	1475-9942		Total_Item_Requests	1	1	0
Journal of Sustainable Finance & Investment	Taylor & Francis		Taylor & Francis Online	10.1080/tsfi20	tandf:tsfi20	2043-0795	2043-0809		Unique_Item_Requests	2	2	0
Journal of Sustainable Finance & Investment	Taylor & Francis		Taylor & Francis Online	10.1080/tsfi20	tandf:tsfi20	2043-0795	2043-0809		Total_Item_Requests	2	2	0
Journal of Sustainable Tourism	Routledge		Taylor & Francis Online	10.1080/rsus20	tandf:rsus20	0966-9582	1747-7646		Unique_Item_Requests	13	13	0
Journal of Sustainable Tourism	Routledge		Taylor & Francis Online	10.1080/rsus20	tandf:rsus20	0966-9582	1747-7646		Total_Item_Requests	17	17	0
Journal of Teaching in International Business	Routledge		Taylor & Francis Online	10.1080/wtib20	tandf:wtib20	0897-5930	1528-6991		Unique_Item_Requests	2	2	0
Journal of Teaching in International Business	Routledge		Taylor & Francis Online	10.1080/wtib20	tandf:wtib20	0897-5930	1528-6991		Total_Item_Requests	2	2	0
Journal of Textile Design Research and Practice	Routledge		Taylor & Francis Online	10.1080/rftd20	tandf:rftd20	2051-1787	2051-1795		Unique_Item_Requests	1	1	0
Journal of Textile Design Research and Practice	Routledge		Taylor & Francis Online	10.1080/rftd20	tandf:rftd20	2051-1787	2051-1795		Total_Item_Requests	1	1	0
Journal of the American Nutrition Association	Taylor & Francis		Taylor & Francis Online	10.1080/uacn21	tandf:uacn21	2769-7061	2769-707X		Unique_Item_Requests	3	3	0
Journal of the American Nutrition Association	Taylor & Francis		Taylor & Francis Online	10.1080/uacn21	tandf:uacn21	2769-7061	2769-707X		Total_Item_Requests	4	4	0
Journal of the Asia Pacific Economy	Routledge		Taylor & Francis Online	10.1080/rjap20	tandf:rjap20	1354-7860	1469-9648		Unique_Item_Requests	2	2	0
Journal of the Asia Pacific Economy	Routledge		Taylor & Francis Online	10.1080/rjap20	tandf:rjap20	1354-7860	1469-9648		Total_Item_Requests	4	4	0
Journal of Toxicology and Environmental Health, Part A	Taylor & Francis		Taylor & Francis Online	10.1080/uteh20	tandf:uteh20	1528-7394	1087-2620		Unique_Item_Requests	1	1	0
Journal of Toxicology and Environmental Health, Part A	Taylor & Francis		Taylor & Francis Online	10.1080/uteh20	tandf:uteh20	1528-7394	1087-2620		Total_Item_Requests	2	2	0
Journal of Travel & Tourism Marketing	Routledge		Taylor & Francis Online	10.1080/wttm20	tandf:wttm20	1054-8408	1540-7306		Unique_Item_Requests	1	1	0
Journal of Travel & Tourism Marketing	Routledge		Taylor & Francis Online	10.1080/wttm20	tandf:wttm20	1054-8408	1540-7306		Total_Item_Requests	1	1	0
Journal of Urbanism: International Research on Placemaking and Urban Sustainability	Routledge		Taylor & Francis Online	10.1080/rjou20	tandf:rjou20	1754-9175	1754-9183		Unique_Item_Requests	2	2	0
Journal of Urbanism: International Research on Placemaking and Urban Sustainability	Routledge		Taylor & Francis Online	10.1080/rjou20	tandf:rjou20	1754-9175	1754-9183		Total_Item_Requests	3	3	0
Journal of Youth Studies	Routledge		Taylor & Francis Online	10.1080/cjys20	tandf:cjys20	1367-6261	1469-9680		Unique_Item_Requests	2	2	0
Journal of Youth Studies	Routledge		Taylor & Francis Online	10.1080/cjys20	tandf:cjys20	1367-6261	1469-9680		Total_Item_Requests	2	2	0
Jung Journal	Routledge		Taylor & Francis Online	10.1080/ujun20	tandf:ujun20	1934-2039	1934-2047		Unique_Item_Requests	1	1	0
Jung Journal	Routledge		Taylor & Francis Online	10.1080/ujun20	tandf:ujun20	1934-2039	1934-2047		Total_Item_Requests	1	1	0
Justice Quarterly	Routledge		Taylor & Francis Online	10.1080/rjqy20	tandf:rjqy20	0741-8825	1745-9109		Unique_Item_Requests	1	1	0
Justice Quarterly	Routledge		Taylor & Francis Online	10.1080/rjqy20	tandf:rjqy20	0741-8825	1745-9109		Total_Item_Requests	1	1	0
Labor History	Routledge		Taylor & Francis Online	10.1080/clah20	tandf:clah20	0023-656X	1469-9702		Unique_Item_Requests	1	1	0
Labor History	Routledge		Taylor & Francis Online	10.1080/clah20	tandf:clah20	0023-656X	1469-9702		Total_Item_Requests	2	2	0
Language, Culture and Curriculum	Routledge		Taylor & Francis Online	10.1080/rlcc20	tandf:rlcc20	0790-8318	1747-7573		Unique_Item_Requests	1	1	0
Language, Culture and Curriculum	Routledge		Taylor & Francis Online	10.1080/rlcc20	tandf:rlcc20	0790-8318	1747-7573		Total_Item_Requests	1	1	0
Leadership and Policy in Schools	Routledge		Taylor & Francis Online	10.1080/nlps20	tandf:nlps20	1570-0763	1744-5043		Unique_Item_Requests	1	1	0
Leadership and Policy in Schools	Routledge		Taylor & Francis Online	10.1080/nlps20	tandf:nlps20	1570-0763	1744-5043		Total_Item_Requests	1	1	0
Learning: Research and Practice	Routledge		Taylor & Francis Online	10.1080/rlrp20	tandf:rlrp20	2373-5082	2373-5090		Unique_Item_Requests	1	1	0
Learning: Research and Practice	Routledge		Taylor & Francis Online	10.1080/rlrp20	tandf:rlrp20	2373-5082	2373-5090		Total_Item_Requests	2	2	0
Leisure Sciences	Routledge		Taylor & Francis Online	10.1080/ulsc20	tandf:ulsc20	0149-0400	1521-0588		Unique_Item_Requests	2	2	0
Leisure Sciences	Routledge		Taylor & Francis Online	10.1080/ulsc20	tandf:ulsc20	0149-0400	1521-0588		Total_Item_Requests	2	2	0
Leisure Studies	Routledge		Taylor & Francis Online	10.1080/rlst20	tandf:rlst20	0261-4367	1466-4496		Unique_Item_Requests	1	1	0
Leisure Studies	Routledge		Taylor & Francis Online	10.1080/rlst20	tandf:rlst20	0261-4367	1466-4496		Total_Item_Requests	1	1	0
Leisure/Loisir	Routledge		Taylor & Francis Online	10.1080/rloi20	tandf:rloi20	1492-7713	2151-2221		Unique_Item_Requests	2	2	0
Leisure/Loisir	Routledge		Taylor & Francis Online	10.1080/rloi20	tandf:rloi20	1492-7713	2151-2221		Total_Item_Requests	2	2	0
LGBTQ+ Family: An Interdisciplinary Journal	Taylor & Francis		Taylor & Francis Online	10.1080/wgfs21	tandf:wgfs21	2770-3371	2770-338X		Unique_Item_Requests	2	2	0
LGBTQ+ Family: An Interdisciplinary Journal	Taylor & Francis		Taylor & Francis Online	10.1080/wgfs21	tandf:wgfs21	2770-3371	2770-338X		Total_Item_Requests	2	2	0
Local Environment	Routledge		Taylor & Francis Online	10.1080/cloe20	tandf:cloe20	1354-9839	1469-6711		Unique_Item_Requests	2	2	0
Local Environment	Routledge		Taylor & Francis Online	10.1080/cloe20	tandf:cloe20	1354-9839	1469-6711		Total_Item_Requests	3	3	0
Marine Biology Research	Taylor & Francis		Taylor & Francis Online	10.1080/smar20	tandf:smar20	1745-1000	1745-1019		Unique_Item_Requests	2	2	0
Marine Biology Research	Taylor & Francis		Taylor & Francis Online	10.1080/smar20	tandf:smar20	1745-1000	1745-1019		Total_Item_Requests	2	2	0
Marriage & Family Review	Routledge		Taylor & Francis Online	10.1080/wmfr20	tandf:wmfr20	0149-4929	1540-9635		Unique_Item_Requests	3	3	0
Marriage & Family Review	Routledge		Taylor & Francis Online	10.1080/wmfr20	tandf:wmfr20	0149-4929	1540-9635		Total_Item_Requests	4	4	0
Measurement and Evaluation in Counseling and Development	Routledge		Taylor & Francis Online	10.1080/uecd20	tandf:uecd20	0748-1756	1947-6302		Unique_Item_Requests	3	3	0
Measurement and Evaluation in Counseling and Development	Routledge		Taylor & Francis Online	10.1080/uecd20	tandf:uecd20	0748-1756	1947-6302		Total_Item_Requests	4	4	0
Measurement in Physical Education and Exercise Science	Routledge		Taylor & Francis Online	10.1080/hmpe20	tandf:hmpe20	1091-367X	1532-7841		Unique_Item_Requests	1	1	0
Measurement in Physical Education and Exercise Science	Routledge		Taylor & Francis Online	10.1080/hmpe20	tandf:hmpe20	1091-367X	1532-7841		Total_Item_Requests	2	2	0
Medical Teacher	Taylor & Francis		Taylor & Francis Online	10.1080/imte20	tandf:imte20	0142-159X	1466-187X		Unique_Item_Requests	3	3	0
Medical Teacher	Taylor & Francis		Taylor & Francis Online	10.1080/imte20	tandf:imte20	0142-159X	1466-187X		Total_Item_Requests	4	4	0
Mediterranean Politics	Routledge		Taylor & Francis Online	10.1080/fmed20	tandf:fmed20	1362-9395	1743-9418		Unique_Item_Requests	1	1	0
Mediterranean Politics	Routledge		Taylor & Francis Online	10.1080/fmed20	tandf:fmed20	1362-9395	1743-9418		Total_Item_Requests	1	1	0
Mental Health, Religion & Culture	Routledge		Taylor & Francis Online	10.1080/cmhr20	tandf:cmhr20	1367-4676	1469-9737		Unique_Item_Requests	1	1	0
Mental Health, Religion & Culture	Routledge		Taylor & Francis Online	10.1080/cmhr20	tandf:cmhr20	1367-4676	1469-9737		Total_Item_Requests	1	1	0
Middle East Critique	Routledge		Taylor & Francis Online	10.1080/ccri20	tandf:ccri20	1943-6149	1943-6157		Unique_Item_Requests	1	1	0
Middle East Critique	Routledge		Taylor & Francis Online	10.1080/ccri20	tandf:ccri20	1943-6149	1943-6157		Total_Item_Requests	1	1	0
Middle School Journal	Routledge		Taylor & Francis Online	10.1080/umsj20	tandf:umsj20	0094-0771	2327-6223		Unique_Item_Requests	1	1	0
Middle School Journal	Routledge		Taylor & Francis Online	10.1080/umsj20	tandf:umsj20	0094-0771	2327-6223		Total_Item_Requests	2	2	0
Military Psychology	Routledge		Taylor & Francis Online	10.1080/hmlp20	tandf:hmlp20	0899-5605	1532-7876		Unique_Item_Requests	2	2	0
Military Psychology	Routledge		Taylor & Francis Online	10.1080/hmlp20	tandf:hmlp20	0899-5605	1532-7876		Total_Item_Requests	3	3	0
Molecular Membrane Biology	Taylor & Francis		Taylor & Francis Online	10.1080/imbc20	tandf:imbc20	0968-7688	1464-5203		Unique_Item_Requests	1	1	0
Molecular Membrane Biology	Taylor & Francis		Taylor & Francis Online	10.1080/imbc20	tandf:imbc20	0968-7688	1464-5203		Total_Item_Requests	1	1	0
Multicultural Perspectives	Routledge		Taylor & Francis Online	10.1080/hmcp20	tandf:hmcp20	1521-0960	1532-7892		Unique_Item_Requests	1	1	0
Multicultural Perspectives	Routledge		Taylor & Francis Online	10.1080/hmcp20	tandf:hmcp20	1521-0960	1532-7892		Total_Item_Requests	2	2	0
Multivariate Behavioral Research	Routledge		Taylor & Francis Online	10.1080/hmbr20	tandf:hmbr20	0027-3171	1532-7906		Unique_Item_Requests	1	1	0
Multivariate Behavioral Research	Routledge		Taylor & Francis Online	10.1080/hmbr20	tandf:hmbr20	0027-3171	1532-7906		Total_Item_Requests	1	1	0
Music Education Research	Routledge		Taylor & Francis Online	10.1080/cmue20	tandf:cmue20	1461-3808	1469-9893		Unique_Item_Requests	5	5	0
Music Education Research	Routledge		Taylor & Francis Online	10.1080/cmue20	tandf:cmue20	1461-3808	1469-9893		Total_Item_Requests	6	6	0
National Identities	Routledge		Taylor & Francis Online	10.1080/cnid20	tandf:cnid20	1460-8944	1469-9907		Unique_Item_Requests	1	1	0
National Identities	Routledge		Taylor & Francis Online	10.1080/cnid20	tandf:cnid20	1460-8944	1469-9907		Total_Item_Requests	1	1	0
New Review of Academic Librarianship	Routledge		Taylor & Francis Online	10.1080/racl20	tandf:racl20	1361-4533	1740-7834		Unique_Item_Requests	1	1	0
New Review of Academic Librarianship	Routledge		Taylor & Francis Online	10.1080/racl20	tandf:racl20	1361-4533	1740-7834		Total_Item_Requests	1	1	0
New Zealand Economic Papers	Routledge		Taylor & Francis Online	10.1080/rnzp20	tandf:rnzp20	0077-9954	1943-4863		Unique_Item_Requests	1	1	0
New Zealand Economic Papers	Routledge		Taylor & Francis Online	10.1080/rnzp20	tandf:rnzp20	0077-9954	1943-4863		Total_Item_Requests	2	2	0
New Zealand Journal of Zoology	Taylor & Francis		Taylor & Francis Online	10.1080/tnzz20	tandf:tnzz20	0301-4223	1175-8821		Unique_Item_Requests	1	1	0
New Zealand Journal of Zoology	Taylor & Francis		Taylor & Francis Online	10.1080/tnzz20	tandf:tnzz20	0301-4223	1175-8821		Total_Item_Requests	1	1	0
New Zealand Veterinary Journal	Taylor & Francis		Taylor & Francis Online	10.1080/tnzv20	tandf:tnzv20	0048-0169	1176-0710		Unique_Item_Requests	11	11	0
New Zealand Veterinary Journal	Taylor & Francis		Taylor & Francis Online	10.1080/tnzv20	tandf:tnzv20	0048-0169	1176-0710		Total_Item_Requests	18	18	0
NORA - Nordic Journal of Feminist and Gender Research	Routledge		Taylor & Francis Online	10.1080/swom20	tandf:swom20	0803-8740	1502-394X		Unique_Item_Requests	1	1	0
NORA - Nordic Journal of Feminist and Gender Research	Routledge		Taylor & Francis Online	10.1080/swom20	tandf:swom20	0803-8740	1502-394X		Total_Item_Requests	1	1	0
Oxford Review of Education	Routledge		Taylor & Francis Online	10.1080/core20	tandf:core20	0305-4985	1465-3915		Unique_Item_Requests	1	1	0
Oxford Review of Education	Routledge		Taylor & Francis Online	10.1080/core20	tandf:core20	0305-4985	1465-3915		Total_Item_Requests	3	3	0
Ozone: Science & Engineering	Taylor & Francis		Taylor & Francis Online	10.1080/bose20	tandf:bose20	0191-9512	1547-6545		Unique_Item_Requests	1	1	0
Ozone: Science & Engineering	Taylor & Francis		Taylor & Francis Online	10.1080/bose20	tandf:bose20	0191-9512	1547-6545		Total_Item_Requests	1	1	0
Peabody Journal of Education	Routledge		Taylor & Francis Online	10.1080/hpje20	tandf:hpje20	0161-956X	1532-7930		Unique_Item_Requests	1	1	0
Peabody Journal of Education	Routledge		Taylor & Francis Online	10.1080/hpje20	tandf:hpje20	0161-956X	1532-7930		Total_Item_Requests	1	1	0
Pedagogies: An International Journal	Routledge		Taylor & Francis Online	10.1080/hped20	tandf:hped20	1554-480X	1554-4818		Unique_Item_Requests	2	2	0
Pedagogies: An International Journal	Routledge		Taylor & Francis Online	10.1080/hped20	tandf:hped20	1554-480X	1554-4818		Total_Item_Requests	4	4	0
Performance Research	Routledge		Taylor & Francis Online	10.1080/rprs20	tandf:rprs20	1352-8165	1469-9990		Unique_Item_Requests	2	2	0
Performance Research	Routledge		Taylor & Francis Online	10.1080/rprs20	tandf:rprs20	1352-8165	1469-9990		Total_Item_Requests	2	2	0
Person-Centered & Experiential Psychotherapies	Routledge		Taylor & Francis Online	10.1080/rpcp20	tandf:rpcp20	1477-9757	1752-9182		Unique_Item_Requests	1	1	0
Person-Centered & Experiential Psychotherapies	Routledge		Taylor & Francis Online	10.1080/rpcp20	tandf:rpcp20	1477-9757	1752-9182		Total_Item_Requests	1	1	0
Physical & Occupational Therapy In Pediatrics	Taylor & Francis		Taylor & Francis Online	10.1080/ipop20	tandf:ipop20	0194-2638	1541-3144		Unique_Item_Requests	1	1	0
Physical & Occupational Therapy In Pediatrics	Taylor & Francis		Taylor & Francis Online	10.1080/ipop20	tandf:ipop20	0194-2638	1541-3144		Total_Item_Requests	1	1	0
Planning Theory & Practice	Routledge		Taylor & Francis Online	10.1080/rptp20	tandf:rptp20	1464-9357	1470-000X		Unique_Item_Requests	1	1	0
Planning Theory & Practice	Routledge		Taylor & Francis Online	10.1080/rptp20	tandf:rptp20	1464-9357	1470-000X		Total_Item_Requests	3	3	0
Politikon	Routledge		Taylor & Francis Online	10.1080/cpsa20	tandf:cpsa20	0258-9346	1470-1014		Unique_Item_Requests	1	1	0
Politikon	Routledge		Taylor & Francis Online	10.1080/cpsa20	tandf:cpsa20	0258-9346	1470-1014		Total_Item_Requests	1	1	0
Popular Music and Society	Routledge		Taylor & Francis Online	10.1080/rpms20	tandf:rpms20	0300-7766	1740-1712		Unique_Item_Requests	2	2	0
Popular Music and Society	Routledge		Taylor & Francis Online	10.1080/rpms20	tandf:rpms20	0300-7766	1740-1712		Total_Item_Requests	3	3	0
Prehospital Emergency Care	Taylor & Francis		Taylor & Francis Online	10.1080/ipec20	tandf:ipec20	1090-3127	1545-0066		Unique_Item_Requests	1	1	0
Prehospital Emergency Care	Taylor & Francis		Taylor & Francis Online	10.1080/ipec20	tandf:ipec20	1090-3127	1545-0066		Total_Item_Requests	1	1	0
PRIMUS	Taylor & Francis		Taylor & Francis Online	10.1080/upri20	tandf:upri20	1051-1970	1935-4053		Unique_Item_Requests	1	1	0
PRIMUS	Taylor & Francis		Taylor & Francis Online	10.1080/upri20	tandf:upri20	1051-1970	1935-4053		Total_Item_Requests	2	2	0
Professional Development in Education	Routledge		Taylor & Francis Online	10.1080/rjie20	tandf:rjie20	1941-5257	1941-5265		Unique_Item_Requests	3	3	0
Professional Development in Education	Routledge		Taylor & Francis Online	10.1080/rjie20	tandf:rjie20	1941-5257	1941-5265		Total_Item_Requests	5	5	0
Psychiatry	Routledge		Taylor & Francis Online	10.1080/upsy20	tandf:upsy20	0033-2747	1943-281X		Unique_Item_Requests	1	1	0
Psychiatry	Routledge		Taylor & Francis Online	10.1080/upsy20	tandf:upsy20	0033-2747	1943-281X		Total_Item_Requests	1	1	0
Psychoanalytic Dialogues	Routledge		Taylor & Francis Online	10.1080/hpsd20	tandf:hpsd20	1048-1885	1940-9222		Unique_Item_Requests	1	1	0
Psychoanalytic Dialogues	Routledge		Taylor & Francis Online	10.1080/hpsd20	tandf:hpsd20	1048-1885	1940-9222		Total_Item_Requests	1	1	0
Psychoanalytic Inquiry	Routledge		Taylor & Francis Online	10.1080/hpsi20	tandf:hpsi20	0735-1690	1940-9133		Unique_Item_Requests	1	1	0
Psychoanalytic Inquiry	Routledge		Taylor & Francis Online	10.1080/hpsi20	tandf:hpsi20	0735-1690	1940-9133		Total_Item_Requests	1	1	0
Psychology & Sexuality	Routledge		Taylor & Francis Online	10.1080/rpse20	tandf:rpse20	1941-9899	1941-9902		Unique_Item_Requests	3	3	0
Psychology & Sexuality	Routledge		Taylor & Francis Online	10.1080/rpse20	tandf:rpse20	1941-9899	1941-9902		Total_Item_Requests	3	3	0
Psychosis	Routledge		Taylor & Francis Online	10.1080/rpsy20	tandf:rpsy20	1752-2439	1752-2447		Unique_Item_Requests	1	1	0
Psychosis	Routledge		Taylor & Francis Online	10.1080/rpsy20	tandf:rpsy20	1752-2439	1752-2447		Total_Item_Requests	1	1	0
Psychotherapy Research	Routledge		Taylor & Francis Online	10.1080/tpsr20	tandf:tpsr20	1050-3307	1468-4381		Unique_Item_Requests	1	1	0
Psychotherapy Research	Routledge		Taylor & Francis Online	10.1080/tpsr20	tandf:tpsr20	1050-3307	1468-4381		Total_Item_Requests	1	1	0
Public Integrity	Routledge		Taylor & Francis Online	10.1080/mpin20	tandf:mpin20	1099-9922	1558-0989		Unique_Item_Requests	1	1	0
Public Integrity	Routledge		Taylor & Francis Online	10.1080/mpin20	tandf:mpin20	1099-9922	1558-0989		Total_Item_Requests	2	2	0
Public Services Quarterly	Routledge		Taylor & Francis Online	10.1080/wpsq20	tandf:wpsq20	1522-8959	1522-9114		Unique_Item_Requests	1	1	0
Public Services Quarterly	Routledge		Taylor & Francis Online	10.1080/wpsq20	tandf:wpsq20	1522-8959	1522-9114		Total_Item_Requests	1	1	0
Qualitative Research in Sport, Exercise and Health	Routledge		Taylor & Francis Online	10.1080/rqrs21	tandf:rqrs21	2159-676X	2159-6778		Unique_Item_Requests	3	3	0
Qualitative Research in Sport, Exercise and Health	Routledge		Taylor & Francis Online	10.1080/rqrs21	tandf:rqrs21	2159-676X	2159-6778		Total_Item_Requests	5	5	0
Race Ethnicity and Education	Routledge		Taylor & Francis Online	10.1080/cree20	tandf:cree20	1361-3324	1470-109X		Unique_Item_Requests	2	2	0
Race Ethnicity and Education	Routledge		Taylor & Francis Online	10.1080/cree20	tandf:cree20	1361-3324	1470-109X		Total_Item_Requests	3	3	0
Reflective Practice	Routledge		Taylor & Francis Online	10.1080/crep20	tandf:crep20	1462-3943	1470-1103		Unique_Item_Requests	4	4	0
Reflective Practice	Routledge		Taylor & Francis Online	10.1080/crep20	tandf:crep20	1462-3943	1470-1103		Total_Item_Requests	7	7	0
Religion & Education	Routledge		Taylor & Francis Online	10.1080/urel20	tandf:urel20	1550-7394	1949-8381		Unique_Item_Requests	1	1	0
Religion & Education	Routledge		Taylor & Francis Online	10.1080/urel20	tandf:urel20	1550-7394	1949-8381		Total_Item_Requests	1	1	0
Renal Failure	Taylor & Francis		Taylor & Francis Online	10.1080/irnf20	tandf:irnf20	0886-022X	1525-6049		Unique_Item_Requests	1	1	0
Renal Failure	Taylor & Francis		Taylor & Francis Online	10.1080/irnf20	tandf:irnf20	0886-022X	1525-6049		Total_Item_Requests	1	1	0
Research in Dance Education	Routledge		Taylor & Francis Online	10.1080/crid20	tandf:crid20	1464-7893	1470-1111		Unique_Item_Requests	3	3	0
Research in Dance Education	Routledge		Taylor & Francis Online	10.1080/crid20	tandf:crid20	1464-7893	1470-1111		Total_Item_Requests	5	5	0
Research in Drama Education: The Journal of Applied Theatre and Performance	Routledge		Taylor & Francis Online	10.1080/crde20	tandf:crde20	1356-9783	1470-112X		Unique_Item_Requests	4	4	0
Research in Drama Education: The Journal of Applied Theatre and Performance	Routledge		Taylor & Francis Online	10.1080/crde20	tandf:crde20	1356-9783	1470-112X		Total_Item_Requests	7	7	0
Research in Science & Technological Education	Routledge		Taylor & Francis Online	10.1080/crst20	tandf:crst20	0263-5143	1470-1138		Unique_Item_Requests	2	2	0
Research in Science & Technological Education	Routledge		Taylor & Francis Online	10.1080/crst20	tandf:crst20	0263-5143	1470-1138		Total_Item_Requests	2	2	0
Review of Political Economy	Routledge		Taylor & Francis Online	10.1080/crpe20	tandf:crpe20	0953-8259	1465-3982		Unique_Item_Requests	1	1	0
Review of Political Economy	Routledge		Taylor & Francis Online	10.1080/crpe20	tandf:crpe20	0953-8259	1465-3982		Total_Item_Requests	1	1	0
Reviews in Anthropology	Routledge		Taylor & Francis Online	10.1080/grva20	tandf:grva20	0093-8157	1556-3014		Unique_Item_Requests	2	2	0
Reviews in Anthropology	Routledge		Taylor & Francis Online	10.1080/grva20	tandf:grva20	0093-8157	1556-3014		Total_Item_Requests	3	3	0
Scandinavian Journal of Hospitality and Tourism	Routledge		Taylor & Francis Online	10.1080/sjht20	tandf:sjht20	1502-2250	1502-2269		Unique_Item_Requests	2	2	0
Scandinavian Journal of Hospitality and Tourism	Routledge		Taylor & Francis Online	10.1080/sjht20	tandf:sjht20	1502-2250	1502-2269		Total_Item_Requests	6	6	0
SCHOLE: A Journal of Leisure Studies and Recreation Education	Routledge		Taylor & Francis Online	10.1080/ujle20	tandf:ujle20	1937-156X	2162-4097		Unique_Item_Requests	1	1	0
SCHOLE: A Journal of Leisure Studies and Recreation Education	Routledge		Taylor & Francis Online	10.1080/ujle20	tandf:ujle20	1937-156X	2162-4097		Total_Item_Requests	1	1	0
School Leadership & Management	Routledge		Taylor & Francis Online	10.1080/cslm20	tandf:cslm20	1363-2434	1364-2626		Unique_Item_Requests	1	1	0
School Leadership & Management	Routledge		Taylor & Francis Online	10.1080/cslm20	tandf:cslm20	1363-2434	1364-2626		Total_Item_Requests	1	1	0
Science and Technology for the Built Environment	Taylor & Francis		Taylor & Francis Online	10.1080/uhvc21	tandf:uhvc21	2374-4731	2374-474X		Unique_Item_Requests	1	1	0
Science and Technology for the Built Environment	Taylor & Francis		Taylor & Francis Online	10.1080/uhvc21	tandf:uhvc21	2374-4731	2374-474X		Total_Item_Requests	4	4	0
Self and Identity	Routledge		Taylor & Francis Online	10.1080/psai20	tandf:psai20	1529-8868	1529-8876		Unique_Item_Requests	3	3	0
Self and Identity	Routledge		Taylor & Francis Online	10.1080/psai20	tandf:psai20	1529-8868	1529-8876		Total_Item_Requests	4	4	0
Sex Education	Routledge		Taylor & Francis Online	10.1080/csed20	tandf:csed20	1468-1811	1472-0825		Unique_Item_Requests	1	1	0
Sex Education	Routledge		Taylor & Francis Online	10.1080/csed20	tandf:csed20	1468-1811	1472-0825		Total_Item_Requests	2	2	0
Sexual and Gender Diversity in Social Services	Routledge		Taylor & Francis Online	10.1080/wgls21	tandf:wgls21	2993-3021	2993-303X		Unique_Item_Requests	4	4	0
Sexual and Gender Diversity in Social Services	Routledge		Taylor & Francis Online	10.1080/wgls21	tandf:wgls21	2993-3021	2993-303X		Total_Item_Requests	4	4	0
Sexual and Relationship Therapy	Routledge		Taylor & Francis Online	10.1080/csmt20	tandf:csmt20	1468-1994	1468-1749		Unique_Item_Requests	4	4	0
Sexual and Relationship Therapy	Routledge		Taylor & Francis Online	10.1080/csmt20	tandf:csmt20	1468-1994	1468-1749		Total_Item_Requests	6	6	0
Small Wars & Insurgencies	Routledge		Taylor & Francis Online	10.1080/fswi20	tandf:fswi20	0959-2318	1743-9558		Unique_Item_Requests	1	1	0
Small Wars & Insurgencies	Routledge		Taylor & Francis Online	10.1080/fswi20	tandf:fswi20	0959-2318	1743-9558		Total_Item_Requests	1	1	0
Social & Cultural Geography	Routledge		Taylor & Francis Online	10.1080/rscg20	tandf:rscg20	1464-9365	1470-1197		Unique_Item_Requests	1	1	0
Social & Cultural Geography	Routledge		Taylor & Francis Online	10.1080/rscg20	tandf:rscg20	1464-9365	1470-1197		Total_Item_Requests	1	1	0
Social Dynamics	Routledge		Taylor & Francis Online	10.1080/rsdy20	tandf:rsdy20	0253-3952	1940-7874		Unique_Item_Requests	1	1	0
Social Dynamics	Routledge		Taylor & Francis Online	10.1080/rsdy20	tandf:rsdy20	0253-3952	1940-7874		Total_Item_Requests	1	1	0
Social Influence	Routledge		Taylor & Francis Online	10.1080/psif20	tandf:psif20	1553-4510	1553-4529		Unique_Item_Requests	2	2	0
Social Influence	Routledge		Taylor & Francis Online	10.1080/psif20	tandf:psif20	1553-4510	1553-4529		Total_Item_Requests	5	5	0
