Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	rsc:3140
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:56:11Z
Created_By	MPS Limited

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Journal of Materials Chemistry C	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507534/2013		2050-7526	2050-7534	https://pubs.rsc.org/doi/10.1039/20507534/2013	OA_Gold	Unique_Item_Requests	1	1	0
Journal of Materials Chemistry C	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507534/2013		2050-7526	2050-7534	https://pubs.rsc.org/doi/10.1039/20507534/2013	OA_Gold	Total_Item_Requests	1	1	0
Journal of Materials Chemistry C	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507534/2013		2050-7526	2050-7534	https://pubs.rsc.org/doi/10.1039/20507534/2013	OA_Gold	Unique_Item_Investigations	2	2	0
Journal of Materials Chemistry C	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507534/2013		2050-7526	2050-7534	https://pubs.rsc.org/doi/10.1039/20507534/2013	OA_Gold	Total_Item_Investigations	2	2	0
Lab on a Chip	Royal Society of Chemistry		pubs.rsc.org	10.1039/14730189/2001		1473-0197	1473-0189	https://www.rsc.org/Publishing/Journals/LC/Index.asp	Controlled	Unique_Item_Requests	2	2	0
Lab on a Chip	Royal Society of Chemistry		pubs.rsc.org	10.1039/14730189/2001		1473-0197	1473-0189	https://www.rsc.org/Publishing/Journals/LC/Index.asp	Controlled	Total_Item_Requests	3	3	0
Lab on a Chip	Royal Society of Chemistry		pubs.rsc.org	10.1039/14730189/2001		1473-0197	1473-0189	https://www.rsc.org/Publishing/Journals/LC/Index.asp	Controlled	Unique_Item_Investigations	4	4	0
Lab on a Chip	Royal Society of Chemistry		pubs.rsc.org	10.1039/14730189/2001		1473-0197	1473-0189	https://www.rsc.org/Publishing/Journals/LC/Index.asp	Controlled	Total_Item_Investigations	5	5	0
Materials Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/26335409/2020		0000-0000	2633-5409	https://www.rsc.org/Publishing/Journals/MA/Index.asp	OA_Gold	Unique_Item_Requests	7	7	0
Materials Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/26335409/2020		0000-0000	2633-5409	https://www.rsc.org/Publishing/Journals/MA/Index.asp	OA_Gold	Total_Item_Requests	12	12	0
Materials Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/26335409/2020		0000-0000	2633-5409	https://www.rsc.org/Publishing/Journals/MA/Index.asp	OA_Gold	Unique_Item_Investigations	12	12	0
Materials Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/26335409/2020		0000-0000	2633-5409	https://www.rsc.org/Publishing/Journals/MA/Index.asp	OA_Gold	Total_Item_Investigations	17	17	0
Nanoscale	Royal Society of Chemistry		pubs.rsc.org	10.1039/20403372/2009		2040-3364	2040-3372	https://www.rsc.org/Publishing/Journals/NR/Index.asp	Controlled	Unique_Item_Requests	2	2	0
Nanoscale	Royal Society of Chemistry		pubs.rsc.org	10.1039/20403372/2009		2040-3364	2040-3372	https://www.rsc.org/Publishing/Journals/NR/Index.asp	Controlled	Total_Item_Requests	2	2	0
Nanoscale	Royal Society of Chemistry		pubs.rsc.org	10.1039/20403372/2009		2040-3364	2040-3372	https://www.rsc.org/Publishing/Journals/NR/Index.asp	Controlled	Unique_Item_Investigations	4	4	0
Nanoscale	Royal Society of Chemistry		pubs.rsc.org	10.1039/20403372/2009		2040-3364	2040-3372	https://www.rsc.org/Publishing/Journals/NR/Index.asp	Controlled	Total_Item_Investigations	4	4	0
Nanoscale Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/25160230/2018		0000-0000	2516-0230	https://www.rsc.org/Publishing/Journals/NA/Index.asp	OA_Gold	Unique_Item_Requests	2	2	0
Nanoscale Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/25160230/2018		0000-0000	2516-0230	https://www.rsc.org/Publishing/Journals/NA/Index.asp	OA_Gold	Total_Item_Requests	2	2	0
Nanoscale Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/25160230/2018		0000-0000	2516-0230	https://www.rsc.org/Publishing/Journals/NA/Index.asp	OA_Gold	Unique_Item_Investigations	2	2	0
Nanoscale Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/25160230/2018		0000-0000	2516-0230	https://www.rsc.org/Publishing/Journals/NA/Index.asp	OA_Gold	Total_Item_Investigations	2	2	0
Natural Product Reports	Royal Society of Chemistry		pubs.rsc.org	10.1039/14604752/1984		0265-0568	1460-4752	https://www.rsc.org/Publishing/Journals/NP/Index.asp	Controlled	Unique_Item_Requests	2	2	0
Natural Product Reports	Royal Society of Chemistry		pubs.rsc.org	10.1039/14604752/1984		0265-0568	1460-4752	https://www.rsc.org/Publishing/Journals/NP/Index.asp	Controlled	Total_Item_Requests	4	4	0
Natural Product Reports	Royal Society of Chemistry		pubs.rsc.org	10.1039/14604752/1984		0265-0568	1460-4752	https://www.rsc.org/Publishing/Journals/NP/Index.asp	Controlled	Unique_Item_Investigations	3	3	0
Natural Product Reports	Royal Society of Chemistry		pubs.rsc.org	10.1039/14604752/1984		0265-0568	1460-4752	https://www.rsc.org/Publishing/Journals/NP/Index.asp	Controlled	Total_Item_Investigations	5	5	0
Organic &  Biomolecular Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14770539/2003		1477-0520	1477-0539	https://www.rsc.org/Publishing/Journals/OB/Index.asp	Controlled	Unique_Item_Requests	4	4	0
Organic &  Biomolecular Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14770539/2003		1477-0520	1477-0539	https://www.rsc.org/Publishing/Journals/OB/Index.asp	Controlled	Total_Item_Requests	5	5	0
Organic &  Biomolecular Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14770539/2003		1477-0520	1477-0539	https://www.rsc.org/Publishing/Journals/OB/Index.asp	Controlled	Unique_Item_Investigations	6	6	0
Organic &  Biomolecular Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14770539/2003		1477-0520	1477-0539	https://www.rsc.org/Publishing/Journals/OB/Index.asp	Controlled	Total_Item_Investigations	7	7	0
Physical Chemistry Chemical Physics	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639084/1999		1463-9076	1463-9084	https://www.rsc.org/Publishing/Journals/CP/Index.asp	Controlled	Unique_Item_Requests	5	5	0
Physical Chemistry Chemical Physics	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639084/1999		1463-9076	1463-9084	https://www.rsc.org/Publishing/Journals/CP/Index.asp	Controlled	Total_Item_Requests	9	9	0
Physical Chemistry Chemical Physics	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639084/1999		1463-9076	1463-9084	https://www.rsc.org/Publishing/Journals/CP/Index.asp	Controlled	Unique_Item_Investigations	8	8	0
Physical Chemistry Chemical Physics	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639084/1999		1463-9076	1463-9084	https://www.rsc.org/Publishing/Journals/CP/Index.asp	Controlled	Total_Item_Investigations	14	14	0
Reaction Chemistry & Engineering	Royal Society of Chemistry		pubs.rsc.org	10.1039/20589883/2015		0000-0000	2058-9883	https://www.rsc.org/Publishing/Journals/RE/Index.asp	OA_Gold	Unique_Item_Requests	1	1	0
Reaction Chemistry & Engineering	Royal Society of Chemistry		pubs.rsc.org	10.1039/20589883/2015		0000-0000	2058-9883	https://www.rsc.org/Publishing/Journals/RE/Index.asp	OA_Gold	Total_Item_Requests	2	2	0
