Report_Name	Journal Article Requests
Report_ID	IR_A1
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Parent_Data_Type=Journal; Data_Type=Article
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:28Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Article_Version	Parent_DOI	Parent_Proprietary_ID	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Starting small and building out with Ernie Stringer: Personal insights into action research and educational change	SAGE Publications		SAGE Journals	Mark B Kohan, Eric L Dustman, Ernie T Stringer; 	2014-08-11	VoR	10.1177/1476750314546573					Action Research			10.1177/arja	sage:arja	1476-7503	1741-2617		Controlled	Unique_Item_Requests	1	1	0
Starting small and building out with Ernie Stringer: Personal insights into action research and educational change	SAGE Publications		SAGE Journals	Mark B Kohan, Eric L Dustman, Ernie T Stringer; 	2014-08-11	VoR	10.1177/1476750314546573					Action Research			10.1177/arja	sage:arja	1476-7503	1741-2617		Controlled	Total_Item_Requests	1	1	0
Stata Tip 102: Highlighting Specific Bars	SAGE Publications		SAGE Journals	Nicholas J. Cox; 	2011-10-01	VoR	10.1177/1536867X1101100310					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Unique_Item_Requests	1	1	0
Stata Tip 102: Highlighting Specific Bars	SAGE Publications		SAGE Journals	Nicholas J. Cox; 	2011-10-01	VoR	10.1177/1536867X1101100310					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Total_Item_Requests	1	1	0
Stata Tip 119: Expanding Datasets for Graphical Ends	SAGE Publications		SAGE Journals	Nicholas J. Cox; 	2014-03-01	VoR	10.1177/1536867X1401400117					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Unique_Item_Requests	1	1	0
Stata Tip 119: Expanding Datasets for Graphical Ends	SAGE Publications		SAGE Journals	Nicholas J. Cox; 	2014-03-01	VoR	10.1177/1536867X1401400117					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Total_Item_Requests	1	1	0
Stata Tip 2: Building with Floors and Ceilings	SAGE Publications		SAGE Journals	Nicholas J. Cox; 	2003-12-01	VoR	10.1177/1536867X0400300413					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Unique_Item_Requests	1	1	0
Stata Tip 2: Building with Floors and Ceilings	SAGE Publications		SAGE Journals	Nicholas J. Cox; 	2003-12-01	VoR	10.1177/1536867X0400300413					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Total_Item_Requests	1	1	0
Stata Tip 92: Manual Implementation of Permutations and Bootstraps	SAGE Publications		SAGE Journals	Lars Ängquist; 	2011-01-01	VoR	10.1177/1536867X1101000410					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Unique_Item_Requests	1	1	0
Stata Tip 92: Manual Implementation of Permutations and Bootstraps	SAGE Publications		SAGE Journals	Lars Ängquist; 	2011-01-01	VoR	10.1177/1536867X1101000410					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Total_Item_Requests	1	1	0
Stata Tip 93: Handling Multiple y Axes on Twoway Graphs	SAGE Publications		SAGE Journals	Vince Wiggins; 	2011-01-01	VoR	10.1177/1536867X1101000411					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Unique_Item_Requests	1	1	0
Stata Tip 93: Handling Multiple y Axes on Twoway Graphs	SAGE Publications		SAGE Journals	Vince Wiggins; 	2011-01-01	VoR	10.1177/1536867X1101000411					The Stata Journal			10.1177/stja	sage:stja	1536-867X	1536-8734		Controlled	Total_Item_Requests	1	1	0
Stigma Experienced by Transgender Women of Color in Their Dating and Romantic Relationships: Implications for Gender-based Violence Prevention Programs	SAGE Publications		SAGE Journals	Bré Rivera, Gary W. Harper, Wesley M. King, Kristi E. Gamarel, Lilianna A. Reyes, Racquelle Trammell, Laura Jadwin-Cakmak, Emily Arnold, Ashley Lacombe-Duncan, Cierra Burks; 	2020-11-30	VoR	10.1177/0886260520976186					Journal of Interpersonal Violence			10.1177/jiva	sage:jiva	0886-2605	1552-6518		Controlled	Unique_Item_Requests	1	1	0
Stigma Experienced by Transgender Women of Color in Their Dating and Romantic Relationships: Implications for Gender-based Violence Prevention Programs	SAGE Publications		SAGE Journals	Bré Rivera, Gary W. Harper, Wesley M. King, Kristi E. Gamarel, Lilianna A. Reyes, Racquelle Trammell, Laura Jadwin-Cakmak, Emily Arnold, Ashley Lacombe-Duncan, Cierra Burks; 	2020-11-30	VoR	10.1177/0886260520976186					Journal of Interpersonal Violence			10.1177/jiva	sage:jiva	0886-2605	1552-6518		Controlled	Total_Item_Requests	1	1	0
Strategic Decision-Making Tasks and Group Effectiveness: Insights from Theory and Research on Small Group Performance	SAGE Publications		SAGE Journals	David A. Vollrath, Frances J. Milliken; 	1991-12-01	VoR	10.1177/001872679104401201					Human Relations			10.1177/huma	sage:huma	0018-7267	1741-282X		Controlled	Unique_Item_Requests	1	1	0
Strategic Decision-Making Tasks and Group Effectiveness: Insights from Theory and Research on Small Group Performance	SAGE Publications		SAGE Journals	David A. Vollrath, Frances J. Milliken; 	1991-12-01	VoR	10.1177/001872679104401201					Human Relations			10.1177/huma	sage:huma	0018-7267	1741-282X		Controlled	Total_Item_Requests	1	1	0
Strengthening the Role of Science in the Environmental Decision-Making Processes of Executive Government	SAGE Publications		SAGE Journals	Briony M. Lalor, Gordon M. Hickey; 	2014-03-25	VoR	10.1177/1086026614525641					Organization & Environment			10.1177/oaec	sage:oaec	1086-0266	1552-7417		Controlled	Unique_Item_Requests	1	1	0
Strengthening the Role of Science in the Environmental Decision-Making Processes of Executive Government	SAGE Publications		SAGE Journals	Briony M. Lalor, Gordon M. Hickey; 	2014-03-25	VoR	10.1177/1086026614525641					Organization & Environment			10.1177/oaec	sage:oaec	1086-0266	1552-7417		Controlled	Total_Item_Requests	1	1	0
Streptococcus Dysgalactiae Cellulitis and Toxic Shock-Like Syndrome in a Brown Swiss Cow	SAGE Publications		SAGE Journals	Sonia Chénier, Serge Messier, Mathilde Leclère, Gilles Fecteau; 	2008-01-01	VoR	10.1177/104063870802000122					Journal of Veterinary Diagnostic Investigation			10.1177/vdia	sage:vdia	1040-6387	1943-4936		Controlled	Unique_Item_Requests	1	1	0
Streptococcus Dysgalactiae Cellulitis and Toxic Shock-Like Syndrome in a Brown Swiss Cow	SAGE Publications		SAGE Journals	Sonia Chénier, Serge Messier, Mathilde Leclère, Gilles Fecteau; 	2008-01-01	VoR	10.1177/104063870802000122					Journal of Veterinary Diagnostic Investigation			10.1177/vdia	sage:vdia	1040-6387	1943-4936		Controlled	Total_Item_Requests	1	1	0
Stresses of COVID-19 and Expectations for the Future Among Women: A Cross Cultural Analysis According to the Femininity/Masculinity Dimension	SAGE Publications		SAGE Journals	Christel Salewski, Irina Todorova, Manja Vollmann, Efrat Neter; 	2023-01-06	VoR	10.1177/10693971221149783					Cross-Cultural Research			10.1177/ccrc	sage:ccrc	1069-3971	1552-3578		OA_Gold	Unique_Item_Requests	1	1	0
Stresses of COVID-19 and Expectations for the Future Among Women: A Cross Cultural Analysis According to the Femininity/Masculinity Dimension	SAGE Publications		SAGE Journals	Christel Salewski, Irina Todorova, Manja Vollmann, Efrat Neter; 	2023-01-06	VoR	10.1177/10693971221149783					Cross-Cultural Research			10.1177/ccrc	sage:ccrc	1069-3971	1552-3578		OA_Gold	Total_Item_Requests	1	1	0
Suicidal and nonsuicidal self-harming thoughts and behaviors in clinically referred children and adolescents with gender dysphoria	SAGE Publications		SAGE Journals	Catharina Voss, Lena Herrmann, Carola Bindt, Inga Becker-Hebly, Amelie Hartig, Saskia Fahrenkrug; 	2022-02-25	VoR	10.1177/13591045211073941					Clinical Child Psychology and Psychiatry			10.1177/ccpa	sage:ccpa	1359-1045	1461-7021		OA_Gold	Unique_Item_Requests	1	1	0
Suicidal and nonsuicidal self-harming thoughts and behaviors in clinically referred children and adolescents with gender dysphoria	SAGE Publications		SAGE Journals	Catharina Voss, Lena Herrmann, Carola Bindt, Inga Becker-Hebly, Amelie Hartig, Saskia Fahrenkrug; 	2022-02-25	VoR	10.1177/13591045211073941					Clinical Child Psychology and Psychiatry			10.1177/ccpa	sage:ccpa	1359-1045	1461-7021		OA_Gold	Total_Item_Requests	1	1	0
Supervisor negative feedback and employee motivation to learn: An attribution perspective	SAGE Publications		SAGE Journals	Yejun Zhang, Lu Xing, Denise Jepsen, Jian-Min Sun; 	2021-08-11	VoR	10.1177/00187267211038514					Human Relations			10.1177/huma	sage:huma	0018-7267	1741-282X		Controlled	Unique_Item_Requests	2	2	0
Supervisor negative feedback and employee motivation to learn: An attribution perspective	SAGE Publications		SAGE Journals	Yejun Zhang, Lu Xing, Denise Jepsen, Jian-Min Sun; 	2021-08-11	VoR	10.1177/00187267211038514					Human Relations			10.1177/huma	sage:huma	0018-7267	1741-282X		Controlled	Total_Item_Requests	3	3	0
Surrogates’ Perceptions of Service Quality While Making Decisions for ICU Patients	SAGE Publications		SAGE Journals	Yasemin E. Turkman, Senay Gul, J. Nicholas Dionne-Odom, Marie A. Bakitas; 	2018-12-21	VoR	10.1177/0193945918820098					Western Journal of Nursing Research			10.1177/wjna	sage:wjna	0193-9459	1552-8456		Controlled	Unique_Item_Requests	1	1	0
Surrogates’ Perceptions of Service Quality While Making Decisions for ICU Patients	SAGE Publications		SAGE Journals	Yasemin E. Turkman, Senay Gul, J. Nicholas Dionne-Odom, Marie A. Bakitas; 	2018-12-21	VoR	10.1177/0193945918820098					Western Journal of Nursing Research			10.1177/wjna	sage:wjna	0193-9459	1552-8456		Controlled	Total_Item_Requests	1	1	0
Survey Research With Families in the Context of Pediatric Chronic Health Conditions: Key Considerations and Future Directions	SAGE Publications		SAGE Journals	Melissa A. Alderfer, Aimee K. Hildenbrand, Marieke Van Schoors; 	2021-05-24	VoR	10.1177/10748407211014866					Journal of Family Nursing			10.1177/jfna	sage:jfna	1074-8407	1552-549X		Controlled	Unique_Item_Requests	1	1	0
Survey Research With Families in the Context of Pediatric Chronic Health Conditions: Key Considerations and Future Directions	SAGE Publications		SAGE Journals	Melissa A. Alderfer, Aimee K. Hildenbrand, Marieke Van Schoors; 	2021-05-24	VoR	10.1177/10748407211014866					Journal of Family Nursing			10.1177/jfna	sage:jfna	1074-8407	1552-549X		Controlled	Total_Item_Requests	1	1	0
Swearing in Political Discourse Why Vulgarity Works	SAGE Publications		SAGE Journals	Nicoletta Cavazza, Margherita Guidetti; 	2014-05-01	VoR	10.1177/0261927X14533198					Journal of Language and Social Psychology			10.1177/jlsa	sage:jlsa	0261-927X	1552-6526		Controlled	Unique_Item_Requests	1	1	0
Swearing in Political Discourse Why Vulgarity Works	SAGE Publications		SAGE Journals	Nicoletta Cavazza, Margherita Guidetti; 	2014-05-01	VoR	10.1177/0261927X14533198					Journal of Language and Social Psychology			10.1177/jlsa	sage:jlsa	0261-927X	1552-6526		Controlled	Total_Item_Requests	1	1	0
Synthesis of a new insulin-mimetic anti-diabetic drug containing vitamin A and vanadium(IV) salt: Chemico-biological characterizations	SAGE Publications Ltd		SAGE Journals	Abdel Majid A Adam, Moamen S Refat, Mohamed A Al-Omar, Ahmed M Naglah; 	2017-07-21	VoR	10.1177/0394632017719601					International Journal of Immunopathology and Pharmacology			10.1177/ijia	sage:ijia	0394-6320	2058-7384		OA_Gold	Unique_Item_Requests	1	1	0
Synthesis of a new insulin-mimetic anti-diabetic drug containing vitamin A and vanadium(IV) salt: Chemico-biological characterizations	SAGE Publications Ltd		SAGE Journals	Abdel Majid A Adam, Moamen S Refat, Mohamed A Al-Omar, Ahmed M Naglah; 	2017-07-21	VoR	10.1177/0394632017719601					International Journal of Immunopathology and Pharmacology			10.1177/ijia	sage:ijia	0394-6320	2058-7384		OA_Gold	Total_Item_Requests	2	2	0
Systematic Review: Effectiveness of psychosocial interventions on wellbeing outcomes for adolescent or adult victim/survivors of recent rape or sexual assault	SAGE Publications		SAGE Journals	Jane Meyrick, Jane Lomax; 	2020-08-24	VoR	10.1177/1359105320950799					Journal of Health Psychology			10.1177/hpqa	sage:hpqa	1359-1053	1461-7277		OA_Gold	Unique_Item_Requests	1	1	0
Systematic Review: Effectiveness of psychosocial interventions on wellbeing outcomes for adolescent or adult victim/survivors of recent rape or sexual assault	SAGE Publications		SAGE Journals	Jane Meyrick, Jane Lomax; 	2020-08-24	VoR	10.1177/1359105320950799					Journal of Health Psychology			10.1177/hpqa	sage:hpqa	1359-1053	1461-7277		OA_Gold	Total_Item_Requests	1	1	0
Systemic Bovine herpesvirus 1 infections in neonatal dairy calves	SAGE Publications		SAGE Journals	Robert B. Moeller, Jim Reynolds, John Adaska, Patricia C. Blanchard; 	2013-01-04	VoR	10.1177/1040638712470448					Journal of Veterinary Diagnostic Investigation			10.1177/vdia	sage:vdia	1040-6387	1943-4936		Controlled	Unique_Item_Requests	2	2	0
Systemic Bovine herpesvirus 1 infections in neonatal dairy calves	SAGE Publications		SAGE Journals	Robert B. Moeller, Jim Reynolds, John Adaska, Patricia C. Blanchard; 	2013-01-04	VoR	10.1177/1040638712470448					Journal of Veterinary Diagnostic Investigation			10.1177/vdia	sage:vdia	1040-6387	1943-4936		Controlled	Total_Item_Requests	5	5	0
Systemic Necrotizing Vasculitis in Sheep Is Associated With Ovine Herpesvirus 2	SAGE Publications		SAGE Journals	Cristina W. Cunha, Kenneth Jackson, Mark Wessels, Valentin Pérez, Ida L. Phillips, M. Carmen Ferreras, Santiago Diab, Patricia A. Pesavento, Akbar Dasjerdi, Anna LaRoca, Hong Li, Julio Benavides Silván, Rahul B. Dange; 	2018-09-10	VoR	10.1177/0300985818795166					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Unique_Item_Requests	1	1	0
Systemic Necrotizing Vasculitis in Sheep Is Associated With Ovine Herpesvirus 2	SAGE Publications		SAGE Journals	Cristina W. Cunha, Kenneth Jackson, Mark Wessels, Valentin Pérez, Ida L. Phillips, M. Carmen Ferreras, Santiago Diab, Patricia A. Pesavento, Akbar Dasjerdi, Anna LaRoca, Hong Li, Julio Benavides Silván, Rahul B. Dange; 	2018-09-10	VoR	10.1177/0300985818795166					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Total_Item_Requests	1	1	0
Teacher Self-Care Mandates as Institutional Gaslighting in a Neoliberal System	American Educational Research Association		SAGE Journals	Alyssa Hadley Dunn; 	2023-07-13	VoR	10.3102/0013189X231174804					Educational Researcher			10.1177/edra	sage:edra	0013-189X	1935-102X		Controlled	Unique_Item_Requests	1	1	0
Teacher Self-Care Mandates as Institutional Gaslighting in a Neoliberal System	American Educational Research Association		SAGE Journals	Alyssa Hadley Dunn; 	2023-07-13	VoR	10.3102/0013189X231174804					Educational Researcher			10.1177/edra	sage:edra	0013-189X	1935-102X		Controlled	Total_Item_Requests	1	1	0
Teaching Students about Stereotypes, Prejudice, and Discrimination: An Interview with Susan Fiske	SAGE Publications		SAGE Journals	Amy Hackney; 	2005-07-01	VoR	10.1207/s15328023top3203_13					Teaching of Psychology			10.1177/topa	sage:topa	0098-6283	1532-8023		Controlled	Unique_Item_Requests	1	1	0
Teaching Students about Stereotypes, Prejudice, and Discrimination: An Interview with Susan Fiske	SAGE Publications		SAGE Journals	Amy Hackney; 	2005-07-01	VoR	10.1207/s15328023top3203_13					Teaching of Psychology			10.1177/topa	sage:topa	0098-6283	1532-8023		Controlled	Total_Item_Requests	1	1	0
Techno-Social Experiences of Privacy and Intimacy in College Culture	SAGE Publications		SAGE Journals	Alecea Standlee; 	2023-10-23	VoR	10.1177/08912416231207647					Journal of Contemporary Ethnography			10.1177/jcec	sage:jcec	0891-2416	1552-5414		Controlled	Unique_Item_Requests	3	3	0
Techno-Social Experiences of Privacy and Intimacy in College Culture	SAGE Publications		SAGE Journals	Alecea Standlee; 	2023-10-23	VoR	10.1177/08912416231207647					Journal of Contemporary Ethnography			10.1177/jcec	sage:jcec	0891-2416	1552-5414		Controlled	Total_Item_Requests	3	3	0
Temporospatial Development of Neuropathologic Findings in a Canine Model of Mucopolysaccharidosis IIIB	SAGE Publications		SAGE Journals	Bethann N. Valentine, Jodi D. Smith, Tyler A. Harm, N. Matthew Ellinwood, Ariel S. Nenninger, Shannon J. Hostetter; 	2020-11-18	VoR	10.1177/0300985820960128					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Unique_Item_Requests	1	1	0
Temporospatial Development of Neuropathologic Findings in a Canine Model of Mucopolysaccharidosis IIIB	SAGE Publications		SAGE Journals	Bethann N. Valentine, Jodi D. Smith, Tyler A. Harm, N. Matthew Ellinwood, Ariel S. Nenninger, Shannon J. Hostetter; 	2020-11-18	VoR	10.1177/0300985820960128					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Total_Item_Requests	3	3	0
Tensions in Teacher Development and Community: Variations on a Recurring School Reform Theme	SAGE Publications		SAGE Journals	Cheryl J. Craig; 	2012-02-01	VoR	10.1177/016146811211400208					Teachers College Record			10.1177/tcza	sage:tcza	0161-4681	1467-9620		Controlled	Unique_Item_Requests	1	1	0
Tensions in Teacher Development and Community: Variations on a Recurring School Reform Theme	SAGE Publications		SAGE Journals	Cheryl J. Craig; 	2012-02-01	VoR	10.1177/016146811211400208					Teachers College Record			10.1177/tcza	sage:tcza	0161-4681	1467-9620		Controlled	Total_Item_Requests	1	1	0
The 2023 Revision to the CRCC Code of Ethics: Implications for Defining and Protecting the Counselor–Client Relationship	SAGE Publications		SAGE Journals	Phillip Rumrill, Zaccheus J. Ahonle, Christina Dillahunt-Aspillaga, Julie C. Hill, Charles Edmund Degeneffe; 	2023-01-02	VoR	10.1177/00343552221147220					Rehabilitation Counseling Bulletin			10.1177/rcba	sage:rcba	0034-3552	1538-4853		Controlled	Unique_Item_Requests	1	1	0
The 2023 Revision to the CRCC Code of Ethics: Implications for Defining and Protecting the Counselor–Client Relationship	SAGE Publications		SAGE Journals	Phillip Rumrill, Zaccheus J. Ahonle, Christina Dillahunt-Aspillaga, Julie C. Hill, Charles Edmund Degeneffe; 	2023-01-02	VoR	10.1177/00343552221147220					Rehabilitation Counseling Bulletin			10.1177/rcba	sage:rcba	0034-3552	1538-4853		Controlled	Total_Item_Requests	1	1	0
The Association Between Adolescents’ Food Literacy, Vegetable and Fruit Consumption, and Other Eating Behaviors	SAGE Publications		SAGE Journals	Stephanie Ward, Caroline P. LeBlanc, Jasmine LeBlanc; 	2022-04-02	VoR	10.1177/10901981221086943					Health Education & Behavior			10.1177/hebc	sage:hebc	1090-1981	1552-6127		OA_Gold	Unique_Item_Requests	1	1	0
The Association Between Adolescents’ Food Literacy, Vegetable and Fruit Consumption, and Other Eating Behaviors	SAGE Publications		SAGE Journals	Stephanie Ward, Caroline P. LeBlanc, Jasmine LeBlanc; 	2022-04-02	VoR	10.1177/10901981221086943					Health Education & Behavior			10.1177/hebc	sage:hebc	1090-1981	1552-6127		OA_Gold	Total_Item_Requests	1	1	0
