Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	ProQuest:14670
Metric_Types	
Report_Filters	Platform=ProQuest
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	3040: Partial Data Returned. (Usage data has not been processed for all requested months.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:54:03Z
Created_By	ProQuest

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Canadian Journal of Education	Canadian Society for the Study of Education		ProQuest		ProQuest:37189		0380-2361	1918-5979		Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	1	0	1
Canadian Journal of Film Studies	University of Toronto Press		ProQuest		ProQuest:46825		0847-5911	2561-424X		Journal	Article	2020	Controlled	Regular	Total_Item_Investigations	2	0	2
Canadian Journal of Film Studies	University of Toronto Press		ProQuest		ProQuest:46825		0847-5911	2561-424X		Journal	Article	2020	Controlled	Regular	Total_Item_Requests	2	0	2
Canadian Journal of Film Studies	University of Toronto Press		ProQuest		ProQuest:46825		0847-5911	2561-424X		Journal	Article	2020	Controlled	Regular	Unique_Item_Investigations	1	0	1
Canadian Journal of Film Studies	University of Toronto Press		ProQuest		ProQuest:46825		0847-5911	2561-424X		Journal	Article	2020	Controlled	Regular	Unique_Item_Requests	1	0	1
Canadian Journal of Native Education	University of British Columbia Faculty of Education		ProQuest		ProQuest:30037		0710-1481			Journal	Article	1998	Controlled	Regular	Total_Item_Investigations	2	0	2
Canadian Journal of Native Education	University of British Columbia Faculty of Education		ProQuest		ProQuest:30037		0710-1481			Journal	Article	1998	Controlled	Regular	Total_Item_Requests	2	0	2
Canadian Journal of Native Education	University of British Columbia Faculty of Education		ProQuest		ProQuest:30037		0710-1481			Journal	Article	1998	Controlled	Regular	Unique_Item_Investigations	1	0	1
Canadian Journal of Native Education	University of British Columbia Faculty of Education		ProQuest		ProQuest:30037		0710-1481			Journal	Article	1998	Controlled	Regular	Unique_Item_Requests	1	0	1
Canadian Journal of Political Science	Cambridge University Press		ProQuest		ProQuest:47037		0008-4239	1744-9324		Journal	Article	2009	Controlled	Regular	Total_Item_Investigations	1	0	1
