Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	ProQuest:14670
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Platform=ProQuest; Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned. (Usage data has not been processed for all requested months.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:54:57Z
Created_By	ProQuest

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Canadian Women's Health Network	Canadian Womens Health Network		ProQuest		ProQuest:44180	1480-0039			Controlled	Unique_Item_Investigations	1	0	1
Canadian Women's Health Network	Canadian Womens Health Network		ProQuest		ProQuest:44180	1480-0039			Controlled	Unique_Item_Requests	1	0	1
Catalyst : Feminism, Theory, Technoscience	Catalyst Feminism Theory Technoscience		ProQuest		ProQuest:2069169		2380-3312		Controlled	Total_Item_Investigations	1	1	0
Catalyst : Feminism, Theory, Technoscience	Catalyst Feminism Theory Technoscience		ProQuest		ProQuest:2069169		2380-3312		Controlled	Total_Item_Requests	1	1	0
Catalyst : Feminism, Theory, Technoscience	Catalyst Feminism Theory Technoscience		ProQuest		ProQuest:2069169		2380-3312		Controlled	Unique_Item_Investigations	1	1	0
Catalyst : Feminism, Theory, Technoscience	Catalyst Feminism Theory Technoscience		ProQuest		ProQuest:2069169		2380-3312		Controlled	Unique_Item_Requests	1	1	0
Climatic Change	Springer Nature BV		ProQuest		ProQuest:36297	0165-0009	1573-1480		Controlled	Total_Item_Investigations	1	1	0
Climatic Change	Springer Nature BV		ProQuest		ProQuest:36297	0165-0009	1573-1480		Controlled	Total_Item_Requests	1	1	0
Climatic Change	Springer Nature BV		ProQuest		ProQuest:36297	0165-0009	1573-1480		Controlled	Unique_Item_Investigations	1	1	0
Climatic Change	Springer Nature BV		ProQuest		ProQuest:36297	0165-0009	1573-1480		Controlled	Unique_Item_Requests	1	1	0
Cogito	Christian University Dimitrie Cantemir		ProQuest		ProQuest:1316371	2066-7094	2068-6706		OA_Gold	Total_Item_Investigations	7	0	7
Cogito	Christian University Dimitrie Cantemir		ProQuest		ProQuest:1316371	2066-7094	2068-6706		OA_Gold	Total_Item_Requests	6	0	6
Cogito	Christian University Dimitrie Cantemir		ProQuest		ProQuest:1316371	2066-7094	2068-6706		OA_Gold	Unique_Item_Investigations	5	0	5
Cogito	Christian University Dimitrie Cantemir		ProQuest		ProQuest:1316371	2066-7094	2068-6706		OA_Gold	Unique_Item_Requests	5	0	5
Commentary - C.D. Howe Institute	CD Howe Institute		ProQuest		ProQuest:26621	0824-8001	1703-0765		Controlled	Total_Item_Investigations	3	0	3
Commentary - C.D. Howe Institute	CD Howe Institute		ProQuest		ProQuest:26621	0824-8001	1703-0765		Controlled	Total_Item_Requests	3	0	3
Commentary - C.D. Howe Institute	CD Howe Institute		ProQuest		ProQuest:26621	0824-8001	1703-0765		Controlled	Unique_Item_Investigations	1	0	1
Commentary - C.D. Howe Institute	CD Howe Institute		ProQuest		ProQuest:26621	0824-8001	1703-0765		Controlled	Unique_Item_Requests	1	0	1
Commonwealth (Dijon)	Societe dEtude des Pays du Commonwealth		ProQuest		ProQuest:1818263	0395-6989			Controlled	Total_Item_Investigations	4	0	4
Commonwealth (Dijon)	Societe dEtude des Pays du Commonwealth		ProQuest		ProQuest:1818263	0395-6989			Controlled	Total_Item_Requests	4	0	4
Commonwealth (Dijon)	Societe dEtude des Pays du Commonwealth		ProQuest		ProQuest:1818263	0395-6989			Controlled	Unique_Item_Investigations	2	0	2
Commonwealth (Dijon)	Societe dEtude des Pays du Commonwealth		ProQuest		ProQuest:1818263	0395-6989			Controlled	Unique_Item_Requests	2	0	2
Contemporary Chinese Political Economy and Strategic Relations	National Sun Yatsen University		ProQuest		ProQuest:2042768		2410-9681		OA_Gold	Total_Item_Investigations	3	3	0
Contemporary Chinese Political Economy and Strategic Relations	National Sun Yatsen University		ProQuest		ProQuest:2042768		2410-9681		OA_Gold	Total_Item_Requests	2	2	0
Contemporary Chinese Political Economy and Strategic Relations	National Sun Yatsen University		ProQuest		ProQuest:2042768		2410-9681		OA_Gold	Unique_Item_Investigations	1	1	0
Contemporary Chinese Political Economy and Strategic Relations	National Sun Yatsen University		ProQuest		ProQuest:2042768		2410-9681		OA_Gold	Unique_Item_Requests	1	1	0
Contemporary Southeast Asia	ISEAS  Yusof Ishak Institute		ProQuest		ProQuest:1819694	0129-797X	1793-284X		Controlled	Total_Item_Investigations	2	0	2
