Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Data_Type=Journal
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:45Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Annals of the ICRP	SAGE Publications		SAGE Journals	10.1177/anib	sage:anib	0146-6453	1872-969X		Controlled	Total_Item_Requests	3	3	0
Annals of the ICRP	SAGE Publications		SAGE Journals	10.1177/anib	sage:anib	0146-6453	1872-969X		Controlled	Total_Item_Investigations	3	3	0
Anthropological Theory	SAGE Publications		SAGE Journals	10.1177/anta	sage:anta	1463-4996	1741-2641		Controlled	Unique_Item_Investigations	16	16	0
Anthropological Theory	SAGE Publications		SAGE Journals	10.1177/anta	sage:anta	1463-4996	1741-2641		Controlled	Unique_Item_Requests	14	14	0
Anthropological Theory	SAGE Publications		SAGE Journals	10.1177/anta	sage:anta	1463-4996	1741-2641		Controlled	Total_Item_Requests	20	20	0
Anthropological Theory	SAGE Publications		SAGE Journals	10.1177/anta	sage:anta	1463-4996	1741-2641		Controlled	Total_Item_Investigations	26	26	0
Anthropological Theory	SAGE Publications		SAGE Journals	10.1177/anta	sage:anta	1463-4996	1741-2641		OA_Gold	Unique_Item_Investigations	7	7	0
Anthropological Theory	SAGE Publications		SAGE Journals	10.1177/anta	sage:anta	1463-4996	1741-2641		OA_Gold	Unique_Item_Requests	7	7	0
Anthropological Theory	SAGE Publications		SAGE Journals	10.1177/anta	sage:anta	1463-4996	1741-2641		OA_Gold	Total_Item_Requests	11	11	0
Anthropological Theory	SAGE Publications		SAGE Journals	10.1177/anta	sage:anta	1463-4996	1741-2641		OA_Gold	Total_Item_Investigations	11	11	0
Asia Pacific Journal of Public Health	SAGE Publications		SAGE Journals	10.1177/apha	sage:apha	1010-5395	1941-2479		Controlled	Unique_Item_Investigations	3	3	0
Asia Pacific Journal of Public Health	SAGE Publications		SAGE Journals	10.1177/apha	sage:apha	1010-5395	1941-2479		Controlled	Unique_Item_Requests	3	3	0
Asia Pacific Journal of Public Health	SAGE Publications		SAGE Journals	10.1177/apha	sage:apha	1010-5395	1941-2479		Controlled	Total_Item_Requests	3	3	0
Asia Pacific Journal of Public Health	SAGE Publications		SAGE Journals	10.1177/apha	sage:apha	1010-5395	1941-2479		Controlled	Total_Item_Investigations	3	3	0
Asia Pacific Journal of Public Health	SAGE Publications		SAGE Journals	10.1177/apha	sage:apha	1010-5395	1941-2479		OA_Gold	Unique_Item_Investigations	1	1	0
Asia Pacific Journal of Public Health	SAGE Publications		SAGE Journals	10.1177/apha	sage:apha	1010-5395	1941-2479		OA_Gold	Unique_Item_Requests	1	1	0
Asia Pacific Journal of Public Health	SAGE Publications		SAGE Journals	10.1177/apha	sage:apha	1010-5395	1941-2479		OA_Gold	Total_Item_Requests	1	1	0
Asia Pacific Journal of Public Health	SAGE Publications		SAGE Journals	10.1177/apha	sage:apha	1010-5395	1941-2479		OA_Gold	Total_Item_Investigations	1	1	0
Asia-Pacific Journal of Management Research and Innovation	SAGE Publications		SAGE Journals	10.1177/abrb	sage:abrb	2319-510X	2321-0729		Controlled	Unique_Item_Investigations	1	1	0
Asia-Pacific Journal of Management Research and Innovation	SAGE Publications		SAGE Journals	10.1177/abrb	sage:abrb	2319-510X	2321-0729		Controlled	Unique_Item_Requests	1	1	0
Asia-Pacific Journal of Management Research and Innovation	SAGE Publications		SAGE Journals	10.1177/abrb	sage:abrb	2319-510X	2321-0729		Controlled	Total_Item_Requests	3	3	0
Asia-Pacific Journal of Management Research and Innovation	SAGE Publications		SAGE Journals	10.1177/abrb	sage:abrb	2319-510X	2321-0729		Controlled	Total_Item_Investigations	3	3	0
ASN Neuro	SAGE Publications		SAGE Journals	10.1177/asna	sage:asna	1759-0914	1759-0914		OA_Gold	Unique_Item_Investigations	2	2	0
ASN Neuro	SAGE Publications		SAGE Journals	10.1177/asna	sage:asna	1759-0914	1759-0914		OA_Gold	Unique_Item_Requests	2	2	0
ASN Neuro	SAGE Publications		SAGE Journals	10.1177/asna	sage:asna	1759-0914	1759-0914		OA_Gold	Total_Item_Requests	2	2	0
ASN Neuro	SAGE Publications		SAGE Journals	10.1177/asna	sage:asna	1759-0914	1759-0914		OA_Gold	Total_Item_Investigations	2	2	0
Australasian Marketing Journal	SAGE Publications		SAGE Journals	10.1177/anza	sage:anza	1441-3582	1839-3349		Controlled	Unique_Item_Investigations	2	2	0
Australasian Marketing Journal	SAGE Publications		SAGE Journals	10.1177/anza	sage:anza	1441-3582	1839-3349		Controlled	Unique_Item_Requests	2	2	0
Australasian Marketing Journal	SAGE Publications		SAGE Journals	10.1177/anza	sage:anza	1441-3582	1839-3349		Controlled	Total_Item_Requests	2	2	0
Australasian Marketing Journal	SAGE Publications		SAGE Journals	10.1177/anza	sage:anza	1441-3582	1839-3349		Controlled	Total_Item_Investigations	2	2	0
Australian & New Zealand Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/anpa	sage:anpa	0004-8674	1440-1614		Controlled	Unique_Item_Investigations	1	1	0
Australian & New Zealand Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/anpa	sage:anpa	0004-8674	1440-1614		Controlled	Unique_Item_Requests	1	1	0
Australian & New Zealand Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/anpa	sage:anpa	0004-8674	1440-1614		Controlled	Total_Item_Requests	1	1	0
Australian & New Zealand Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/anpa	sage:anpa	0004-8674	1440-1614		Controlled	Total_Item_Investigations	1	1	0
Australian & New Zealand Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/anpa	sage:anpa	0004-8674	1440-1614		OA_Gold	Unique_Item_Investigations	1	1	0
Australian & New Zealand Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/anpa	sage:anpa	0004-8674	1440-1614		OA_Gold	Unique_Item_Requests	1	1	0
Australian & New Zealand Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/anpa	sage:anpa	0004-8674	1440-1614		OA_Gold	Total_Item_Requests	1	1	0
Australian & New Zealand Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/anpa	sage:anpa	0004-8674	1440-1614		OA_Gold	Total_Item_Investigations	1	1	0
Autism	SAGE Publications		SAGE Journals	10.1177/auta	sage:auta	1362-3613	1461-7005		Controlled	Unique_Item_Investigations	2	2	0
Autism	SAGE Publications		SAGE Journals	10.1177/auta	sage:auta	1362-3613	1461-7005		Controlled	Unique_Item_Requests	2	2	0
Autism	SAGE Publications		SAGE Journals	10.1177/auta	sage:auta	1362-3613	1461-7005		Controlled	Total_Item_Requests	3	3	0
Autism	SAGE Publications		SAGE Journals	10.1177/auta	sage:auta	1362-3613	1461-7005		Controlled	Total_Item_Investigations	3	3	0
Autism	SAGE Publications		SAGE Journals	10.1177/auta	sage:auta	1362-3613	1461-7005		OA_Gold	Unique_Item_Investigations	1	1	0
Autism	SAGE Publications		SAGE Journals	10.1177/auta	sage:auta	1362-3613	1461-7005		OA_Gold	Unique_Item_Requests	1	1	0
Autism	SAGE Publications		SAGE Journals	10.1177/auta	sage:auta	1362-3613	1461-7005		OA_Gold	Total_Item_Requests	1	1	0
Autism	SAGE Publications		SAGE Journals	10.1177/auta	sage:auta	1362-3613	1461-7005		OA_Gold	Total_Item_Investigations	1	1	0
Behavior Modification	SAGE Publications		SAGE Journals	10.1177/bmoa	sage:bmoa	0145-4455	1552-4167		Controlled	Unique_Item_Investigations	3	3	0
Behavior Modification	SAGE Publications		SAGE Journals	10.1177/bmoa	sage:bmoa	0145-4455	1552-4167		Controlled	Unique_Item_Requests	3	3	0
Behavior Modification	SAGE Publications		SAGE Journals	10.1177/bmoa	sage:bmoa	0145-4455	1552-4167		Controlled	Total_Item_Requests	3	3	0
Behavior Modification	SAGE Publications		SAGE Journals	10.1177/bmoa	sage:bmoa	0145-4455	1552-4167		Controlled	Total_Item_Investigations	3	3	0
Behavioral Disorders	SAGE Publications Inc		SAGE Journals	10.1177/bhda	sage:bhda	0198-7429	2163-5307		Controlled	Unique_Item_Investigations	1	1	0
Behavioral Disorders	SAGE Publications Inc		SAGE Journals	10.1177/bhda	sage:bhda	0198-7429	2163-5307		Controlled	Unique_Item_Requests	1	1	0
Behavioral Disorders	SAGE Publications Inc		SAGE Journals	10.1177/bhda	sage:bhda	0198-7429	2163-5307		Controlled	Total_Item_Requests	1	1	0
Behavioral Disorders	SAGE Publications Inc		SAGE Journals	10.1177/bhda	sage:bhda	0198-7429	2163-5307		Controlled	Total_Item_Investigations	1	1	0
Big Data & Society	SAGE Publications		SAGE Journals	10.1177/bdsa	sage:bdsa	2053-9517	2053-9517		OA_Gold	Unique_Item_Investigations	2	2	0
Big Data & Society	SAGE Publications		SAGE Journals	10.1177/bdsa	sage:bdsa	2053-9517	2053-9517		OA_Gold	Unique_Item_Requests	2	2	0
Big Data & Society	SAGE Publications		SAGE Journals	10.1177/bdsa	sage:bdsa	2053-9517	2053-9517		OA_Gold	Total_Item_Requests	4	4	0
